step,reward,cumulate reward
0.25,1.0,9.5
0.333,4.0,13.5
0.417,2.5,16.0
0.5,1.5,17.5
0.583,4.0,21.5
0.667,2.5,24.0
0.75,2.5,26.5
0.833,3.0,29.5
0.917,2.5,32.0
1.0,3.0,35.0
1.083,3.0,38.0
1.167,3.5,41.5
1.25,3.0,44.5
1.333,1.5,46.0
1.417,3.5,49.5
1.5,3.5,53.0
1.583,3.5,56.5
1.667,2.0,58.5
1.75,4.0,62.5
1.833,0.5,63.0
1.917,1.5,64.5
2.0,2.5,67.0
2.083,2.5,69.5
2.167,2.0,71.5
2.25,1.5,73.0
2.333,1.0,74.0
2.417,2.0,76.0
2.5,2.0,78.0
2.583,1.0,79.0
2.667,1.0,80.0
2.75,1.0,81.0
2.833,1.0,82.0
2.917,1.5,83.5
3.0,1.5,85.0
3.083,1.5,86.5
3.167,0.5,87.0
3.25,1.0,88.0
3.333,1.0,89.0
3.417,1.5,90.5
3.5,1.0,91.5
3.583,1.0,92.5
3.667,0.5,93.0
3.75,1.5,94.5
3.833,0.5,95.0
3.917,1.0,96.0
4.0,1.0,97.0
4.083,0.5,97.5
4.167,0.5,98.0
4.25,3.0,101.0
4.333,2.5,103.5
4.417,2.0,105.5
4.5,1.5,107.0
4.583,2.5,109.5
4.667,4.0,113.5
4.75,1.5,115.0
4.833,1.5,116.5
4.917,3.5,120.0
5.0,2.0,122.0
5.083,2.5,124.5
5.167,2.0,126.5
5.25,2.5,129.0
5.333,3.5,132.5
5.417,2.5,135.0
5.5,2.5,137.5
5.583,3.5,141.0
5.667,0.5,141.5
5.75,4.0,145.5
5.833,1.0,146.5
5.917,2.0,148.5
6.0,3.5,152.0
6.083,3.0,155.0
6.167,3.0,158.0
6.25,2.0,160.0
6.333,2.0,162.0
6.417,4.0,166.0
6.5,2.5,168.5
6.583,2.5,171.0
6.667,3.0,174.0
6.75,3.0,177.0
6.833,2.0,179.0
6.917,2.0,181.0
7.0,3.5,184.5
7.083,2.5,187.0
7.167,2.5,189.5
7.25,1.5,191.0
7.333,1.5,192.5
7.417,2.5,195.0
7.5,4.0,199.0
7.583,1.5,200.5
7.667,3.0,203.5
7.75,1.5,205.0
7.833,3.0,208.0
7.917,1.5,209.5
8.0,1.0,210.5
8.083,3.0,213.5
8.167,2.0,215.5
8.25,3.0,218.5
8.333,2.5,221.0
8.417,0.5,221.5
8.5,2.5,224.0
8.583,3.0,227.0
8.667,2.0,229.0
8.75,2.0,231.0
8.833,2.0,233.0
8.917,2.5,235.5
9.0,2.5,238.0
9.083,1.5,239.5
9.167,1.5,241.0
9.25,2.0,243.0
9.333,2.0,245.0
9.417,1.0,246.0
9.5,0.5,246.5
9.583,1.0,247.5
9.667,1.0,248.5
9.75,0.5,249.0
9.833,0.5,249.5
9.917,0.5,250.0
10.0,0.0,250.0
10.083,0.5,250.5
10.167,1.0,251.5
10.25,1.0,252.5
10.333,0.0,252.5
10.417,0.5,253.0
10.5,0.5,253.5
10.583,1.0,254.5
10.667,0.5,255.0
10.75,1.5,256.5
10.833,1.0,257.5
10.917,1.0,258.5
11.0,1.5,260.0
11.083,0.0,260.0
11.167,1.0,261.0
11.25,0.5,261.5
11.333,3.0,264.5
11.417,0.5,265.0
11.5,2.5,267.5
11.583,2.0,269.5
11.667,2.0,271.5
11.75,1.0,272.5
11.833,2.5,275.0
11.917,2.5,277.5
12.0,1.0,278.5
12.083,1.5,280.0
12.167,3.0,283.0
12.25,2.5,285.5
12.333,1.0,286.5
12.417,2.0,288.5
12.5,2.0,290.5
12.583,2.5,293.0
12.667,2.0,295.0
12.75,1.0,296.0
12.833,2.0,298.0
12.917,2.0,300.0
