step,reward,cumulate reward
47.667,1,1219
47.75,0.5,1219.5
47.833,1.5,1221
47.917,0.5,1221.5
48,0.5,1222
48.083,1,1223
48.167,0.5,1223.5
48.25,1.5,1225
48.333,0.5,1225.5
48.417,1,1226.5
48.5,1.5,1228
48.583,1,1229
48.667,1,1230
48.75,1,1231
48.833,1.5,1232.5
48.917,0.5,1233
49,0.5,1233.5
49.083,1,1234.5
49.167,0.5,1235
49.25,1.5,1236.5
49.333,0.5,1237
49.417,1,1238
49.5,1,1239
49.583,0.5,1239.5
49.667,2,1241.5
49.75,0.5,1242
49.833,1,1243
49.917,1,1244
50,1,1245
50.083,0.5,1245.5
50.167,2,1247.5
50.25,2,1249.5
50.333,1,1250.5
50.417,1,1251.5
50.5,1,1252.5
50.583,1,1253.5
50.667,1.5,1255
50.75,1,1256
50.833,1.5,1257.5
50.917,0.5,1258
51,1,1259
51.083,1.5,1260.5
51.167,0.5,1261
51.25,1,1262
51.333,2,1264
51.417,1,1265
51.5,0.5,1265.5
51.583,1,1266.5
51.667,1.5,1268
51.75,1.5,1269.5
51.833,1,1270.5
51.917,0,1270.5
52,1.5,1272
52.083,1.5,1273.5
52.167,1,1274.5
52.25,1,1275.5
52.333,0.5,1276
52.417,1.5,1277.5
52.5,1,1278.5
52.583,1.5,1280
52.667,0,1280
52.75,1,1281
52.833,1.5,1282.5
52.917,2,1284.5
53,0.5,1285
53.083,1,1286
53.167,0.5,1286.5
53.25,2,1288.5
53.333,0.5,1289
53.417,1.5,1290.5
53.5,1,1291.5
53.583,0,1291.5
53.667,1.5,1293
53.75,1.5,1294.5
53.833,1.5,1296
53.917,0.5,1296.5
54,1,1297.5
54.083,1.5,1299
54.167,1.5,1300.5
54.25,0.5,1301
54.333,0.5,1301.5
54.417,1,1302.5
54.5,0,1302.5
54.583,0,1302.5
54.667,1.5,1304
54.75,1.5,1305.5
54.833,1,1306.5
54.917,0,1306.5
55,0,1306.5
55.083,1,1307.5
55.167,1.5,1309
55.25,0.5,1309.5
55.333,0,1309.5
55.417,1,1310.5
55.5,0.5,1311
55.583,0.5,1311.5
55.667,0.5,1312
55.75,0,1312
55.833,0.5,1312.5
55.917,1,1313.5
56,0.5,1314
56.083,0,1314
56.167,0.5,1314.5
56.25,1,1315.5
56.333,0.5,1316
56.417,0.5,1316.5
56.5,0,1316.5
56.583,0.5,1317
56.667,1,1318
56.75,0.5,1318.5
56.833,1,1319.5
56.917,0,1319.5
57,0,1319.5
57.083,0,1319.5
57.167,0,1319.5
57.25,0,1319.5
57.333,0.5,1320
57.417,0,1320
57.5,0.5,1320.5
57.583,0,1320.5
57.667,0,1320.5
57.75,0,1320.5
57.833,0.5,1321
57.917,0,1321
58,1,1322
58.083,0.5,1322.5
58.167,0,1322.5
58.25,0,1322.5
58.333,0,1322.5
58.417,0.5,1323
58.5,1,1324
58.583,0.5,1324.5
58.667,0,1324.5
58.75,0.5,1325
58.833,0,1325
58.917,1,1326
59,0.5,1326.5
59.083,0,1326.5
59.167,0,1326.5
59.25,1,1327.5
59.333,0.5,1328
59.417,0,1328
59.5,0,1328
59.583,0,1328
59.667,0.5,1328.5
59.75,0.5,1329
59.833,0,1329
59.917,0,1329
60,0,1329
60.083,0.5,1329.5
60.167,0.5,1330
60.25,0,1330
60.333,1,1331
60.417,0.5,1331.5
