step,reward,cumulate reward
0.25,1.0,9.5
0.333,4.0,13.5
0.417,2.5,16.0
0.5,1.5,17.5
0.583,4.0,21.5
0.667,2.5,24.0
0.75,2.5,26.5
0.833,2.5,29.0
0.917,3.5,32.5
1.0,1.0,33.5
1.083,3.0,36.5
1.167,2.5,39.0
1.25,3.5,42.5
1.333,2.5,45.0
1.417,2.0,47.0
1.5,1.5,48.5
1.583,2.5,51.0
1.667,2.0,53.0
1.75,2.0,55.0
1.833,2.5,57.5
1.917,2.5,60.0
2.0,3.5,63.5
2.083,1.5,65.0
2.167,2.0,67.0
2.25,2.0,69.0
2.333,1.5,70.5
2.417,2.5,73.0
2.5,1.5,74.5
2.583,3.0,77.5
2.667,2.0,79.5
2.75,2.5,82.0
2.833,2.0,84.0
2.917,2.5,86.5
3.0,1.5,88.0
3.083,1.5,89.5
3.167,2.5,92.0
3.25,3.0,95.0
3.333,1.5,96.5
3.417,2.0,98.5
3.5,3.0,101.5
3.583,3.0,104.5
3.667,2.0,106.5
3.75,1.0,107.5
3.833,2.0,109.5
3.917,1.5,111.0
4.0,2.5,113.5
4.083,0.5,114.0
4.167,2.5,116.5
4.25,1.5,118.0
4.333,2.0,120.0
4.417,2.0,122.0
4.5,2.0,124.0
4.583,1.5,125.5
4.667,1.5,127.0
4.75,3.5,130.5
4.833,2.0,132.5
4.917,0.5,133.0
5.0,2.0,135.0
5.083,2.5,137.5
5.167,3.0,140.5
5.25,1.5,142.0
5.333,1.0,143.0
5.417,2.0,145.0
5.5,3.0,148.0
5.583,1.0,149.0
5.667,4.0,153.0
5.75,2.5,155.5
5.833,1.0,156.5
5.917,3.0,159.5
6.0,1.0,160.5
6.083,3.5,164.0
6.167,1.5,165.5
6.25,1.5,167.0
6.333,1.0,168.0
6.417,3.0,171.0
6.5,1.5,172.5
6.583,2.5,175.0
6.667,0.0,175.0
6.75,2.5,177.5
6.833,2.5,180.0
6.917,1.5,181.5
7.0,1.5,183.0
7.083,0.5,183.5
7.167,3.5,187.0
7.25,2.5,189.5
7.333,1.0,190.5
7.417,1.5,192.0
7.5,2.0,194.0
7.583,2.5,196.5
7.667,2.0,198.5
7.75,0.0,198.5
7.833,2.0,200.5
7.917,2.5,203.0
8.0,1.0,204.0
8.083,1.5,205.5
8.167,1.5,207.0
8.25,2.5,209.5
8.333,1.0,210.5
8.417,1.5,212.0
8.5,1.5,213.5
8.583,0.5,214.0
8.667,1.0,215.0
8.75,1.0,216.0
8.833,2.0,218.0
8.917,2.0,220.0
9.0,2.0,222.0
9.083,1.5,223.5
9.167,1.5,225.0
9.25,0.5,225.5
9.333,1.5,227.0
9.417,1.5,228.5
9.5,2.0,230.5
9.583,1.5,232.0
9.667,1.0,233.0
9.75,0.5,233.5
9.833,0.5,234.0
9.917,0.0,234.0
10.0,0.5,234.5
10.083,1.0,235.5
10.167,0.5,236.0
10.25,1.5,237.5
10.333,1.5,239.0
10.417,0.5,239.5
10.5,1.0,240.5
10.583,1.5,242.0
10.667,1.5,243.5
10.75,1.0,244.5
10.833,1.0,245.5
10.917,1.5,247.0
11.0,0.5,247.5
11.083,1.0,248.5
11.167,2.0,250.5
11.25,1.0,251.5
11.333,0.0,251.5
11.417,0.5,252.0
11.5,0.0,252.0
11.583,0.5,252.5
11.667,0.5,253.0
11.75,0.5,253.5
11.833,0.5,254.0
11.917,0.5,254.5
12.0,0.5,255.0
12.083,1.0,256.0
12.167,0.0,256.0
12.25,1.5,257.5
12.333,1.0,258.5
12.417,0.5,259.0
12.5,0.5,259.5
12.583,0.5,260.0
12.667,0.5,260.5
12.75,0.0,260.5
12.833,0.5,261.0
12.917,1.0,262.0
