step,reward,cumulate reward
0.25,1.0,9.5
0.333,4.0,13.5
0.417,2.5,16.0
0.5,1.5,17.5
0.583,3.0,20.5
0.667,2.0,22.5
0.75,2.5,25.0
0.833,3.5,28.5
0.917,3.0,31.5
1.0,3.0,34.5
1.083,2.5,37.0
1.167,2.0,39.0
1.25,3.0,42.0
1.333,3.5,45.5
1.417,2.5,48.0
1.5,2.5,50.5
1.583,3.5,54.0
1.667,3.5,57.5
1.75,1.0,58.5
1.833,1.0,59.5
1.917,3.5,63.0
2.0,2.5,65.5
2.083,2.0,67.5
2.167,1.0,68.5
2.25,2.5,71.0
2.333,3.0,74.0
2.417,1.0,75.0
2.5,2.5,77.5
2.583,4.0,81.5
2.667,2.0,83.5
2.75,0.5,84.0
2.833,3.0,87.0
2.917,2.5,89.5
3.0,2.5,92.0
3.083,3.0,95.0
3.167,2.5,97.5
3.25,2.5,100.0
3.333,2.0,102.0
3.417,1.5,103.5
3.5,3.0,106.5
3.583,3.0,109.5
3.667,1.5,111.0
3.75,3.0,114.0
3.833,3.0,117.0
3.917,1.0,118.0
4.0,2.0,120.0
4.083,2.5,122.5
4.167,1.5,124.0
4.25,3.5,127.5
4.333,1.5,129.0
4.417,2.5,131.5
4.5,3.5,135.0
4.583,2.0,137.0
4.667,1.5,138.5
4.75,3.0,141.5
4.833,2.5,144.0
4.917,2.5,146.5
5.0,2.5,149.0
5.083,2.0,151.0
5.167,1.5,152.5
5.25,4.0,156.5
5.333,1.0,157.5
5.417,2.5,160.0
5.5,3.0,163.0
5.583,2.5,165.5
5.667,4.0,169.5
5.75,1.5,171.0
5.833,2.0,173.0
5.917,2.5,175.5
6.0,2.0,177.5
6.083,1.0,178.5
6.167,1.0,179.5
6.25,1.0,180.5
6.333,0.0,180.5
6.417,0.5,181.0
6.5,0.5,181.5
6.583,0.5,182.0
6.667,0.5,182.5
6.75,1.0,183.5
6.833,1.5,185.0
6.917,1.0,186.0
7.0,2.5,188.5
7.083,2.5,191.0
7.167,2.5,193.5
7.25,1.0,194.5
7.333,1.5,196.0
7.417,1.0,197.0
7.5,1.0,198.0
7.583,2.5,200.5
7.667,1.0,201.5
7.75,1.0,202.5
7.833,1.0,203.5
7.917,2.0,205.5
8.0,1.0,206.5
8.083,1.0,207.5
8.167,1.0,208.5
8.25,1.0,209.5
8.333,0.5,210.0
8.417,0.5,210.5
8.5,0.5,211.0
8.583,2.5,213.5
8.667,1.0,214.5
8.75,2.0,216.5
8.833,2.5,219.0
8.917,1.5,220.5
9.0,2.0,222.5
9.083,1.5,224.0
9.167,2.5,226.5
9.25,4.0,230.5
9.333,1.5,232.0
9.417,1.5,233.5
9.5,3.0,236.5
9.583,3.0,239.5
9.667,3.0,242.5
9.75,2.0,244.5
9.833,3.0,247.5
9.917,3.5,251.0
10.0,0.0,251.0
10.083,3.5,254.5
10.167,2.0,256.5
10.25,1.5,258.0
10.333,2.5,260.5
10.417,3.5,264.0
10.5,3.0,267.0
10.583,2.0,269.0
10.667,2.5,271.5
10.75,1.5,273.0
10.833,3.5,276.5
10.917,3.5,280.0
11.0,2.0,282.0
11.083,0.5,282.5
11.167,3.5,286.0
11.25,3.0,289.0
11.333,1.5,290.5
11.417,1.5,292.0
11.5,1.5,293.5
11.583,2.5,296.0
11.667,2.5,298.5
11.75,2.5,301.0
11.833,1.0,302.0
11.917,1.5,303.5
12.0,2.5,306.0
12.083,3.0,309.0
12.167,3.0,312.0
12.25,0.0,312.0
12.333,2.5,314.5
12.417,3.0,317.5
12.5,1.5,319.0
12.583,3.0,322.0
12.667,3.5,325.5
12.75,1.5,327.0
12.833,3.5,330.5
12.917,2.5,333.0
