time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,2.5,8
0.333,0.0,0.0,2.5,2.5,8
0.417,0.0,0.0,2.5,2.5,8
0.5,0.0,0.0,2.5,2.5,8
0.583,2.5,2.5,2.5,2.5,8
0.667,2.5,2.5,5.0,2.5,8
0.75,2.5,2.5,5.0,2.5,8
0.833,2.5,2.5,5.0,2.5,8
0.917,2.5,2.5,7.5,2.5,8
1.0,5.0,2.5,7.5,5.0,8
1.083,5.0,2.5,7.5,5.0,8
1.167,5.0,2.5,7.5,5.0,8
1.25,5.0,5.0,7.5,5.0,8
1.333,5.0,5.0,7.5,5.0,8
1.417,5.0,5.0,10.0,5.0,8
1.5,7.5,5.0,10.0,5.0,8
1.583,7.5,5.0,10.0,5.0,8
1.667,7.5,5.0,12.5,5.0,8
1.75,10.0,5.0,12.5,5.0,8
1.833,10.0,5.0,12.5,5.0,8
1.917,10.0,5.0,15.0,5.0,8
2.0,12.5,5.0,15.0,5.0,8
2.083,12.5,5.0,15.0,5.0,8
2.167,12.5,5.0,17.5,7.5,8
2.25,15.0,5.0,17.5,7.5,8
2.333,15.0,7.5,17.5,7.5,8
2.417,15.0,7.5,17.5,7.5,8
2.5,15.0,7.5,17.5,10.0,8
2.583,15.0,7.5,20.0,10.0,8
2.667,15.0,7.5,20.0,10.0,8
2.75,15.0,10.0,20.0,12.5,8
2.833,15.0,10.0,20.0,12.5,8
2.917,15.0,10.0,22.5,12.5,8
3.0,15.0,12.5,22.5,15.0,8
3.083,15.0,12.5,22.5,15.0,8
3.167,15.0,12.5,22.5,15.0,8
3.25,15.0,15.0,25.0,17.5,8
3.333,15.0,17.5,25.0,17.5,8
3.417,15.0,17.5,25.0,17.5,8
3.5,17.5,17.5,25.0,17.5,8
3.583,17.5,17.5,25.0,17.5,8
3.667,17.5,17.5,25.0,17.5,8
3.75,20.0,17.5,27.5,17.5,8
3.833,20.0,17.5,27.5,17.5,8
3.917,20.0,17.5,27.5,17.5,8
4.0,22.5,17.5,30.0,17.5,8
4.083,22.5,17.5,30.0,20.0,8
4.167,22.5,20.0,30.0,20.0,8
4.25,22.5,20.0,30.0,22.5,8
4.333,22.5,22.5,30.0,22.5,8
4.417,22.5,22.5,32.5,22.5,8
4.5,22.5,22.5,32.5,25.0,8
4.583,22.5,22.5,32.5,25.0,8
4.667,22.5,25.0,32.5,25.0,8
4.75,22.5,25.0,35.0,25.0,8
4.833,22.5,25.0,35.0,27.5,8
4.917,22.5,27.5,35.0,27.5,8
5.0,22.5,27.5,35.0,27.5,8
5.083,22.5,27.5,35.0,30.0,8
5.167,22.5,30.0,35.0,30.0,8
5.25,22.5,30.0,35.0,30.0,8
5.333,25.0,30.0,37.5,30.0,8
5.417,25.0,32.5,37.5,30.0,8
5.5,25.0,32.5,37.5,30.0,8
5.583,25.0,32.5,40.0,32.5,8
5.667,27.5,32.5,40.0,32.5,8
5.75,27.5,35.0,40.0,32.5,8
5.833,27.5,35.0,40.0,32.5,8
5.917,30.0,35.0,40.0,32.5,8
6.0,30.0,35.0,42.5,32.5,8
6.083,30.0,35.0,42.5,32.5,8
6.167,30.0,35.0,42.5,32.5,8
6.25,32.5,35.0,45.0,32.5,8
6.333,32.5,35.0,45.0,35.0,8
6.417,32.5,35.0,45.0,35.0,8
6.5,32.5,37.5,45.0,35.0,8
6.583,35.0,37.5,45.0,35.0,8
6.667,35.0,37.5,47.5,35.0,8
6.75,35.0,37.5,47.5,35.0,8
6.833,35.0,37.5,47.5,35.0,8
6.917,35.0,37.5,47.5,35.0,8
7.0,37.5,37.5,50.0,37.5,8
7.083,37.5,37.5,50.0,37.5,8
7.167,37.5,40.0,50.0,37.5,8
7.25,40.0,40.0,50.0,37.5,8
7.333,40.0,40.0,50.0,37.5,8
7.417,40.0,40.0,52.5,37.5,8
7.5,40.0,40.0,52.5,40.0,8
7.583,40.0,40.0,52.5,40.0,8
7.667,42.5,40.0,52.5,40.0,8
7.75,42.5,42.5,52.5,40.0,8
7.833,42.5,42.5,55.0,40.0,8
7.917,42.5,42.5,55.0,40.0,8
8.0,45.0,42.5,55.0,40.0,8
8.083,45.0,42.5,57.5,40.0,8
8.167,47.5,42.5,57.5,40.0,8
8.25,47.5,42.5,57.5,40.0,8
8.333,47.5,42.5,57.5,40.0,8
8.417,50.0,42.5,57.5,42.5,8
8.5,50.0,45.0,60.0,42.5,8
8.583,50.0,45.0,60.0,42.5,8
8.667,50.0,45.0,60.0,42.5,8
8.75,52.5,45.0,60.0,42.5,8
8.833,52.5,45.0,62.5,42.5,8
8.917,52.5,45.0,62.5,42.5,8
9.0,52.5,45.0,62.5,42.5,8
9.083,55.0,45.0,62.5,45.0,8
9.167,55.0,47.5,65.0,45.0,8
9.25,55.0,47.5,65.0,45.0,8
