step,reward,cumulate reward
0.25,1.0,9.5
0.333,4.0,13.5
0.417,2.5,16.0
0.5,1.5,17.5
0.583,4.0,21.5
0.667,2.5,24.0
0.75,2.5,26.5
0.833,3.0,29.5
0.917,2.5,32.0
1.0,3.0,35.0
1.083,3.0,38.0
1.167,3.5,41.5
1.25,3.0,44.5
1.333,1.5,46.0
1.417,3.5,49.5
1.5,3.5,53.0
1.583,3.5,56.5
1.667,1.5,58.0
1.75,2.5,60.5
1.833,2.5,63.0
1.917,3.0,66.0
2.0,2.0,68.0
2.083,4.0,72.0
2.167,3.0,75.0
2.25,3.0,78.0
2.333,1.0,79.0
2.417,2.5,81.5
2.5,2.5,84.0
2.583,4.5,88.5
2.667,2.0,90.5
2.75,0.5,91.0
2.833,3.0,94.0
2.917,4.0,98.0
3.0,1.5,99.5
3.083,2.0,101.5
3.167,3.0,104.5
3.25,4.0,108.5
3.333,2.0,110.5
3.417,1.0,111.5
3.5,3.5,115.0
3.583,3.0,118.0
3.667,2.0,120.0
3.75,1.0,121.0
3.833,3.0,124.0
3.917,1.0,125.0
4.0,3.0,128.0
4.083,2.0,130.0
4.167,3.5,133.5
4.25,2.5,136.0
4.333,2.0,138.0
4.417,3.0,141.0
4.5,2.0,143.0
4.583,1.5,144.5
4.667,2.0,146.5
4.75,1.0,147.5
4.833,1.5,149.0
4.917,2.0,151.0
5.0,3.0,154.0
5.083,2.5,156.5
5.167,2.5,159.0
5.25,1.0,160.0
5.333,1.5,161.5
5.417,2.5,164.0
5.5,1.0,165.0
5.583,2.0,167.0
5.667,1.0,168.0
5.75,2.5,170.5
5.833,2.5,173.0
5.917,1.5,174.5
6.0,1.0,175.5
6.083,2.5,178.0
6.167,2.0,180.0
6.25,2.5,182.5
6.333,1.5,184.0
6.417,2.0,186.0
6.5,1.0,187.0
6.583,1.0,188.0
6.667,1.0,189.0
6.75,0.5,189.5
6.833,1.0,190.5
6.917,1.0,191.5
7.0,2.0,193.5
7.083,0.5,194.0
7.167,1.5,195.5
7.25,0.5,196.0
7.333,1.5,197.5
7.417,1.0,198.5
7.5,1.5,200.0
7.583,1.0,201.0
7.667,0.5,201.5
7.75,1.0,202.5
7.833,1.5,204.0
7.917,1.0,205.0
8.0,1.0,206.0
8.083,1.5,207.5
8.167,0.5,208.0
8.25,1.5,209.5
8.333,0.5,210.0
8.417,1.5,211.5
8.5,1.5,213.0
8.583,0.5,213.5
8.667,1.5,215.0
8.75,0.5,215.5
8.833,1.0,216.5
8.917,0.0,216.5
9.0,1.0,217.5
9.083,0.0,217.5
9.167,1.0,218.5
9.25,0.0,218.5
9.333,0.5,219.0
9.417,1.0,220.0
9.5,1.0,221.0
9.583,0.0,221.0
9.667,1.5,222.5
9.75,1.0,223.5
9.833,0.5,224.0
9.917,2.0,226.0
10.0,0.5,226.5
10.083,1.0,227.5
10.167,1.0,228.5
10.25,1.5,230.0
10.333,1.5,231.5
10.417,0.5,232.0
10.5,1.0,233.0
10.583,0.5,233.5
10.667,1.0,234.5
10.75,1.0,235.5
10.833,1.5,237.0
10.917,0.5,237.5
11.0,1.0,238.5
11.083,0.5,239.0
11.167,1.5,240.5
11.25,0.5,241.0
11.333,0.5,241.5
11.417,0.5,242.0
11.5,1.0,243.0
11.583,1.0,244.0
11.667,0.5,244.5
11.75,0.5,245.0
11.833,1.0,246.0
11.917,0.5,246.5
12.0,1.0,247.5
12.083,1.0,248.5
12.167,0.5,249.0
12.25,1.0,250.0
12.333,1.0,251.0
12.417,1.0,252.0
12.5,0.5,252.5
12.583,1.0,253.5
12.667,0.5,254.0
12.75,1.0,255.0
12.833,1.0,256.0
12.917,1.0,257.0
