time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,11
0.333,0.0,0.0,2.5,2.5,11
0.417,0.0,0.0,2.5,2.5,11
0.5,0.0,0.0,5.0,2.5,10
0.583,0.0,0.0,5.0,2.5,9
0.667,0.0,0.0,5.0,2.5,9
0.75,0.0,0.0,5.0,2.5,9
0.833,0.0,0.0,5.0,2.5,9
0.917,0.0,0.0,7.5,2.5,8
1.0,0.0,0.0,7.5,2.5,8
1.083,0.0,0.0,7.5,2.5,8
1.167,0.0,0.0,7.5,2.5,8
1.25,0.0,0.0,7.5,2.5,8
1.333,0.0,0.0,7.5,5.0,8
1.417,0.0,0.0,10.0,5.0,8
1.5,0.0,0.0,10.0,5.0,8
1.583,0.0,0.0,10.0,5.0,8
1.667,0.0,0.0,10.0,7.5,8
1.75,0.0,0.0,10.0,7.5,8
1.833,0.0,0.0,10.0,7.5,8
1.917,0.0,0.0,10.0,7.5,8
2.0,0.0,0.0,10.0,7.5,8
2.083,2.5,0.0,10.0,7.5,8
2.167,2.5,2.5,10.0,7.5,8
2.25,2.5,2.5,10.0,7.5,8
2.333,2.5,2.5,10.0,7.5,9
2.417,2.5,2.5,10.0,7.5,9
2.5,2.5,2.5,10.0,7.5,9
2.583,2.5,2.5,10.0,7.5,9
2.667,2.5,2.5,10.0,7.5,9
2.75,2.5,2.5,10.0,7.5,9
2.833,2.5,7.5,10.0,7.5,10
2.917,5.0,7.5,10.0,7.5,10
3.0,5.0,7.5,12.5,7.5,11
3.083,5.0,7.5,12.5,10.0,11
3.167,5.0,7.5,12.5,12.5,11
3.25,5.0,7.5,12.5,12.5,11
3.333,5.0,7.5,12.5,12.5,11
3.417,5.0,7.5,15.0,15.0,11
3.5,7.5,7.5,15.0,15.0,10
3.583,7.5,10.0,15.0,15.0,10
3.667,7.5,10.0,15.0,15.0,9
3.75,7.5,10.0,15.0,15.0,9
3.833,7.5,10.0,15.0,15.0,9
3.917,7.5,10.0,15.0,17.5,9
4.0,7.5,12.5,15.0,17.5,9
4.083,7.5,12.5,15.0,17.5,9
4.167,7.5,12.5,15.0,17.5,9
4.25,7.5,12.5,15.0,17.5,9
4.333,7.5,12.5,15.0,17.5,8
4.417,7.5,12.5,15.0,17.5,7
4.5,7.5,12.5,15.0,17.5,7
4.583,7.5,12.5,15.0,17.5,7
4.667,7.5,12.5,15.0,20.0,7
4.75,7.5,12.5,15.0,20.0,7
4.833,7.5,12.5,17.5,20.0,7
4.917,7.5,12.5,17.5,20.0,8
5.0,7.5,15.0,17.5,20.0,7
5.083,7.5,15.0,17.5,20.0,7
5.167,7.5,15.0,17.5,20.0,7
5.25,7.5,15.0,17.5,20.0,7
5.333,7.5,15.0,17.5,20.0,8
5.417,7.5,15.0,17.5,22.5,8
5.5,7.5,15.0,17.5,22.5,8
5.583,10.0,17.5,17.5,22.5,9
5.667,10.0,17.5,17.5,22.5,9
5.75,10.0,17.5,17.5,22.5,9
5.833,10.0,17.5,17.5,22.5,9
5.917,10.0,17.5,17.5,22.5,9
6.0,10.0,17.5,17.5,22.5,9
6.083,10.0,17.5,17.5,22.5,9
