time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,12
0.333,0.0,0.0,2.5,2.5,12
0.417,0.0,2.5,5.0,2.5,12
0.5,0.0,2.5,5.0,5.0,11
0.583,0.0,2.5,5.0,5.0,11
0.667,0.0,2.5,7.5,7.5,11
0.75,0.0,5.0,7.5,7.5,11
0.833,0.0,5.0,7.5,10.0,11
0.917,0.0,7.5,7.5,10.0,11
1.0,0.0,7.5,7.5,10.0,11
1.083,0.0,7.5,7.5,12.5,11
1.167,0.0,10.0,10.0,15.0,11
1.25,2.5,12.5,10.0,15.0,11
1.333,2.5,12.5,10.0,15.0,11
1.417,2.5,15.0,12.5,15.0,11
1.5,5.0,15.0,12.5,15.0,11
1.583,5.0,15.0,12.5,15.0,11
1.667,7.5,15.0,12.5,17.5,12
1.75,7.5,17.5,15.0,20.0,12
1.833,7.5,17.5,15.0,20.0,12
1.917,7.5,20.0,17.5,20.0,12
2.0,7.5,20.0,17.5,22.5,12
2.083,10.0,20.0,17.5,22.5,12
2.167,10.0,22.5,17.5,22.5,12
2.25,10.0,22.5,20.0,25.0,12
2.333,12.5,25.0,20.0,25.0,12
2.417,12.5,25.0,20.0,25.0,11
2.5,12.5,25.0,22.5,25.0,11
2.583,12.5,25.0,22.5,27.5,11
2.667,12.5,27.5,22.5,27.5,11
2.75,12.5,27.5,25.0,27.5,11
2.833,12.5,27.5,25.0,32.5,11
2.917,12.5,30.0,25.0,32.5,11
3.0,12.5,32.5,25.0,32.5,11
3.083,12.5,32.5,27.5,32.5,11
3.167,15.0,32.5,27.5,35.0,11
3.25,15.0,35.0,27.5,35.0,11
3.333,17.5,35.0,27.5,35.0,11
3.417,17.5,37.5,30.0,37.5,11
3.5,17.5,37.5,30.0,37.5,10
3.583,17.5,40.0,30.0,37.5,10
3.667,17.5,40.0,30.0,37.5,10
3.75,17.5,40.0,32.5,40.0,10
3.833,17.5,42.5,32.5,40.0,11
3.917,20.0,42.5,32.5,42.5,11
4.0,20.0,45.0,32.5,42.5,11
4.083,20.0,45.0,35.0,42.5,10
4.167,22.5,45.0,35.0,45.0,10
4.25,22.5,47.5,35.0,45.0,10
4.333,22.5,47.5,35.0,45.0,10
4.417,22.5,47.5,35.0,45.0,10
4.5,22.5,47.5,37.5,47.5,9
4.583,22.5,50.0,37.5,47.5,8
4.667,22.5,50.0,37.5,50.0,8
4.75,22.5,52.5,37.5,50.0,8
4.833,22.5,52.5,40.0,50.0,8
4.917,25.0,52.5,40.0,52.5,8
5.0,25.0,55.0,40.0,52.5,8
5.083,25.0,55.0,40.0,52.5,8
5.167,25.0,55.0,40.0,55.0,8
5.25,25.0,57.5,40.0,55.0,8
5.333,25.0,57.5,40.0,55.0,8
5.417,25.0,57.5,40.0,55.0,8
5.5,27.5,60.0,40.0,57.5,8
5.583,27.5,60.0,42.5,57.5,9
5.667,27.5,60.0,42.5,57.5,9
5.75,27.5,62.5,42.5,57.5,9
5.833,30.0,62.5,42.5,57.5,9
5.917,30.0,62.5,45.0,57.5,9
6.0,30.0,62.5,45.0,57.5,9
6.083,32.5,62.5,45.0,60.0,9
6.167,32.5,62.5,47.5,60.0,9
6.25,32.5,62.5,47.5,62.5,9
6.333,32.5,65.0,47.5,62.5,9
6.417,32.5,67.5,47.5,62.5,10
6.5,35.0,67.5,47.5,65.0,11
6.583,35.0,67.5,50.0,65.0,11
6.667,35.0,70.0,50.0,65.0,11
6.75,35.0,70.0,50.0,67.5,10
6.833,35.0,70.0,50.0,67.5,10
6.917,35.0,72.5,52.5,67.5,11
7.0,37.5,72.5,52.5,70.0,11
7.083,37.5,75.0,52.5,70.0,11
7.167,37.5,75.0,55.0,70.0,11
7.25,37.5,75.0,55.0,72.5,11
7.333,37.5,77.5,55.0,75.0,11
7.417,37.5,77.5,55.0,75.0,11
7.5,37.5,80.0,57.5,75.0,10
7.583,37.5,80.0,57.5,77.5,10
7.667,37.5,82.5,57.5,77.5,10
7.75,37.5,82.5,60.0,80.0,10
7.833,40.0,82.5,60.0,80.0,10
7.917,40.0,85.0,60.0,80.0,10
8.0,42.5,85.0,60.0,80.0,10
8.083,42.5,87.5,60.0,80.0,10
8.167,45.0,87.5,62.5,80.0,10
8.25,45.0,87.5,62.5,82.5,10
8.333,45.0,87.5,62.5,82.5,10
8.417,45.0,87.5,65.0,82.5,10
8.5,47.5,90.0,65.0,82.5,10
8.583,47.5,90.0,65.0,82.5,10
8.667,47.5,90.0,67.5,82.5,10
8.75,52.5,90.0,67.5,82.5,10
8.833,52.5,90.0,67.5,82.5,10
8.917,52.5,90.0,70.0,82.5,10
9.0,55.0,90.0,70.0,85.0,10
9.083,55.0,90.0,70.0,85.0,10
9.167,55.0,90.0,72.5,85.0,10
9.25,57.5,90.0,72.5,87.5,10
9.333,57.5,92.5,72.5,87.5,10
9.417,57.5,95.0,72.5,87.5,10
9.5,57.5,95.0,72.5,90.0,9
9.583,60.0,95.0,75.0,90.0,9
9.667,60.0,95.0,75.0,90.0,9
9.75,62.5,97.5,75.0,90.0,9
9.833,62.5,97.5,75.0,90.0,9
9.917,62.5,97.5,77.5,90.0,9
10.0,62.5,97.5,77.5,92.5,9
10.083,62.5,97.5,77.5,92.5,9
10.167,62.5,100.0,80.0,95.0,9
10.25,62.5,100.0,80.0,95.0,9
10.333,62.5,100.0,80.0,95.0,9
10.417,62.5,102.5,80.0,97.5,9
10.5,62.5,105.0,80.0,97.5,10
10.583,65.0,105.0,80.0,100.0,10
10.667,65.0,105.0,82.5,100.0,11
10.75,65.0,107.5,82.5,100.0,11
10.833,67.5,107.5,82.5,100.0,11
10.917,67.5,107.5,85.0,100.0,11
11.0,70.0,107.5,85.0,100.0,11
11.083,72.5,107.5,85.0,102.5,11
11.167,72.5,110.0,87.5,102.5,11
11.25,72.5,110.0,87.5,102.5,11
11.333,75.0,112.5,87.5,105.0,11
11.417,75.0,112.5,87.5,105.0,11
11.5,75.0,112.5,90.0,105.0,9
11.583,75.0,112.5,90.0,107.5,9
11.667,75.0,115.0,90.0,107.5,9
11.75,75.0,115.0,90.0,107.5,9
11.833,77.5,115.0,90.0,107.5,9
11.917,77.5,117.5,92.5,107.5,9
12.0,80.0,117.5,92.5,107.5,9
