step,reward,cumulate reward
0.25,1.0,10.0
0.333,4.0,14.0
0.417,2.5,16.5
0.5,0.5,17.0
0.583,4.5,21.5
0.667,3.0,24.5
0.75,1.5,26.0
0.833,2.5,28.5
0.917,2.0,30.5
1.0,2.0,32.5
1.083,2.0,34.5
1.167,3.0,37.5
1.25,2.0,39.5
1.333,3.0,42.5
1.417,1.0,43.5
1.5,3.5,47.0
1.583,4.0,51.0
1.667,2.5,53.5
1.75,1.0,54.5
1.833,3.0,57.5
1.917,5.0,62.5
2.0,2.0,64.5
2.083,2.0,66.5
2.167,3.5,70.0
2.25,3.0,73.0
2.333,2.5,75.5
2.417,2.5,78.0
2.5,3.0,81.0
2.583,3.0,84.0
2.667,2.5,86.5
2.75,3.0,89.5
2.833,2.5,92.0
2.917,3.5,95.5
3.0,1.5,97.0
3.083,3.0,100.0
3.167,3.5,103.5
3.25,2.5,106.0
3.333,3.0,109.0
3.417,3.0,112.0
3.5,2.5,114.5
3.583,3.0,117.5
3.667,2.0,119.5
3.75,2.5,122.0
3.833,4.0,126.0
3.917,2.5,128.5
4.0,1.0,129.5
4.083,2.5,132.0
4.167,3.0,135.0
4.25,3.5,138.5
4.333,2.0,140.5
4.417,4.0,144.5
4.5,2.5,147.0
4.583,2.0,149.0
4.667,2.5,151.5
4.75,4.0,155.5
4.833,4.0,159.5
4.917,2.0,161.5
5.0,2.0,163.5
5.083,2.0,165.5
5.167,2.5,168.0
5.25,3.0,171.0
5.333,3.0,174.0
5.417,3.5,177.5
5.5,2.5,180.0
5.583,2.0,182.0
5.667,4.0,186.0
5.75,3.5,189.5
5.833,3.0,192.5
5.917,1.5,194.0
6.0,3.5,197.5
6.083,2.0,199.5
6.167,2.0,201.5
6.25,4.0,205.5
6.333,3.0,208.5
6.417,1.0,209.5
6.5,3.5,213.0
6.583,3.0,216.0
6.667,2.0,218.0
6.75,2.5,220.5
6.833,4.0,224.5
6.917,4.0,228.5
7.0,2.5,231.0
7.083,1.5,232.5
7.167,3.5,236.0
7.25,3.0,239.0
7.333,2.0,241.0
7.417,3.5,244.5
7.5,3.0,247.5
7.583,2.5,250.0
7.667,2.5,252.5
7.75,3.5,256.0
7.833,3.0,259.0
7.917,2.5,261.5
8.0,3.0,264.5
8.083,3.0,267.5
8.167,2.5,270.0
8.25,3.5,273.5
8.333,0.5,274.0
8.417,3.0,277.0
8.5,3.0,280.0
8.583,2.0,282.0
8.667,3.5,285.5
8.75,1.5,287.0
8.833,2.5,289.5
8.917,2.5,292.0
9.0,3.0,295.0
9.083,4.0,299.0
9.167,1.5,300.5
9.25,3.5,304.0
9.333,1.5,305.5
9.417,4.5,310.0
9.5,2.5,312.5
9.583,3.0,315.5
9.667,1.0,316.5
9.75,3.5,320.0
9.833,2.5,322.5
9.917,2.5,325.0
10.0,2.5,327.5
10.083,2.5,330.0
10.167,4.0,334.0
10.25,2.5,336.5
10.333,3.0,339.5
10.417,3.5,343.0
10.5,0.5,343.5
10.583,3.5,347.0
10.667,2.5,349.5
10.75,3.0,352.5
10.833,3.0,355.5
10.917,1.5,357.0
11.0,2.0,359.0
11.083,1.5,360.5
11.167,2.5,363.0
11.25,1.0,364.0
11.333,2.0,366.0
11.417,4.0,370.0
11.5,2.5,372.5
11.583,2.0,374.5
11.667,2.5,377.0
11.75,3.0,380.0
11.833,1.0,381.0
11.917,3.0,384.0
12.0,4.0,388.0
12.083,2.5,390.5
12.167,2.0,392.5
12.25,2.5,395.0
12.333,2.0,397.0
12.417,3.5,400.5
12.5,1.5,402.0
12.583,2.5,404.5
12.667,3.0,407.5
12.75,2.5,410.0
12.833,2.0,412.0
12.917,1.0,413.0
13.0,3.5,416.5
13.083,3.0,419.5
13.167,2.0,421.5
13.25,1.0,422.5
13.333,3.5,426.0
13.417,1.0,427.0
13.5,1.5,428.5
13.583,2.5,431.0
13.667,2.5,433.5
13.75,2.0,435.5
13.833,3.5,439.0
13.917,2.0,441.0
14.0,2.5,443.5
14.083,1.5,445.0
14.167,2.5,447.5
14.25,3.5,451.0
14.333,1.0,452.0
14.417,1.5,453.5
14.5,2.5,456.0
14.583,3.5,459.5
14.667,1.0,460.5
14.75,3.0,463.5
14.833,2.5,466.0
14.917,2.5,468.5
15.0,2.0,470.5
15.083,1.0,471.5
15.167,3.0,474.5
15.25,2.0,476.5
15.333,1.5,478.0
15.417,3.5,481.5
15.5,1.0,482.5
15.583,2.5,485.0
15.667,3.0,488.0
15.75,2.0,490.0
15.833,1.0,491.0
15.917,3.5,494.5
16.0,2.0,496.5
16.083,2.5,499.0
16.167,1.0,500.0
16.25,2.5,502.5
16.333,3.0,505.5
16.417,1.5,507.0
16.5,2.0,509.0
16.583,3.0,512.0
16.667,1.5,513.5
16.75,2.0,515.5
16.833,3.5,519.0
16.917,3.0,522.0
17.0,0.5,522.5
17.083,3.0,525.5
17.167,2.5,528.0
17.25,2.0,530.0
17.333,1.0,531.0
17.417,3.0,534.0
17.5,2.0,536.0
17.583,3.0,539.0
17.667,3.0,542.0
17.75,0.5,542.5
17.833,2.5,545.0
17.917,2.0,547.0
18.0,2.0,549.0
18.083,2.0,551.0
18.167,3.0,554.0
18.25,1.5,555.5
18.333,3.0,558.5
18.417,2.5,561.0
18.5,2.0,563.0
18.583,1.5,564.5
18.667,3.5,568.0
18.75,2.0,570.0
18.833,2.5,572.5
18.917,2.0,574.5
19.0,2.5,577.0
19.083,2.0,579.0
19.167,3.0,582.0
19.25,1.0,583.0
19.333,2.5,585.5
19.417,2.0,587.5
19.5,3.5,591.0
19.583,2.5,593.5
19.667,2.0,595.5
19.75,0.5,596.0
19.833,3.5,599.5
19.917,3.5,603.0
20.0,1.5,604.5
20.083,2.0,606.5
20.167,2.0,608.5
20.25,3.0,611.5
20.333,3.0,614.5
20.417,1.0,615.5
20.5,2.0,617.5
20.583,1.0,618.5
20.667,2.0,620.5
20.75,2.0,622.5
20.833,1.0,623.5
20.917,2.0,625.5
21.0,3.0,628.5
21.083,3.0,631.5
21.167,2.5,634.0
21.25,2.0,636.0
21.333,2.0,638.0
21.417,2.5,640.5
21.5,2.5,643.0
21.583,2.0,645.0
21.667,2.5,647.5
21.75,2.0,649.5
21.833,2.5,652.0
21.917,1.0,653.0
22.0,2.5,655.5
22.083,2.5,658.0
22.167,3.0,661.0
22.25,2.5,663.5
22.333,1.5,665.0
22.417,3.5,668.5
22.5,0.5,669.0
22.583,2.0,671.0
22.667,2.0,673.0
22.75,2.0,675.0
22.833,3.0,678.0
22.917,2.0,680.0
23.0,2.0,682.0
23.083,2.5,684.5
23.167,1.5,686.0
23.25,2.0,688.0
23.333,2.0,690.0
23.417,2.5,692.5
23.5,2.0,694.5
23.583,2.5,697.0
23.667,2.5,699.5
23.75,1.0,700.5
23.833,2.0,702.5
23.917,3.0,705.5
24.0,1.5,707.0
24.083,0.0,707.0
24.167,0.0,707.0
24.25,0.5,707.5
24.333,0.5,708.0
24.417,0.0,708.0
24.5,0.0,708.0
24.583,0.0,708.0
24.667,0.0,708.0
24.75,0.0,708.0
24.833,0.0,708.0
24.917,0.5,708.5
25.0,0.0,708.5
25.083,0.0,708.5
25.167,0.0,708.5
25.25,0.0,708.5
25.333,0.5,709.0
25.417,0.0,709.0
25.5,1.0,710.0
25.583,0.0,710.0
25.667,1.5,711.5
25.75,1.5,713.0
25.833,1.0,714.0
25.917,2.0,716.0
26.0,1.5,717.5
26.083,1.0,718.5
26.167,0.5,719.0
26.25,1.0,720.0
26.333,0.5,720.5
26.417,1.5,722.0
26.5,1.0,723.0
26.583,1.5,724.5
26.667,0.5,725.0
26.75,1.5,726.5
26.833,2.0,728.5
26.917,2.0,730.5
27.0,1.5,732.0
27.083,1.0,733.0
27.167,0.0,733.0
27.25,1.0,734.0
27.333,0.5,734.5
27.417,1.0,735.5
27.5,0.5,736.0
27.583,1.5,737.5
27.667,1.5,739.0
27.75,1.0,740.0
27.833,1.5,741.5
27.917,1.0,742.5
28.0,1.0,743.5
28.083,1.0,744.5
28.167,0.5,745.0
28.25,0.5,745.5
28.333,1.5,747.0
28.417,1.0,748.0
28.5,1.0,749.0
28.583,1.0,750.0
28.667,0.5,750.5
28.75,0.0,750.5
28.833,0.0,750.5
28.917,0.0,750.5
29.0,0.0,750.5
29.083,0.0,750.5
29.167,0.0,750.5
29.25,0.5,751.0
29.333,1.0,752.0
29.417,1.0,753.0
29.5,0.5,753.5
29.583,0.0,753.5
29.667,0.0,753.5
29.75,0.5,754.0
29.833,0.5,754.5
29.917,0.5,755.0
30.0,0.5,755.5
30.083,0.5,756.0
30.167,0.5,756.5
30.25,1.0,757.5
30.333,0.5,758.0
30.417,1.0,759.0
30.5,1.5,760.5
30.583,1.5,762.0
30.667,0.5,762.5
30.75,2.0,764.5
30.833,1.5,766.0
30.917,1.0,767.0
31.0,1.5,768.5
31.083,1.0,769.5
31.167,1.5,771.0
31.25,1.0,772.0
31.333,1.0,773.0
31.417,1.5,774.5
31.5,1.5,776.0
31.583,2.0,778.0
31.667,0.5,778.5
31.75,1.5,780.0
31.833,2.0,782.0
31.917,1.0,783.0
32.0,1.5,784.5
32.083,1.5,786.0
32.167,1.5,787.5
32.25,1.0,788.5
32.333,1.5,790.0
32.417,0.0,790.0
32.5,1.0,791.0
32.583,1.0,792.0
32.667,1.5,793.5
