time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,2.5,12
0.333,2.5,0.0,2.5,2.5,12
0.417,2.5,2.5,5.0,2.5,12
0.5,2.5,2.5,5.0,2.5,12
0.583,2.5,2.5,5.0,5.0,12
0.667,2.5,2.5,5.0,5.0,12
0.75,2.5,2.5,7.5,7.5,12
0.833,5.0,5.0,7.5,7.5,12
0.917,5.0,7.5,7.5,7.5,12
1.0,5.0,7.5,7.5,7.5,12
1.083,5.0,7.5,10.0,7.5,12
1.167,7.5,7.5,10.0,7.5,12
1.25,7.5,7.5,12.5,7.5,12
1.333,10.0,7.5,12.5,7.5,12
1.417,10.0,7.5,12.5,7.5,12
1.5,12.5,7.5,15.0,7.5,12
1.583,12.5,7.5,15.0,10.0,12
1.667,12.5,10.0,17.5,10.0,12
1.75,15.0,10.0,17.5,12.5,12
1.833,15.0,10.0,20.0,12.5,12
1.917,15.0,10.0,20.0,12.5,12
2.0,15.0,12.5,20.0,17.5,12
2.083,15.0,12.5,20.0,17.5,12
2.167,15.0,15.0,22.5,17.5,12
2.25,15.0,15.0,22.5,17.5,12
2.333,15.0,17.5,22.5,20.0,12
2.417,15.0,17.5,22.5,20.0,12
2.5,15.0,17.5,22.5,22.5,12
2.583,15.0,20.0,25.0,22.5,12
2.667,15.0,22.5,25.0,25.0,12
2.75,17.5,22.5,25.0,25.0,12
2.833,17.5,22.5,25.0,25.0,12
2.917,20.0,25.0,27.5,25.0,12
3.0,22.5,25.0,27.5,25.0,12
3.083,22.5,25.0,27.5,25.0,12
3.167,22.5,25.0,30.0,25.0,12
3.25,25.0,25.0,30.0,27.5,12
3.333,25.0,25.0,30.0,27.5,12
3.417,25.0,27.5,32.5,27.5,12
3.5,25.0,27.5,32.5,30.0,12
3.583,25.0,30.0,32.5,30.0,12
3.667,25.0,32.5,35.0,30.0,12
3.75,25.0,32.5,35.0,35.0,12
3.833,25.0,32.5,35.0,35.0,12
3.917,25.0,32.5,37.5,35.0,12
4.0,25.0,35.0,37.5,35.0,12
4.083,27.5,35.0,37.5,37.5,12
4.167,27.5,37.5,37.5,37.5,12
4.25,27.5,40.0,40.0,37.5,12
4.333,27.5,40.0,40.0,37.5,12
4.417,30.0,40.0,40.0,40.0,12
4.5,30.0,42.5,40.0,40.0,12
4.583,32.5,42.5,42.5,40.0,12
4.667,32.5,42.5,42.5,40.0,12
4.75,32.5,42.5,45.0,42.5,12
4.833,32.5,45.0,45.0,42.5,12
4.917,32.5,45.0,45.0,47.5,12
5.0,32.5,47.5,45.0,47.5,12
5.083,32.5,47.5,47.5,47.5,12
5.167,32.5,47.5,47.5,47.5,12
5.25,32.5,50.0,47.5,50.0,12
5.333,35.0,50.0,47.5,50.0,11
5.417,35.0,52.5,47.5,50.0,11
5.5,35.0,52.5,47.5,50.0,11
5.583,37.5,52.5,50.0,50.0,11
5.667,37.5,52.5,50.0,52.5,11
5.75,37.5,55.0,50.0,52.5,11
5.833,37.5,55.0,52.5,55.0,11
5.917,37.5,55.0,52.5,55.0,11
6.0,40.0,57.5,52.5,55.0,11
6.083,40.0,57.5,52.5,55.0,11
6.167,40.0,57.5,52.5,55.0,11
6.25,42.5,60.0,55.0,57.5,11
6.333,42.5,60.0,55.0,57.5,11
6.417,42.5,60.0,57.5,57.5,11
6.5,45.0,62.5,57.5,57.5,11
6.583,45.0,62.5,57.5,57.5,11
6.667,45.0,62.5,60.0,57.5,11
6.75,47.5,62.5,60.0,60.0,11
6.833,50.0,62.5,60.0,60.0,11
6.917,50.0,65.0,62.5,60.0,11
7.0,52.5,65.0,62.5,60.0,11
7.083,52.5,65.0,62.5,60.0,11
7.167,52.5,65.0,65.0,60.0,11
7.25,52.5,65.0,65.0,62.5,11
7.333,55.0,65.0,67.5,62.5,11
7.417,55.0,67.5,67.5,62.5,11
7.5,57.5,67.5,67.5,65.0,11
7.583,57.5,70.0,67.5,65.0,11
7.667,57.5,70.0,70.0,65.0,11
7.75,57.5,70.0,70.0,67.5,11
7.833,57.5,70.0,70.0,67.5,11
7.917,57.5,72.5,72.5,67.5,11
8.0,60.0,72.5,72.5,70.0,11
8.083,60.0,75.0,72.5,70.0,11
8.167,60.0,75.0,75.0,72.5,11
8.25,62.5,75.0,75.0,72.5,11
8.333,62.5,77.5,75.0,72.5,11
8.417,62.5,77.5,77.5,72.5,11
8.5,62.5,77.5,77.5,75.0,11
8.583,65.0,77.5,77.5,75.0,11
8.667,65.0,80.0,77.5,75.0,11
8.75,65.0,80.0,77.5,75.0,11
8.833,65.0,80.0,77.5,77.5,11
8.917,65.0,82.5,77.5,77.5,11
9.0,65.0,85.0,80.0,80.0,11
9.083,67.5,85.0,80.0,80.0,11
9.167,67.5,85.0,80.0,80.0,11
9.25,67.5,85.0,82.5,80.0,11
9.333,70.0,87.5,82.5,80.0,11
9.417,70.0,87.5,82.5,80.0,11
9.5,72.5,87.5,85.0,80.0,11
9.583,75.0,87.5,85.0,82.5,11
9.667,75.0,87.5,87.5,82.5,11
9.75,75.0,87.5,87.5,82.5,11
9.833,77.5,90.0,87.5,82.5,11
9.917,80.0,90.0,87.5,82.5,10
10.0,80.0,90.0,87.5,82.5,10
10.083,80.0,90.0,90.0,85.0,10
10.167,82.5,92.5,90.0,85.0,10
10.25,82.5,92.5,90.0,85.0,10
10.333,82.5,92.5,90.0,85.0,10
10.417,85.0,92.5,90.0,85.0,10
10.5,85.0,92.5,92.5,87.5,10
10.583,87.5,92.5,92.5,87.5,10
10.667,87.5,95.0,92.5,87.5,10
10.75,87.5,95.0,92.5,87.5,10
10.833,90.0,95.0,95.0,87.5,10
10.917,90.0,95.0,95.0,87.5,10
11.0,92.5,95.0,95.0,90.0,10
11.083,92.5,95.0,95.0,90.0,9
11.167,92.5,97.5,97.5,90.0,9
11.25,92.5,97.5,97.5,92.5,9
11.333,95.0,97.5,97.5,92.5,9
11.417,95.0,100.0,100.0,92.5,9
11.5,95.0,100.0,100.0,92.5,9
11.583,95.0,100.0,100.0,92.5,9
11.667,97.5,100.0,100.0,92.5,9
11.75,97.5,100.0,100.0,92.5,9
11.833,100.0,100.0,102.5,92.5,9
11.917,100.0,100.0,102.5,95.0,9
12.0,102.5,100.0,102.5,95.0,9
12.083,102.5,102.5,105.0,95.0,9
12.167,102.5,102.5,105.0,95.0,9
12.25,102.5,102.5,105.0,97.5,9
12.333,102.5,105.0,105.0,97.5,9
12.417,102.5,105.0,107.5,100.0,9
12.5,102.5,107.5,107.5,100.0,9
12.583,102.5,107.5,107.5,100.0,9
12.667,102.5,107.5,107.5,100.0,9
12.75,105.0,107.5,107.5,100.0,9
12.833,105.0,107.5,110.0,100.0,9
12.917,107.5,107.5,110.0,100.0,9
13.0,107.5,107.5,110.0,100.0,9
13.083,110.0,107.5,112.5,100.0,9
13.167,112.5,107.5,112.5,100.0,9
13.25,112.5,107.5,112.5,100.0,9
13.333,112.5,107.5,115.0,102.5,8
13.417,112.5,110.0,115.0,102.5,8
13.5,112.5,110.0,115.0,102.5,8
13.583,112.5,110.0,115.0,102.5,8
13.667,112.5,110.0,115.0,102.5,8
13.75,112.5,112.5,117.5,105.0,8
13.833,112.5,112.5,117.5,105.0,8
13.917,112.5,112.5,117.5,105.0,8
14.0,112.5,112.5,117.5,105.0,8
14.083,112.5,112.5,117.5,107.5,8
14.167,112.5,115.0,117.5,107.5,8
14.25,112.5,115.0,120.0,107.5,8
14.333,112.5,115.0,120.0,107.5,8
14.417,112.5,115.0,120.0,107.5,7
14.5,112.5,115.0,120.0,110.0,7
14.583,112.5,115.0,120.0,110.0,7
14.667,112.5,117.5,122.5,110.0,7
14.75,115.0,117.5,122.5,110.0,7
14.833,115.0,117.5,122.5,112.5,7
14.917,115.0,117.5,122.5,112.5,7
15.0,115.0,117.5,122.5,112.5,7
15.083,115.0,117.5,122.5,112.5,7
15.167,115.0,117.5,122.5,112.5,7
15.25,115.0,117.5,122.5,112.5,7
15.333,115.0,120.0,122.5,112.5,7
15.417,115.0,120.0,122.5,112.5,7
15.5,115.0,120.0,122.5,112.5,7
15.583,115.0,120.0,122.5,112.5,7
15.667,115.0,122.5,122.5,112.5,7
15.75,115.0,122.5,122.5,112.5,7
15.833,115.0,122.5,122.5,112.5,7
15.917,117.5,122.5,122.5,112.5,6
