step,reward,cumulate reward
0.25,1.0,10.0
0.333,4.0,14.0
0.417,2.5,16.5
0.5,0.5,17.0
0.583,4.5,21.5
0.667,3.0,24.5
0.75,1.5,26.0
0.833,2.5,28.5
0.917,2.0,30.5
1.0,2.0,32.5
1.083,2.0,34.5
1.167,3.0,37.5
1.25,2.0,39.5
1.333,3.0,42.5
1.417,1.0,43.5
1.5,3.5,47.0
1.583,4.0,51.0
1.667,2.5,53.5
1.75,1.0,54.5
1.833,3.0,57.5
1.917,5.0,62.5
2.0,2.0,64.5
2.083,2.0,66.5
2.167,3.5,70.0
2.25,3.0,73.0
2.333,2.5,75.5
2.417,2.5,78.0
2.5,3.0,81.0
2.583,3.0,84.0
2.667,2.5,86.5
2.75,3.0,89.5
2.833,2.5,92.0
2.917,3.5,95.5
3.0,1.5,97.0
3.083,3.0,100.0
3.167,3.5,103.5
3.25,2.5,106.0
3.333,3.0,109.0
3.417,3.0,112.0
3.5,2.5,114.5
3.583,3.0,117.5
3.667,2.0,119.5
3.75,2.5,122.0
3.833,4.0,126.0
3.917,2.5,128.5
4.0,1.0,129.5
4.083,2.5,132.0
4.167,3.0,135.0
4.25,3.5,138.5
4.333,2.0,140.5
4.417,4.0,144.5
4.5,2.5,147.0
4.583,2.0,149.0
4.667,2.5,151.5
4.75,4.0,155.5
4.833,4.0,159.5
4.917,2.0,161.5
5.0,2.0,163.5
5.083,2.0,165.5
5.167,2.5,168.0
5.25,2.0,170.0
5.333,3.0,173.0
5.417,2.5,175.5
5.5,3.0,178.5
5.583,1.5,180.0
5.667,3.5,183.5
5.75,4.5,188.0
5.833,1.5,189.5
5.917,2.0,191.5
6.0,2.0,193.5
6.083,2.5,196.0
6.167,1.0,197.0
6.25,2.5,199.5
6.333,4.5,204.0
6.417,2.5,206.5
6.5,1.5,208.0
6.583,2.0,210.0
6.667,3.0,213.0
6.75,4.0,217.0
6.833,2.0,219.0
6.917,2.5,221.5
7.0,2.0,223.5
7.083,3.0,226.5
7.167,3.5,230.0
7.25,3.0,233.0
7.333,3.0,236.0
7.417,1.5,237.5
7.5,3.0,240.5
7.583,3.5,244.0
7.667,2.0,246.0
7.75,2.0,248.0
7.833,3.5,251.5
7.917,3.0,254.5
8.0,2.5,257.0
8.083,3.0,260.0
8.167,2.5,262.5
8.25,1.5,264.0
8.333,3.0,267.0
8.417,3.5,270.5
8.5,3.0,273.5
8.583,2.5,276.0
8.667,2.0,278.0
8.75,1.0,279.0
8.833,3.5,282.5
8.917,3.5,286.0
9.0,2.0,288.0
9.083,2.0,290.0
9.167,3.0,293.0
9.25,3.0,296.0
9.333,2.0,298.0
9.417,2.5,300.5
9.5,1.5,302.0
9.583,4.0,306.0
9.667,3.5,309.5
9.75,2.0,311.5
9.833,2.0,313.5
9.917,2.0,315.5
10.0,3.0,318.5
10.083,3.0,321.5
10.167,2.0,323.5
10.25,1.0,324.5
10.333,4.0,328.5
10.417,1.5,330.0
10.5,3.0,333.0
10.583,3.0,336.0
10.667,0.5,336.5
10.75,1.5,338.0
10.833,1.5,339.5
10.917,3.5,343.0
11.0,3.0,346.0
11.083,2.5,348.5
11.167,2.0,350.5
11.25,2.0,352.5
11.333,2.0,354.5
11.417,2.0,356.5
11.5,2.0,358.5
11.583,3.0,361.5
11.667,0.5,362.0
11.75,2.5,364.5
11.833,2.5,367.0
11.917,3.0,370.0
12.0,2.5,372.5
12.083,1.5,374.0
12.167,1.5,375.5
12.25,2.5,378.0
12.333,3.5,381.5
12.417,2.5,384.0
12.5,1.5,385.5
12.583,2.0,387.5
12.667,2.0,389.5
12.75,2.5,392.0
12.833,1.5,393.5
12.917,2.5,396.0
13.0,2.5,398.5
13.083,2.0,400.5
13.167,2.5,403.0
13.25,1.0,404.0
13.333,3.5,407.5
13.417,0.5,408.0
13.5,1.0,409.0
13.583,1.0,410.0
13.667,2.0,412.0
13.75,1.5,413.5
13.833,1.0,414.5
13.917,2.0,416.5
14.0,2.0,418.5
14.083,1.0,419.5
14.167,1.0,420.5
14.25,2.5,423.0
14.333,1.0,424.0
14.417,1.0,425.0
14.5,1.5,426.5
14.583,2.0,428.5
14.667,1.0,429.5
14.75,0.5,430.0
14.833,1.5,431.5
14.917,1.0,432.5
15.0,0.0,432.5
15.083,0.5,433.0
15.167,0.5,433.5
15.25,0.5,434.0
15.333,1.0,435.0
15.417,1.0,436.0
15.5,0.5,436.5
15.583,1.0,437.5
15.667,0.5,438.0
15.75,1.5,439.5
15.833,0.5,440.0
15.917,1.0,441.0
16.0,0.5,441.5
16.083,1.5,443.0
16.167,1.5,444.5
16.25,1.0,445.5
16.333,1.0,446.5
16.417,0.5,447.0
16.5,1.5,448.5
16.583,1.0,449.5
16.667,1.0,450.5
16.75,1.0,451.5
16.833,0.5,452.0
16.917,0.5,452.5
17.0,0.5,453.0
17.083,1.0,454.0
17.167,0.5,454.5
17.25,0.5,455.0
17.333,1.0,456.0
17.417,1.5,457.5
17.5,1.5,459.0
17.583,0.0,459.0
17.667,1.0,460.0
17.75,0.5,460.5
17.833,1.5,462.0
17.917,1.0,463.0
18.0,0.5,463.5
18.083,2.0,465.5
18.167,1.0,466.5
18.25,1.0,467.5
18.333,0.5,468.0
18.417,0.5,468.5
18.5,0.5,469.0
18.583,1.5,470.5
18.667,0.0,470.5
18.75,0.5,471.0
18.833,1.0,472.0
18.917,0.0,472.0
19.0,1.0,473.0
19.083,0.5,473.5
19.167,0.5,474.0
19.25,1.0,475.0
19.333,1.0,476.0
19.417,0.0,476.0
19.5,1.0,477.0
19.583,0.5,477.5
19.667,0.5,478.0
19.75,0.5,478.5
19.833,1.0,479.5
19.917,1.5,481.0
20.0,0.5,481.5
20.083,1.0,482.5
20.167,1.0,483.5
20.25,0.5,484.0
20.333,1.0,485.0
20.417,1.0,486.0
20.5,2.0,488.0
20.583,1.0,489.0
20.667,1.0,490.0
20.75,0.5,490.5
20.833,0.5,491.0
20.917,2.0,493.0
21.0,0.0,493.0
21.083,0.0,493.0
21.167,1.5,494.5
21.25,1.0,495.5
21.333,1.5,497.0
21.417,1.0,498.0
21.5,1.0,499.0
21.583,1.5,500.5
21.667,1.0,501.5
21.75,0.5,502.0
21.833,1.0,503.0
21.917,0.5,503.5
22.0,0.5,504.0
22.083,0.5,504.5
22.167,1.0,505.5
22.25,1.0,506.5
22.333,1.0,507.5
22.417,1.0,508.5
22.5,0.5,509.0
22.583,0.5,509.5
22.667,1.0,510.5
22.75,1.0,511.5
22.833,1.0,512.5
22.917,1.0,513.5
23.0,1.0,514.5
23.083,1.5,516.0
23.167,1.0,517.0
23.25,1.0,518.0
23.333,0.5,518.5
23.417,1.0,519.5
23.5,1.0,520.5
23.583,1.0,521.5
23.667,1.0,522.5
23.75,1.0,523.5
23.833,1.0,524.5
23.917,1.0,525.5
24.0,1.0,526.5
24.083,0.5,527.0
24.167,0.0,527.0
24.25,1.0,528.0
24.333,1.0,529.0
24.417,0.5,529.5
24.5,0.5,530.0
24.583,0.0,530.0
24.667,0.0,530.0
24.75,0.0,530.0
24.833,0.5,530.5
24.917,0.0,530.5
25.0,1.0,531.5
25.083,1.0,532.5
25.167,0.5,533.0
25.25,0.5,533.5
25.333,1.5,535.0
25.417,0.5,535.5
25.5,1.0,536.5
25.583,1.0,537.5
25.667,1.0,538.5
25.75,0.5,539.0
25.833,1.0,540.0
25.917,1.0,541.0
26.0,1.0,542.0
26.083,0.5,542.5
26.167,1.0,543.5
26.25,0.5,544.0
26.333,0.5,544.5
26.417,0.5,545.0
26.5,0.0,545.0
26.583,1.0,546.0
26.667,1.5,547.5
26.75,1.5,549.0
26.833,0.0,549.0
26.917,0.5,549.5
27.0,1.0,550.5
27.083,0.5,551.0
27.167,0.0,551.0
27.25,1.0,552.0
27.333,0.0,552.0
27.417,1.5,553.5
27.5,0.5,554.0
27.583,0.0,554.0
27.667,0.5,554.5
27.75,1.0,555.5
27.833,1.0,556.5
27.917,1.0,557.5
28.0,0.5,558.0
28.083,0.5,558.5
28.167,0.5,559.0
28.25,1.0,560.0
28.333,0.5,560.5
28.417,1.0,561.5
28.5,0.5,562.0
28.583,1.0,563.0
28.667,0.5,563.5
28.75,0.0,563.5
28.833,0.5,564.0
28.917,0.5,564.5
29.0,1.0,565.5
29.083,1.0,566.5
29.167,0.5,567.0
29.25,0.0,567.0
29.333,0.0,567.0
29.417,0.5,567.5
29.5,0.5,568.0
29.583,0.5,568.5
29.667,0.0,568.5
29.75,0.5,569.0
29.833,0.5,569.5
29.917,0.5,570.0
30.0,0.5,570.5
30.083,0.0,570.5
30.167,0.5,571.0
30.25,1.5,572.5
30.333,0.5,573.0
30.417,0.5,573.5
30.5,0.0,573.5
30.583,0.0,573.5
30.667,0.0,573.5
30.75,0.5,574.0
30.833,1.0,575.0
30.917,0.0,575.0
31.0,0.5,575.5
31.083,1.0,576.5
31.167,0.5,577.0
31.25,0.0,577.0
31.333,0.5,577.5
31.417,0.5,578.0
31.5,1.0,579.0
31.583,0.5,579.5
31.667,0.0,579.5
31.75,0.0,579.5
31.833,0.0,579.5
31.917,1.0,580.5
32.0,1.0,581.5
32.083,0.5,582.0
32.167,0.0,582.0
32.25,0.5,582.5
32.333,0.5,583.0
32.417,1.0,584.0
32.5,0.5,584.5
32.583,0.5,585.0
32.667,0.0,585.0
