time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,12
0.333,0.0,0.0,2.5,2.5,12
0.417,0.0,2.5,5.0,2.5,12
0.5,0.0,2.5,5.0,5.0,11
0.583,0.0,2.5,5.0,5.0,11
0.667,0.0,2.5,7.5,5.0,11
0.75,2.5,5.0,7.5,7.5,11
0.833,2.5,5.0,7.5,7.5,11
0.917,2.5,7.5,7.5,7.5,11
1.0,2.5,7.5,10.0,7.5,11
1.083,5.0,7.5,10.0,7.5,11
1.167,5.0,7.5,10.0,7.5,11
1.25,7.5,7.5,12.5,7.5,11
1.333,10.0,7.5,12.5,7.5,11
1.417,10.0,7.5,15.0,7.5,11
1.5,12.5,7.5,15.0,7.5,11
1.583,12.5,7.5,17.5,7.5,11
1.667,12.5,7.5,17.5,7.5,11
1.75,15.0,7.5,20.0,10.0,11
1.833,15.0,10.0,20.0,10.0,11
1.917,15.0,10.0,20.0,12.5,11
2.0,15.0,10.0,20.0,12.5,11
2.083,15.0,10.0,22.5,12.5,11
2.167,17.5,12.5,22.5,15.0,11
2.25,17.5,12.5,22.5,17.5,11
2.333,17.5,15.0,22.5,17.5,11
2.417,17.5,15.0,25.0,17.5,11
2.5,17.5,17.5,25.0,17.5,11
2.583,17.5,17.5,25.0,17.5,11
2.667,17.5,17.5,25.0,17.5,11
2.75,20.0,17.5,25.0,17.5,11
2.833,20.0,17.5,27.5,20.0,11
2.917,20.0,20.0,27.5,20.0,11
3.0,20.0,20.0,27.5,22.5,10
3.083,20.0,22.5,27.5,22.5,10
3.167,20.0,22.5,30.0,22.5,10
3.25,20.0,22.5,30.0,25.0,10
3.333,22.5,25.0,30.0,25.0,10
3.417,22.5,25.0,30.0,25.0,10
3.5,22.5,25.0,30.0,25.0,10
3.583,22.5,25.0,30.0,25.0,10
3.667,25.0,25.0,32.5,25.0,10
3.75,25.0,25.0,32.5,27.5,10
3.833,25.0,27.5,32.5,27.5,10
3.917,25.0,30.0,35.0,27.5,10
4.0,25.0,30.0,35.0,30.0,10
4.083,25.0,30.0,35.0,30.0,10
4.167,25.0,30.0,37.5,32.5,10
4.25,27.5,32.5,37.5,32.5,10
4.333,27.5,32.5,37.5,32.5,10
4.417,27.5,35.0,37.5,32.5,10
4.5,27.5,35.0,37.5,32.5,9
4.583,30.0,35.0,40.0,32.5,9
4.667,30.0,35.0,40.0,32.5,9
4.75,32.5,35.0,40.0,32.5,9
4.833,32.5,35.0,40.0,35.0,8
4.917,32.5,35.0,42.5,35.0,7
5.0,32.5,35.0,42.5,35.0,6
5.083,32.5,35.0,42.5,35.0,6
5.167,32.5,35.0,42.5,35.0,6
5.25,32.5,37.5,42.5,35.0,6
5.333,32.5,37.5,42.5,35.0,6
5.417,32.5,37.5,45.0,35.0,6
5.5,32.5,37.5,45.0,37.5,6
5.583,32.5,37.5,45.0,37.5,7
5.667,32.5,40.0,45.0,37.5,7
5.75,35.0,40.0,45.0,37.5,6
5.833,35.0,40.0,45.0,40.0,7
5.917,35.0,40.0,45.0,40.0,7
6.0,35.0,40.0,45.0,40.0,7
6.083,35.0,40.0,45.0,40.0,7
6.167,35.0,42.5,45.0,40.0,7
6.25,35.0,42.5,45.0,40.0,7
6.333,35.0,42.5,45.0,40.0,7
6.417,35.0,42.5,45.0,40.0,7
6.5,35.0,42.5,47.5,40.0,7
6.583,35.0,42.5,47.5,40.0,7
6.667,35.0,42.5,47.5,40.0,7
6.75,37.5,42.5,47.5,40.0,7
6.833,37.5,42.5,47.5,40.0,8
6.917,37.5,42.5,50.0,40.0,8
7.0,37.5,42.5,50.0,40.0,8
7.083,40.0,42.5,50.0,40.0,7
7.167,40.0,42.5,50.0,42.5,7
7.25,40.0,42.5,52.5,42.5,7
7.333,40.0,42.5,52.5,42.5,7
7.417,40.0,45.0,52.5,42.5,6
7.5,40.0,45.0,52.5,42.5,5
7.583,40.0,45.0,52.5,42.5,5
7.667,40.0,45.0,52.5,42.5,5
7.75,42.5,45.0,52.5,42.5,5
7.833,42.5,45.0,52.5,42.5,5
7.917,42.5,45.0,52.5,42.5,5
8.0,42.5,45.0,52.5,42.5,5
8.083,42.5,45.0,52.5,42.5,5
8.167,42.5,45.0,52.5,42.5,5
8.25,45.0,45.0,52.5,42.5,5
8.333,45.0,45.0,52.5,42.5,5
8.417,45.0,45.0,52.5,42.5,5
8.5,45.0,45.0,52.5,42.5,5
8.583,45.0,45.0,52.5,42.5,5
8.667,45.0,45.0,52.5,42.5,5
8.75,45.0,45.0,52.5,45.0,5
8.833,45.0,45.0,52.5,45.0,5
8.917,47.5,47.5,52.5,45.0,5
9.0,47.5,47.5,52.5,45.0,5
9.083,47.5,47.5,52.5,45.0,5
9.167,47.5,47.5,52.5,45.0,5
9.25,47.5,47.5,52.5,45.0,5
9.333,47.5,47.5,52.5,45.0,5
9.417,47.5,47.5,52.5,45.0,5
9.5,47.5,47.5,52.5,45.0,5
9.583,47.5,47.5,52.5,45.0,5
9.667,47.5,47.5,55.0,45.0,5
9.75,47.5,47.5,55.0,47.5,5
9.833,50.0,50.0,55.0,47.5,5
9.917,50.0,50.0,55.0,47.5,5
10.0,50.0,50.0,55.0,47.5,5
10.083,50.0,50.0,55.0,47.5,5
10.167,50.0,50.0,55.0,47.5,5
10.25,50.0,50.0,55.0,47.5,5
10.333,50.0,50.0,55.0,47.5,5
10.417,50.0,50.0,55.0,47.5,5
10.5,50.0,50.0,55.0,47.5,5
10.583,50.0,50.0,55.0,47.5,4
10.667,50.0,50.0,55.0,50.0,4
10.75,52.5,50.0,57.5,50.0,5
10.833,52.5,52.5,57.5,50.0,4
10.917,52.5,52.5,57.5,50.0,4
11.0,52.5,52.5,57.5,50.0,4
11.083,52.5,52.5,57.5,50.0,4
11.167,52.5,52.5,57.5,50.0,4
11.25,52.5,52.5,57.5,50.0,4
11.333,52.5,52.5,57.5,50.0,4
11.417,52.5,52.5,57.5,50.0,3
11.5,52.5,52.5,57.5,50.0,4
11.583,52.5,52.5,57.5,52.5,4
11.667,52.5,52.5,57.5,52.5,4
11.75,52.5,55.0,57.5,52.5,4
11.833,52.5,55.0,57.5,52.5,4
11.917,52.5,55.0,57.5,52.5,4
12.0,52.5,55.0,57.5,52.5,4
