step,reward,cumulate reward
0.25,1.0,9.5
0.333,3.5,13.0
0.417,2.5,15.5
0.5,0.5,16.0
0.583,2.5,18.5
0.667,2.5,21.0
0.75,3.0,24.0
0.833,3.5,27.5
0.917,3.0,30.5
1.0,0.0,30.5
1.083,3.5,34.0
1.167,3.5,37.5
1.25,3.0,40.5
1.333,3.0,43.5
1.417,1.0,44.5
1.5,3.5,48.0
1.583,3.0,51.0
1.667,2.5,53.5
1.75,3.0,56.5
1.833,2.5,59.0
1.917,3.0,62.0
2.0,2.0,64.0
2.083,2.0,66.0
2.167,2.5,68.5
2.25,2.5,71.0
2.333,3.5,74.5
2.417,1.5,76.0
2.5,1.5,77.5
2.583,3.0,80.5
2.667,3.0,83.5
2.75,3.0,86.5
2.833,1.5,88.0
2.917,2.5,90.5
3.0,3.0,93.5
3.083,3.0,96.5
3.167,2.5,99.0
3.25,1.5,100.5
3.333,2.0,102.5
3.417,4.0,106.5
3.5,4.0,110.5
3.583,2.0,112.5
3.667,1.5,114.0
3.75,3.0,117.0
3.833,3.5,120.5
3.917,3.0,123.5
4.0,2.5,126.0
4.083,3.5,129.5
4.167,2.0,131.5
4.25,2.5,134.0
4.333,2.5,136.5
4.417,4.0,140.5
4.5,1.5,142.0
4.583,2.5,144.5
4.667,3.5,148.0
4.75,2.0,150.0
4.833,3.0,153.0
4.917,2.0,155.0
5.0,3.0,158.0
5.083,4.0,162.0
5.167,1.5,163.5
5.25,1.5,165.0
5.333,4.0,169.0
5.417,2.0,171.0
5.5,2.5,173.5
5.583,3.0,176.5
5.667,3.0,179.5
5.75,3.0,182.5
5.833,3.0,185.5
5.917,1.0,186.5
6.0,3.0,189.5
6.083,2.0,191.5
6.167,2.5,194.0
6.25,3.0,197.0
6.333,2.0,199.0
6.417,2.5,201.5
6.5,2.5,204.0
6.583,3.0,207.0
6.667,1.0,208.0
6.75,4.0,212.0
6.833,3.0,215.0
6.917,1.5,216.5
7.0,3.5,220.0
7.083,3.5,223.5
7.167,3.0,226.5
7.25,2.0,228.5
7.333,1.0,229.5
7.417,4.0,233.5
7.5,1.5,235.0
7.583,2.5,237.5
7.667,4.5,242.0
7.75,2.0,244.0
7.833,1.5,245.5
7.917,2.5,248.0
8.0,2.5,250.5
8.083,2.0,252.5
8.167,2.5,255.0
8.25,2.5,257.5
8.333,3.0,260.5
8.417,2.5,263.0
8.5,2.0,265.0
8.583,3.5,268.5
8.667,0.5,269.0
8.75,2.0,271.0
8.833,2.0,273.0
8.917,0.5,273.5
9.0,2.0,275.5
9.083,1.5,277.0
9.167,0.5,277.5
9.25,0.5,278.0
9.333,1.5,279.5
9.417,1.0,280.5
9.5,0.5,281.0
9.583,2.5,283.5
9.667,4.0,287.5
9.75,2.5,290.0
9.833,3.0,293.0
9.917,1.5,294.5
10.0,4.0,298.5
10.083,2.5,301.0
10.167,1.5,302.5
10.25,3.5,306.0
10.333,3.0,309.0
10.417,3.5,312.5
10.5,3.0,315.5
10.583,2.0,317.5
10.667,3.0,320.5
10.75,2.5,323.0
10.833,3.5,326.5
10.917,2.5,329.0
11.0,1.5,330.5
11.083,3.5,334.0
11.167,4.0,338.0
11.25,1.0,339.0
11.333,3.5,342.5
11.417,4.0,346.5
11.5,2.0,348.5
11.583,2.5,351.0
11.667,3.0,354.0
11.75,3.5,357.5
11.833,2.5,360.0
11.917,3.0,363.0
12.0,2.5,365.5
12.083,1.5,367.0
12.167,2.5,369.5
12.25,2.0,371.5
12.333,2.5,374.0
12.417,2.0,376.0
12.5,1.5,377.5
12.583,0.0,377.5
12.667,0.5,378.0
12.75,0.5,378.5
12.833,0.5,379.0
