time,A,B,P12,P23,current_lorry
0.0,0.0,0.0,0.0,0.0,12
0.017,0.0,0.0,0.0,0.0,12
0.033,0.0,0.0,0.0,0.0,12
0.05,0.0,0.0,0.0,0.0,12
0.067,0.0,0.0,0.0,0.0,12
0.083,0.0,0.0,0.0,0.0,12
0.1,0.0,0.0,0.0,0.0,12
0.117,0.0,0.0,0.0,0.0,12
0.133,0.0,0.0,0.0,0.0,12
0.15,0.0,0.0,1.375,0.0,12
0.167,0.0,0.0,2.875,0.0,12
0.183,0.0,0.0,4.375,0.0,12
0.2,0.0,0.0,4.95,0.0,12
0.217,0.0,0.0,4.95,0.3,12
0.233,0.0,0.0,4.95,0.55,12
0.25,0.4,0.0,4.95,0.8,12
0.267,1.1,0.0,4.95,2.3,12
0.283,2.425,0.0,4.95,3.8,12
0.3,2.75,0.0,4.95,3.85,12
0.317,2.75,0.0,4.95,3.85,12
0.333,2.75,0.0,4.95,3.85,12
0.35,2.75,0.95,4.95,3.85,12
0.367,2.75,1.475,4.95,3.85,12
0.383,2.75,2.975,4.95,3.85,12
0.4,2.75,3.85,5.5,3.85,12
0.417,2.75,3.85,5.5,3.85,12
0.433,2.75,3.85,5.5,3.85,12
0.45,2.75,3.85,5.5,3.85,12
0.467,2.75,3.85,6.5,3.85,12
0.483,3.3,3.85,6.6,3.85,12
0.5,4.4,3.85,6.6,3.85,12
0.517,4.4,3.85,6.6,3.85,12
0.533,4.4,3.85,6.6,3.85,12
0.55,4.4,3.85,6.6,3.85,12
0.567,4.45,3.85,6.6,3.85,12
0.583,4.95,3.85,6.6,4.375,12
0.6,4.95,3.85,6.6,4.95,12
0.617,4.95,3.85,6.6,4.95,12
0.633,4.95,3.85,6.6,4.95,12
0.65,4.95,3.85,6.7,4.95,12
0.667,4.95,3.85,7.15,4.95,12
0.683,4.95,4.95,7.15,4.95,12
0.7,4.95,4.95,8.125,4.95,12
0.717,6.025,4.95,8.25,4.95,12
0.733,6.025,4.95,8.25,5.5,12
0.75,6.325,4.95,8.25,5.5,12
0.767,6.575,4.95,8.25,5.5,12
0.783,6.575,4.95,8.25,5.5,12
0.8,7.075,4.95,8.25,5.5,12
0.817,8.225,5.5,8.25,6.05,12
0.833,8.225,6.05,8.55,6.05,12
0.85,8.225,6.05,8.8,6.05,12
0.867,8.225,6.05,8.8,6.05,12
0.883,8.225,6.05,8.8,6.05,12
0.9,8.225,6.6,8.8,6.05,12
0.917,8.225,6.6,8.8,6.05,12
0.933,8.225,6.6,9.35,6.425,12
0.95,8.225,6.6,9.9,6.6,12
0.967,8.225,6.6,9.9,6.6,12
0.983,8.225,6.6,9.9,6.6,12
1.0,8.225,6.6,9.9,6.6,12
1.017,8.225,6.6,10.325,6.6,12
1.033,8.775,7.15,10.45,7.7,12
1.05,9.325,7.15,10.45,8.325,12
1.067,9.325,7.15,10.45,8.8,12
1.083,9.325,7.15,10.45,8.8,12
1.1,9.325,7.15,10.45,8.8,12
1.117,9.325,7.175,10.45,8.8,12
1.133,9.325,8.55,10.45,9.35,12
1.15,9.325,9.35,10.45,9.35,12
1.167,9.325,9.35,10.525,9.35,12
1.183,9.325,9.35,11.0,9.35,12
1.2,9.325,9.35,11.55,9.35,12
1.217,9.325,9.725,12.1,9.35,12
1.233,9.325,9.9,12.1,9.35,12
1.25,9.325,9.9,12.1,10.05,12
1.267,9.525,9.9,12.1,11.0,12
1.283,9.875,9.9,12.1,11.55,12
1.3,9.875,9.9,12.1,11.55,12
1.317,9.875,9.9,12.1,12.65,12
1.333,9.875,10.45,12.1,12.65,12
1.35,9.875,11.0,12.1,12.65,12
1.367,9.875,12.1,12.1,12.65,12
1.383,9.875,12.1,12.1,12.65,12
1.4,9.875,12.375,12.475,12.65,12
1.417,9.875,12.65,12.65,12.65,12
1.433,9.875,12.65,12.65,12.65,12
1.45,9.875,12.65,13.2,12.65,12
1.467,9.875,12.65,13.425,12.825,12
1.483,9.875,12.65,13.75,13.4,12
1.5,10.425,12.65,13.75,14.15,12
1.517,10.425,12.65,13.75,14.3,12
1.533,10.425,12.95,13.75,14.725,12
1.55,10.425,13.2,13.75,15.95,12
1.567,10.425,13.75,13.75,15.95,12
1.583,10.975,14.375,13.75,15.95,12
1.6,10.975,15.4,13.75,15.95,12
1.617,10.975,15.4,13.75,15.95,12
1.633,10.975,15.95,14.3,15.95,12
1.65,10.975,16.5,14.3,15.95,12
1.667,10.975,16.5,14.85,15.95,12
1.683,10.975,16.6,14.85,15.95,12
1.7,10.975,17.05,14.85,15.95,12
1.717,10.975,17.05,15.4,15.95,12
1.733,10.975,17.05,15.4,16.5,12
1.75,10.975,17.05,15.4,17.05,12
