step,reward,cumulate reward
0.25,1.0,9.5
0.333,4.0,13.5
0.417,2.5,16.0
0.5,1.5,17.5
0.583,4.0,21.5
0.667,2.5,24.0
0.75,2.5,26.5
0.833,3.0,29.5
0.917,2.5,32.0
1.0,3.0,35.0
1.083,3.0,38.0
1.167,3.5,41.5
1.25,3.0,44.5
1.333,1.5,46.0
1.417,3.5,49.5
1.5,3.5,53.0
1.583,3.5,56.5
1.667,2.0,58.5
1.75,4.0,62.5
1.833,0.5,63.0
1.917,2.5,65.5
2.0,4.0,69.5
2.083,3.0,72.5
2.167,2.0,74.5
2.25,2.0,76.5
2.333,2.0,78.5
2.417,3.0,81.5
2.5,3.5,85.0
2.583,3.0,88.0
2.667,3.0,91.0
2.75,1.5,92.5
2.833,3.0,95.5
2.917,3.5,99.0
3.0,2.5,101.5
3.083,2.5,104.0
3.167,3.5,107.5
3.25,2.0,109.5
3.333,2.5,112.0
3.417,4.5,116.5
3.5,2.0,118.5
3.583,2.5,121.0
3.667,3.0,124.0
3.75,2.5,126.5
3.833,1.0,127.5
3.917,4.5,132.0
4.0,3.0,135.0
4.083,3.5,138.5
4.167,2.5,141.0
4.25,1.5,142.5
4.333,2.5,145.0
4.417,3.0,148.0
4.5,2.0,150.0
4.583,3.0,153.0
4.667,3.0,156.0
4.75,2.5,158.5
4.833,2.5,161.0
4.917,2.0,163.0
5.0,3.0,166.0
5.083,0.5,166.5
5.167,3.0,169.5
5.25,4.5,174.0
5.333,1.5,175.5
5.417,1.5,177.0
5.5,3.0,180.0
5.583,3.5,183.5
5.667,2.5,186.0
5.75,2.5,188.5
5.833,2.5,191.0
5.917,2.5,193.5
6.0,2.0,195.5
6.083,2.0,197.5
6.167,4.0,201.5
6.25,2.5,204.0
6.333,2.5,206.5
6.417,2.0,208.5
6.5,2.5,211.0
6.583,3.5,214.5
6.667,2.5,217.0
6.75,1.0,218.0
6.833,3.5,221.5
6.917,2.0,223.5
7.0,2.0,225.5
7.083,3.5,229.0
7.167,3.0,232.0
7.25,1.5,233.5
7.333,1.5,235.0
7.417,1.5,236.5
7.5,2.0,238.5
7.583,1.0,239.5
7.667,1.5,241.0
7.75,1.5,242.5
7.833,2.0,244.5
7.917,2.0,246.5
8.0,2.5,249.0
8.083,3.5,252.5
8.167,1.0,253.5
8.25,1.0,254.5
8.333,2.0,256.5
8.417,1.0,257.5
8.5,3.0,260.5
8.583,2.5,263.0
8.667,2.0,265.0
8.75,1.0,266.0
8.833,2.0,268.0
8.917,1.0,269.0
9.0,2.0,271.0
9.083,1.0,272.0
9.167,2.0,274.0
9.25,2.5,276.5
9.333,1.5,278.0
9.417,2.5,280.5
9.5,2.0,282.5
9.583,1.0,283.5
9.667,1.5,285.0
9.75,1.5,286.5
9.833,3.0,289.5
9.917,1.5,291.0
10.0,1.5,292.5
10.083,1.5,294.0
10.167,1.0,295.0
10.25,1.0,296.0
10.333,2.5,298.5
10.417,1.5,300.0
10.5,2.0,302.0
10.583,2.5,304.5
10.667,1.5,306.0
10.75,3.0,309.0
10.833,0.5,309.5
10.917,2.5,312.0
11.0,1.5,313.5
11.083,2.0,315.5
11.167,1.0,316.5
11.25,2.0,318.5
11.333,1.0,319.5
11.417,1.5,321.0
11.5,2.0,323.0
11.583,2.5,325.5
11.667,0.5,326.0
11.75,3.5,329.5
11.833,1.5,331.0
11.917,2.5,333.5
12.0,1.5,335.0
12.083,2.0,337.0
12.167,1.5,338.5
12.25,1.5,340.0
12.333,2.5,342.5
12.417,1.0,343.5
12.5,1.5,345.0
12.583,1.5,346.5
12.667,2.5,349.0
12.75,3.0,352.0
12.833,1.5,353.5
12.917,2.0,355.5
