step,reward,cumulate reward
0.25,1.0,10.0
0.333,4.0,14.0
0.417,0.5,14.5
0.5,2.0,16.5
0.583,2.5,19.0
0.667,3.5,22.5
0.75,3.0,25.5
0.833,0.5,26.0
0.917,4.5,30.5
1.0,3.0,33.5
1.083,1.5,35.0
1.167,2.0,37.0
1.25,2.5,39.5
1.333,4.0,43.5
1.417,2.5,46.0
1.5,2.5,48.5
1.583,0.5,49.0
1.667,2.0,51.0
1.75,4.0,55.0
1.833,2.0,57.0
1.917,2.0,59.0
2.0,1.5,60.5
2.083,2.0,62.5
2.167,0.5,63.0
2.25,0.0,63.0
2.333,0.5,63.5
2.417,1.5,65.0
2.5,3.0,68.0
2.583,3.5,71.5
2.667,1.0,72.5
2.75,1.5,74.0
2.833,1.0,75.0
2.917,4.0,79.0
3.0,3.0,82.0
3.083,1.0,83.0
3.167,2.5,85.5
3.25,0.5,86.0
3.333,2.0,88.0
3.417,2.5,90.5
3.5,2.0,92.5
3.583,1.5,94.0
3.667,2.0,96.0
3.75,1.5,97.5
3.833,3.5,101.0
3.917,2.0,103.0
4.0,1.0,104.0
4.083,2.0,106.0
4.167,1.0,107.0
4.25,2.0,109.0
4.333,1.0,110.0
4.417,2.0,112.0
4.5,3.5,115.5
4.583,1.0,116.5
4.667,3.0,119.5
4.75,2.0,121.5
4.833,2.5,124.0
4.917,2.0,126.0
5.0,2.5,128.5
5.083,2.5,131.0
5.167,1.5,132.5
5.25,2.0,134.5
5.333,2.5,137.0
5.417,2.5,139.5
5.5,2.5,142.0
5.583,1.5,143.5
5.667,2.5,146.0
5.75,3.5,149.5
5.833,2.5,152.0
5.917,1.5,153.5
6.0,2.5,156.0
6.083,1.0,157.0
6.167,2.5,159.5
6.25,0.5,160.0
6.333,3.0,163.0
6.417,1.0,164.0
6.5,1.0,165.0
6.583,1.5,166.5
6.667,1.0,167.5
6.75,1.0,168.5
6.833,1.0,169.5
6.917,0.5,170.0
7.0,1.5,171.5
7.083,1.0,172.5
7.167,3.0,175.5
7.25,2.5,178.0
7.333,2.0,180.0
7.417,1.5,181.5
7.5,0.5,182.0
7.583,0.0,182.0
7.667,0.0,182.0
7.75,0.0,182.0
7.833,0.0,182.0
7.917,0.0,182.0
8.0,0.0,182.0
8.083,0.0,182.0
8.167,0.0,182.0
8.25,0.0,182.0
8.333,1.0,183.0
8.417,0.0,183.0
8.5,0.0,183.0
8.583,0.0,183.0
8.667,0.0,183.0
8.75,0.0,183.0
8.833,1.0,184.0
8.917,0.5,184.5
9.0,0.0,184.5
9.083,0.0,184.5
9.167,0.0,184.5
9.25,0.0,184.5
9.333,0.0,184.5
9.417,0.5,185.0
9.5,0.0,185.0
9.583,0.5,185.5
9.667,0.5,186.0
9.75,0.5,186.5
9.833,0.5,187.0
9.917,0.0,187.0
10.0,0.5,187.5
10.083,0.0,187.5
10.167,0.0,187.5
10.25,0.5,188.0
10.333,0.0,188.0
10.417,0.0,188.0
10.5,0.0,188.0
10.583,0.0,188.0
10.667,0.0,188.0
10.75,0.5,188.5
10.833,0.5,189.0
10.917,0.5,189.5
11.0,0.0,189.5
11.083,1.0,190.5
11.167,1.0,191.5
11.25,0.0,191.5
11.333,0.5,192.0
11.417,0.0,192.0
11.5,0.0,192.0
11.583,0.0,192.0
11.667,0.0,192.0
11.75,0.0,192.0
11.833,0.0,192.0
11.917,0.0,192.0
12.0,0.0,192.0
12.083,0.5,192.5
12.167,0.0,192.5
12.25,0.0,192.5
12.333,0.0,192.5
12.417,0.0,192.5
12.5,0.0,192.5
12.583,0.0,192.5
12.667,0.0,192.5
12.75,0.0,192.5
12.833,0.0,192.5
12.917,0.0,192.5
13.0,0.0,192.5
13.083,0.5,193.0
13.167,0.0,193.0
13.25,0.0,193.0
13.333,0.0,193.0
13.417,0.0,193.0
