time,lorry id,MDP,state
10201.0,lorry_11,6,maintenance
17702.0,lorry_11,1,recover after maintenance
22801.0,lorry_10,6,maintenance
26102.0,lorry_10,1,recover after maintenance
26701.0,lorry_9,6,maintenance
28201.0,lorry_6,6,maintenance
28801.0,lorry_3,6,maintenance
28802.0,lorry_3,1,recover after maintenance
29702.0,lorry_9,1,recover after maintenance
31501.0,lorry_2,6,maintenance
34202.0,lorry_6,1,recover after maintenance
39301.0,lorry_7,6,maintenance
39901.0,lorry_3,6,maintenance
39902.0,lorry_7,1,recover after maintenance
44401.0,lorry_10,6,maintenance
46202.0,lorry_3,1,recover after maintenance
53401.0,lorry_11,6,maintenance
54301.0,lorry_3,6,maintenance
56102.0,lorry_2,1,recover after maintenance
57602.0,lorry_10,1,recover after maintenance
64202.0,lorry_11,1,recover after maintenance
65101.0,lorry_10,6,maintenance
69002.0,lorry_3,1,recover after maintenance
71401.0,lorry_3,6,maintenance
72205.0,lorry_1,9,broken
73201.0,lorry_4,6,maintenance
75301.0,lorry_8,6,maintenance
77102.0,lorry_10,1,recover after maintenance
78302.0,lorry_8,1,recover after maintenance
82201.0,lorry_9,5,maintenance
82502.0,lorry_9,0,recover after maintenance
82801.0,lorry_11,6,maintenance
83401.0,lorry_0,6,maintenance
83401.0,lorry_7,6,maintenance
84901.0,lorry_5,6,maintenance
85202.0,lorry_4,1,recover after maintenance
85501.0,lorry_9,4,maintenance
85802.0,lorry_7,1,recover after maintenance
87601.0,lorry_8,6,maintenance
90902.0,lorry_0,1,recover after maintenance
91202.0,lorry_11,1,recover after maintenance
94802.0,lorry_5,1,recover after maintenance
97201.0,lorry_10,6,maintenance
97501.0,lorry_7,6,maintenance
97801.0,lorry_6,6,maintenance
99301.0,lorry_0,6,maintenance
100202.0,lorry_10,1,recover after maintenance
100502.0,lorry_3,1,recover after maintenance
101702.0,lorry_6,1,recover after maintenance
107101.0,lorry_3,6,maintenance
108602.0,lorry_8,1,recover after maintenance
109201.0,lorry_11,6,maintenance
110102.0,lorry_7,1,recover after maintenance
110875.0,lorry_10,9,broken
111602.0,lorry_11,1,recover after maintenance
115801.0,lorry_8,6,maintenance
117001.0,lorry_6,5,maintenance
117302.0,lorry_8,1,recover after maintenance
117902.0,lorry_3,1,recover after maintenance
123601.0,lorry_3,6,maintenance
124802.0,lorry_9,0,recover after maintenance
125701.0,lorry_4,6,maintenance
126001.0,lorry_8,6,maintenance
129301.0,lorry_2,5,maintenance
129602.0,lorry_6,0,recover after maintenance
131402.0,lorry_4,1,recover after maintenance
133202.0,lorry_0,1,recover after maintenance
134101.0,lorry_11,6,maintenance
138901.0,lorry_4,6,maintenance
140702.0,lorry_11,1,recover after maintenance
142201.0,lorry_11,6,maintenance
142801.0,lorry_7,6,maintenance
142802.0,lorry_8,1,recover after maintenance
143402.0,lorry_11,1,recover after maintenance
143702.0,lorry_4,1,recover after maintenance
145502.0,lorry_3,1,recover after maintenance
148201.0,lorry_6,6,maintenance
149101.0,lorry_3,6,maintenance
152101.0,lorry_9,6,maintenance
152701.0,lorry_4,6,maintenance
154501.0,lorry_0,6,maintenance
154501.0,lorry_8,6,maintenance
155702.0,lorry_8,1,recover after maintenance
156001.0,lorry_11,6,maintenance
156302.0,lorry_0,1,recover after maintenance
156602.0,lorry_2,0,recover after maintenance
159302.0,lorry_11,1,recover after maintenance
162002.0,lorry_9,1,recover after maintenance
162601.0,lorry_0,6,maintenance
165902.0,lorry_3,1,recover after maintenance
166501.0,lorry_5,6,maintenance
166801.0,lorry_9,6,maintenance
171602.0,lorry_5,1,recover after maintenance
173102.0,lorry_0,1,recover after maintenance
175502.0,lorry_7,1,recover after maintenance
176102.0,lorry_9,1,recover after maintenance
176635.0,lorry_0,9,broken
177001.0,lorry_5,6,maintenance
180601.0,lorry_9,6,maintenance
182401.0,lorry_3,6,maintenance
185401.0,lorry_8,6,maintenance
185402.0,lorry_5,1,recover after maintenance
194101.0,lorry_5,6,maintenance
195602.0,lorry_5,1,recover after maintenance
198602.0,lorry_9,1,recover after maintenance
199502.0,lorry_4,1,recover after maintenance
204302.0,lorry_8,1,recover after maintenance
205201.0,lorry_7,6,maintenance
206701.0,lorry_5,6,maintenance
206701.0,lorry_8,6,maintenance
206702.0,lorry_8,1,recover after maintenance
207301.0,lorry_4,6,maintenance
207601.0,lorry_11,6,maintenance
210002.0,lorry_5,1,recover after maintenance
212101.0,lorry_8,6,maintenance
212402.0,lorry_4,1,recover after maintenance
212402.0,lorry_8,1,recover after maintenance
212702.0,lorry_6,1,recover after maintenance
212702.0,lorry_11,1,recover after maintenance
217502.0,lorry_3,1,recover after maintenance
220501.0,lorry_2,6,maintenance
221702.0,lorry_2,1,recover after maintenance
222301.0,lorry_11,6,maintenance
223501.0,lorry_2,6,maintenance
226501.0,lorry_9,6,maintenance
228601.0,lorry_4,6,maintenance
232802.0,lorry_7,1,recover after maintenance
233101.0,lorry_7,5,maintenance
233701.0,lorry_8,6,maintenance
234302.0,lorry_11,1,recover after maintenance
235802.0,lorry_9,1,recover after maintenance
236402.0,lorry_2,1,recover after maintenance
237301.0,lorry_11,6,maintenance
239702.0,lorry_4,1,recover after maintenance
240901.0,lorry_6,6,maintenance
242102.0,lorry_8,1,recover after maintenance
243902.0,lorry_11,1,recover after maintenance
250201.0,lorry_5,6,maintenance
250501.0,lorry_2,6,maintenance
252302.0,lorry_6,1,recover after maintenance
253487.0,lorry_8,9,broken
258302.0,lorry_5,1,recover after maintenance
258602.0,lorry_2,1,recover after maintenance
260702.0,lorry_7,0,recover after maintenance
265201.0,lorry_11,6,maintenance
268501.0,lorry_6,6,maintenance
268801.0,lorry_5,6,maintenance
270602.0,lorry_5,1,recover after maintenance
270602.0,lorry_11,1,recover after maintenance
272401.0,lorry_7,4,maintenance
277202.0,lorry_7,0,recover after maintenance
