step,reward,cumulate reward
0.25,2.0,9.5
0.333,3.5,13.0
0.417,2.5,15.5
0.5,1.0,16.5
0.583,5.0,21.5
0.667,2.5,24.0
0.75,0.5,24.5
0.833,4.0,28.5
0.917,3.0,31.5
1.0,3.0,34.5
1.083,1.5,36.0
1.167,2.5,38.5
1.25,4.0,42.5
1.333,1.0,43.5
1.417,2.0,45.5
1.5,3.5,49.0
1.583,2.0,51.0
1.667,2.0,53.0
1.75,3.5,56.5
1.833,2.0,58.5
1.917,2.0,60.5
2.0,1.5,62.0
2.083,1.0,63.0
2.167,4.0,67.0
2.25,1.0,68.0
2.333,2.5,70.5
2.417,2.0,72.5
2.5,1.5,74.0
2.583,0.5,74.5
2.667,1.0,75.5
2.75,2.0,77.5
2.833,1.5,79.0
2.917,1.5,80.5
3.0,1.5,82.0
3.083,1.0,83.0
3.167,1.5,84.5
3.25,2.0,86.5
3.333,1.5,88.0
3.417,0.5,88.5
3.5,1.5,90.0
3.583,2.5,92.5
3.667,3.0,95.5
3.75,1.0,96.5
3.833,1.5,98.0
3.917,1.5,99.5
4.0,2.0,101.5
4.083,1.0,102.5
4.167,1.5,104.0
4.25,1.5,105.5
4.333,1.0,106.5
4.417,1.0,107.5
4.5,0.0,107.5
4.583,1.0,108.5
4.667,0.5,109.0
4.75,2.0,111.0
4.833,2.0,113.0
4.917,0.5,113.5
5.0,1.0,114.5
5.083,0.5,115.0
5.167,1.5,116.5
5.25,1.5,118.0
5.333,1.5,119.5
5.417,2.0,121.5
5.5,1.0,122.5
5.583,1.5,124.0
5.667,2.5,126.5
5.75,0.5,127.0
5.833,2.5,129.5
5.917,0.5,130.0
6.0,1.0,131.0
6.083,2.0,133.0
6.167,3.0,136.0
6.25,3.0,139.0
6.333,1.5,140.5
6.417,1.5,142.0
6.5,0.5,142.5
6.583,0.5,143.0
6.667,0.0,143.0
6.75,0.0,143.0
6.833,0.5,143.5
6.917,1.0,144.5
7.0,0.5,145.0
7.083,1.5,146.5
7.167,1.5,148.0
7.25,2.0,150.0
7.333,1.5,151.5
7.417,2.0,153.5
7.5,0.5,154.0
7.583,0.5,154.5
7.667,0.5,155.0
7.75,0.5,155.5
7.833,0.0,155.5
7.917,1.5,157.0
8.0,0.5,157.5
8.083,1.0,158.5
8.167,1.5,160.0
8.25,1.5,161.5
8.333,2.0,163.5
8.417,1.0,164.5
8.5,2.5,167.0
8.583,0.5,167.5
8.667,0.5,168.0
8.75,0.5,168.5
8.833,0.5,169.0
8.917,1.0,170.0
9.0,0.0,170.0
9.083,1.5,171.5
9.167,1.0,172.5
9.25,0.5,173.0
9.333,0.5,173.5
9.417,1.0,174.5
9.5,1.5,176.0
9.583,1.0,177.0
9.667,1.0,178.0
9.75,1.5,179.5
9.833,1.5,181.0
9.917,1.0,182.0
10.0,0.0,182.0
10.083,0.5,182.5
10.167,1.0,183.5
10.25,0.5,184.0
10.333,1.0,185.0
10.417,0.0,185.0
10.5,1.5,186.5
10.583,0.5,187.0
10.667,0.0,187.0
10.75,1.0,188.0
10.833,0.5,188.5
10.917,1.0,189.5
11.0,1.5,191.0
11.083,2.0,193.0
11.167,0.5,193.5
11.25,1.5,195.0
11.333,1.0,196.0
11.417,1.5,197.5
11.5,1.0,198.5
11.583,0.5,199.0
11.667,2.0,201.0
11.75,2.0,203.0
11.833,1.0,204.0
11.917,1.5,205.5
12.0,2.0,207.5
12.083,2.5,210.0
12.167,2.0,212.0
12.25,0.5,212.5
12.333,0.5,213.0
12.417,1.0,214.0
12.5,0.0,214.0
12.583,1.0,215.0
12.667,0.5,215.5
12.75,1.5,217.0
12.833,0.0,217.0
12.917,1.0,218.0
13.0,1.5,219.5
13.083,0.5,220.0
13.167,1.0,221.0
13.25,1.5,222.5
13.333,1.0,223.5
13.417,0.5,224.0
13.5,0.0,224.0
13.583,0.0,224.0
13.667,0.0,224.0
13.75,0.0,224.0
13.833,0.0,224.0
13.917,0.5,224.5
14.0,0.5,225.0
14.083,0.0,225.0
14.167,0.0,225.0
14.25,0.0,225.0
14.333,0.0,225.0
14.417,0.0,225.0
14.5,0.5,225.5
14.583,1.0,226.5
14.667,0.5,227.0
14.75,0.5,227.5
14.833,0.5,228.0
14.917,0.5,228.5
15.0,0.5,229.0
15.083,0.0,229.0
15.167,1.0,230.0
15.25,0.0,230.0
15.333,1.0,231.0
15.417,0.5,231.5
15.5,0.5,232.0
15.583,1.5,233.5
15.667,1.5,235.0
15.75,1.0,236.0
15.833,1.5,237.5
15.917,0.5,238.0
16.0,2.5,240.5
16.083,1.0,241.5
16.167,1.5,243.0
16.25,1.0,244.0
16.333,0.0,244.0
16.417,0.5,244.5
16.5,0.0,244.5
16.583,0.0,244.5
16.667,0.5,245.0
16.75,0.0,245.0
16.833,0.0,245.0
16.917,0.5,245.5
17.0,0.0,245.5
17.083,0.5,246.0
17.167,0.0,246.0
17.25,0.5,246.5
17.333,1.0,247.5
17.417,0.5,248.0
17.5,0.5,248.5
17.583,1.0,249.5
17.667,0.5,250.0
17.75,0.0,250.0
17.833,0.0,250.0
17.917,0.0,250.0
18.0,0.0,250.0
18.083,0.0,250.0
18.167,0.5,250.5
18.25,0.0,250.5
18.333,0.5,251.0
18.417,0.0,251.0
18.5,0.0,251.0
18.583,0.5,251.5
18.667,0.5,252.0
18.75,0.5,252.5
18.833,0.5,253.0
18.917,1.5,254.5
19.0,1.0,255.5
19.083,1.0,256.5
19.167,1.5,258.0
19.25,1.0,259.0
19.333,1.5,260.5
19.417,1.5,262.0
19.5,3.0,265.0
19.583,1.0,266.0
19.667,0.5,266.5
19.75,1.0,267.5
19.833,0.5,268.0
19.917,0.5,268.5
20.0,0.0,268.5
20.083,0.0,268.5
20.167,0.0,268.5
20.25,0.5,269.0
20.333,0.5,269.5
20.417,0.5,270.0
20.5,0.0,270.0
20.583,1.0,271.0
20.667,1.0,272.0
20.75,0.5,272.5
20.833,1.0,273.5
20.917,1.0,274.5
21.0,1.0,275.5
21.083,1.0,276.5
21.167,1.0,277.5
21.25,0.5,278.0
21.333,2.0,280.0
21.417,2.5,282.5
21.5,1.0,283.5
21.583,2.5,286.0
21.667,2.5,288.5
21.75,1.0,289.5
21.833,0.5,290.0
21.917,0.5,290.5
22.0,0.5,291.0
22.083,0.0,291.0
22.167,1.0,292.0
22.25,0.0,292.0
22.333,1.0,293.0
22.417,2.0,295.0
22.5,0.5,295.5
22.583,2.0,297.5
22.667,1.0,298.5
22.75,2.0,300.5
22.833,1.0,301.5
22.917,0.5,302.0
23.0,0.0,302.0
23.083,1.0,303.0
23.167,1.0,304.0
23.25,1.0,305.0
23.333,0.5,305.5
23.417,1.5,307.0
23.5,0.5,307.5
23.583,1.0,308.5
23.667,0.5,309.0
23.75,0.5,309.5
23.833,0.5,310.0
23.917,0.5,310.5
24.0,0.5,311.0
24.083,0.5,311.5
24.167,0.5,312.0
24.25,0.5,312.5
24.333,1.0,313.5
24.417,2.0,315.5
24.5,1.0,316.5
24.583,3.0,319.5
24.667,1.0,320.5
24.75,1.5,322.0
24.833,1.0,323.0
24.917,1.5,324.5
25.0,2.0,326.5
25.083,0.5,327.0
25.167,2.0,329.0
25.25,0.0,329.0
25.333,2.0,331.0
25.417,3.0,334.0
25.5,2.0,336.0
25.583,1.5,337.5
25.667,0.5,338.0
25.75,0.0,338.0
25.833,0.0,338.0
25.917,0.0,338.0
26.0,0.0,338.0
26.083,0.0,338.0
26.167,1.0,339.0
26.25,1.5,340.5
26.333,1.5,342.0
26.417,0.0,342.0
26.5,1.5,343.5
26.583,1.0,344.5
26.667,0.5,345.0
26.75,0.0,345.0
26.833,0.0,345.0
26.917,0.5,345.5
27.0,0.5,346.0
27.083,0.5,346.5
27.167,0.5,347.0
27.25,1.5,348.5
27.333,1.0,349.5
27.417,1.0,350.5
27.5,0.5,351.0
27.583,1.0,352.0
27.667,0.5,352.5
27.75,1.0,353.5
27.833,0.0,353.5
