time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,2.5,12
0.333,2.5,0.0,2.5,2.5,11
0.417,2.5,0.0,2.5,2.5,11
0.5,2.5,0.0,5.0,2.5,11
0.583,2.5,0.0,5.0,5.0,11
0.667,2.5,2.5,5.0,5.0,11
0.75,2.5,2.5,7.5,5.0,11
0.833,5.0,2.5,7.5,5.0,11
0.917,5.0,2.5,7.5,5.0,11
1.0,7.5,2.5,10.0,5.0,11
1.083,7.5,2.5,10.0,7.5,11
1.167,7.5,5.0,12.5,7.5,11
1.25,7.5,5.0,12.5,10.0,11
1.333,7.5,7.5,12.5,10.0,11
1.417,7.5,7.5,15.0,10.0,11
1.5,7.5,7.5,15.0,12.5,11
1.583,7.5,7.5,15.0,15.0,11
1.667,7.5,10.0,15.0,15.0,11
1.75,7.5,12.5,17.5,15.0,11
1.833,10.0,12.5,17.5,17.5,11
1.917,10.0,12.5,17.5,17.5,11
2.0,10.0,15.0,17.5,17.5,11
2.083,10.0,15.0,17.5,17.5,11
2.167,12.5,15.0,17.5,20.0,11
2.25,12.5,17.5,20.0,20.0,11
2.333,12.5,20.0,20.0,20.0,11
2.417,15.0,20.0,20.0,20.0,11
2.5,15.0,20.0,20.0,22.5,11
2.583,15.0,22.5,22.5,22.5,11
2.667,15.0,22.5,22.5,22.5,11
2.75,15.0,22.5,22.5,25.0,11
2.833,17.5,22.5,22.5,25.0,11
2.917,17.5,25.0,25.0,25.0,11
3.0,20.0,25.0,25.0,25.0,11
3.083,20.0,25.0,25.0,25.0,11
3.167,20.0,25.0,27.5,25.0,11
3.25,22.5,25.0,27.5,27.5,11
3.333,25.0,27.5,27.5,27.5,11
3.417,25.0,27.5,30.0,27.5,11
3.5,25.0,27.5,30.0,27.5,11
3.583,27.5,27.5,30.0,27.5,11
3.667,30.0,27.5,32.5,27.5,11
3.75,30.0,27.5,32.5,30.0,11
3.833,32.5,30.0,32.5,30.0,11
3.917,32.5,30.0,35.0,30.0,11
4.0,32.5,30.0,35.0,30.0,11
4.083,32.5,30.0,35.0,32.5,11
4.167,32.5,32.5,37.5,32.5,11
4.25,35.0,32.5,37.5,35.0,11
4.333,35.0,35.0,37.5,35.0,11
4.417,35.0,35.0,40.0,35.0,11
4.5,35.0,35.0,40.0,35.0,11
4.583,37.5,37.5,40.0,35.0,11
4.667,37.5,37.5,42.5,35.0,11
4.75,40.0,37.5,42.5,35.0,11
4.833,42.5,37.5,42.5,35.0,11
4.917,42.5,37.5,45.0,35.0,11
5.0,45.0,37.5,45.0,37.5,11
5.083,45.0,37.5,45.0,37.5,11
5.167,45.0,40.0,47.5,37.5,11
5.25,45.0,40.0,47.5,40.0,11
5.333,45.0,40.0,47.5,40.0,11
5.417,45.0,40.0,50.0,40.0,10
5.5,47.5,42.5,50.0,42.5,10
5.583,47.5,42.5,50.0,42.5,10
5.667,47.5,45.0,50.0,42.5,10
5.75,50.0,45.0,52.5,45.0,10
5.833,50.0,45.0,52.5,45.0,10
5.917,50.0,47.5,52.5,45.0,10
6.0,50.0,47.5,52.5,45.0,10
6.083,52.5,47.5,52.5,47.5,10
6.167,52.5,47.5,55.0,47.5,10
6.25,52.5,50.0,55.0,50.0,10
6.333,55.0,50.0,55.0,50.0,10
6.417,55.0,52.5,55.0,50.0,10
6.5,55.0,52.5,55.0,50.0,10
6.583,57.5,52.5,55.0,50.0,10
6.667,57.5,52.5,57.5,50.0,10
6.75,57.5,52.5,57.5,50.0,10
6.833,60.0,52.5,57.5,50.0,10
6.917,60.0,52.5,57.5,50.0,10
7.0,62.5,52.5,60.0,50.0,10
7.083,62.5,52.5,60.0,52.5,10
7.167,62.5,55.0,62.5,52.5,10
7.25,62.5,55.0,62.5,52.5,10
7.333,62.5,55.0,62.5,55.0,10
7.417,62.5,57.5,65.0,55.0,10
7.5,62.5,57.5,65.0,57.5,10
7.583,65.0,57.5,65.0,57.5,10
7.667,65.0,60.0,65.0,57.5,10
7.75,65.0,60.0,65.0,57.5,10
7.833,67.5,62.5,65.0,57.5,10
7.917,67.5,62.5,67.5,57.5,10
8.0,70.0,62.5,67.5,57.5,10
8.083,70.0,62.5,70.0,57.5,10
8.167,70.0,62.5,70.0,57.5,10
8.25,72.5,62.5,70.0,60.0,10
8.333,72.5,62.5,72.5,60.0,10
8.417,75.0,62.5,72.5,62.5,10
8.5,75.0,62.5,72.5,62.5,10
8.583,75.0,62.5,75.0,62.5,10
8.667,75.0,65.0,75.0,62.5,10
8.75,75.0,65.0,75.0,62.5,10
8.833,77.5,67.5,75.0,62.5,10
8.917,77.5,67.5,75.0,65.0,10
9.0,77.5,67.5,77.5,65.0,10
9.083,80.0,67.5,77.5,65.0,10
9.167,80.0,70.0,77.5,65.0,9
9.25,80.0,70.0,80.0,65.0,9
9.333,82.5,70.0,80.0,65.0,9
9.417,82.5,70.0,80.0,67.5,9
9.5,82.5,70.0,80.0,67.5,9
9.583,82.5,70.0,82.5,67.5,9
9.667,82.5,72.5,82.5,70.0,9
9.75,82.5,72.5,82.5,70.0,9
9.833,82.5,72.5,82.5,70.0,9
9.917,82.5,72.5,82.5,72.5,10
10.0,82.5,75.0,85.0,72.5,10
10.083,82.5,77.5,85.0,75.0,10
10.167,85.0,77.5,85.0,75.0,10
10.25,85.0,80.0,85.0,75.0,10
10.333,85.0,80.0,85.0,75.0,10
10.417,87.5,80.0,85.0,75.0,10
10.5,87.5,80.0,87.5,75.0,10
10.583,87.5,80.0,87.5,77.5,10
10.667,90.0,82.5,90.0,77.5,10
10.75,90.0,82.5,90.0,77.5,10
10.833,90.0,82.5,90.0,77.5,10
10.917,92.5,82.5,90.0,77.5,10
11.0,92.5,82.5,92.5,80.0,10
11.083,92.5,85.0,92.5,80.0,10
11.167,95.0,85.0,92.5,80.0,10
11.25,95.0,85.0,95.0,80.0,10
11.333,95.0,85.0,95.0,80.0,10
11.417,97.5,85.0,95.0,82.5,11
11.5,100.0,87.5,95.0,82.5,11
11.583,100.0,90.0,97.5,82.5,11
11.667,100.0,90.0,97.5,82.5,11
11.75,102.5,90.0,97.5,85.0,11
11.833,102.5,90.0,100.0,85.0,11
11.917,102.5,90.0,100.0,87.5,11
12.0,102.5,92.5,100.0,87.5,11
12.083,102.5,92.5,100.0,87.5,11
12.167,105.0,95.0,102.5,87.5,11
12.25,105.0,95.0,102.5,90.0,11
12.333,105.0,95.0,102.5,90.0,11
12.417,105.0,95.0,105.0,90.0,11
12.5,107.5,95.0,105.0,90.0,11
12.583,107.5,97.5,105.0,92.5,11
12.667,107.5,97.5,107.5,92.5,11
