time,A,B,P12,P23,current_lorry
0.5,2.5,1.0,4.25,4.25,6
0.667,2.5,1.5,4.75,4.25,3
0.833,2.5,1.5,4.75,5.25,3
1.0,2.5,3.75,4.75,5.25,4
1.167,2.5,3.75,4.75,6.5,2
1.333,2.5,3.75,4.75,6.5,2
1.5,2.5,5.25,4.75,7.0,4
1.667,2.5,6.0,4.75,7.0,4
1.833,2.5,6.0,4.75,7.5,2
2.0,2.5,6.0,4.75,8.75,3
2.167,2.5,6.5,5.25,9.75,4
2.333,2.5,6.5,5.25,10.25,3
2.5,2.5,7.0,5.25,10.75,2
2.667,2.5,7.0,5.25,10.75,2
2.833,2.5,7.0,5.25,12.0,3
3.0,2.5,7.5,5.25,12.0,3
3.167,2.5,8.0,5.25,12.0,3
3.333,2.5,8.75,5.25,12.5,4
3.5,2.5,8.75,5.25,12.5,4
3.667,2.5,8.75,5.25,12.5,2
3.833,2.5,9.25,5.25,13.0,3
4.0,2.5,9.25,5.25,13.0,2
4.167,2.5,9.25,5.25,13.5,2
4.333,2.5,9.25,5.25,13.5,2
4.5,2.5,9.75,5.25,13.5,2
4.667,2.5,10.25,6.0,14.25,3
4.833,2.5,10.25,6.0,14.25,3
5.0,2.5,10.75,6.0,14.75,3
5.167,2.5,11.5,6.0,14.75,3
5.333,2.5,11.5,6.0,15.25,3
5.5,2.5,12.0,6.0,15.75,2
5.667,2.5,12.0,6.0,15.75,2
5.833,2.5,12.0,6.0,16.25,2
6.0,2.5,12.0,6.0,16.25,3
6.167,2.5,12.5,6.0,16.25,3
6.333,2.5,12.5,6.0,16.25,2
6.5,2.5,12.5,6.0,16.25,2
6.667,2.5,13.0,6.0,16.25,2
6.833,2.5,14.25,6.0,17.0,3
7.0,2.5,14.25,6.0,17.5,4
7.167,2.5,14.25,6.0,18.5,3
7.333,2.5,14.25,6.0,18.5,3
7.5,2.5,14.25,6.0,18.5,2
7.667,2.5,14.25,6.0,18.5,2
7.833,2.5,14.75,6.0,18.5,2
8.0,2.5,15.25,6.0,19.75,4
8.167,2.5,15.25,6.0,20.25,2
8.333,2.5,15.25,6.0,20.25,3
8.5,2.5,15.25,6.0,20.25,2
8.667,2.5,15.25,6.0,20.25,2
8.833,2.5,15.25,6.0,20.25,3
9.0,2.5,15.75,6.0,20.25,2
9.167,2.5,16.25,6.0,20.75,3
9.333,2.5,17.0,6.0,21.25,3
9.5,2.5,17.5,6.0,21.75,2
9.667,2.5,17.5,6.0,23.0,3
9.833,2.5,17.5,6.0,23.0,2
10.0,2.5,17.5,6.0,23.0,2
10.167,2.5,18.5,6.0,23.0,2
10.333,2.5,18.5,6.0,24.0,4
10.5,2.5,18.5,6.0,24.5,2
10.667,2.5,18.5,6.0,24.5,2
10.833,2.5,19.75,6.0,24.5,2
11.0,2.5,19.75,6.0,25.75,2
11.167,2.5,19.75,6.0,25.75,2
11.333,2.5,19.75,6.0,26.25,3
11.5,2.5,20.25,6.0,26.25,3
11.667,2.5,20.75,6.0,26.75,3
11.833,2.5,21.25,6.0,27.25,4
12.0,2.5,21.75,6.0,28.0,4
12.167,2.5,22.5,6.0,28.0,2
12.333,2.5,23.0,6.0,28.5,3
12.5,2.5,23.5,6.0,29.0,3
12.667,2.5,23.5,6.0,29.5,2
12.833,2.5,23.5,6.0,29.5,3
13.0,2.5,24.0,6.0,29.5,3
13.167,2.5,24.5,6.0,30.0,3
13.333,2.5,24.5,6.0,30.0,3
13.5,2.5,25.25,6.0,30.0,2
13.667,2.5,25.25,6.0,30.0,4
13.833,2.5,26.25,6.0,31.25,4
14.0,2.5,26.75,6.0,32.25,5
14.167,2.5,28.5,6.0,32.25,4
14.333,3.25,29.5,6.0,32.75,4
14.5,4.25,29.5,6.0,32.75,4
14.667,4.25,29.5,6.0,32.75,4
14.833,4.25,29.5,6.0,32.75,2
15.0,4.25,30.0,6.0,32.75,3
15.167,4.25,30.75,6.0,32.75,2
15.333,4.75,31.25,6.0,32.75,2
15.5,5.25,31.75,6.0,32.75,3
15.667,5.25,31.75,6.0,32.75,2
15.833,5.25,32.25,6.0,32.75,1
16.0,5.25,32.75,6.0,32.75,1
16.167,5.25,32.75,6.0,33.5,1
16.333,5.25,32.75,6.0,33.5,1
16.5,5.25,32.75,6.0,33.5,1
16.667,5.25,33.5,6.0,33.5,1
16.833,5.25,33.5,6.0,34.0,1
17.0,5.25,33.5,6.0,34.0,2
17.167,5.25,34.0,6.0,34.0,1
17.333,5.25,34.0,6.0,34.5,1
17.5,5.25,34.0,6.0,35.0,2
17.667,5.25,34.5,6.0,35.0,2
17.833,5.25,34.5,6.0,35.5,2
18.0,5.25,35.0,6.0,35.5,1
18.167,5.25,35.5,6.0,36.25,2
18.333,5.25,35.5,6.0,36.75,2
18.5,5.25,35.5,6.0,36.75,1
18.667,5.25,36.25,6.0,36.75,1
18.833,5.25,36.75,6.0,37.25,3
19.0,5.25,37.25,6.0,37.75,3
19.167,5.25,37.25,6.0,38.25,2
19.333,5.25,37.75,6.0,38.25,2
19.5,5.25,37.75,6.0,39.0,1
19.667,5.25,37.75,6.0,39.5,3
19.833,5.25,37.75,6.0,39.5,2
20.0,5.25,37.75,6.0,40.0,4
20.167,5.25,38.25,6.0,40.0,1
20.333,5.25,38.25,6.0,40.5,2
20.5,5.25,38.25,6.0,40.5,1
20.667,5.25,38.25,6.0,40.5,1
20.833,5.25,38.25,6.0,40.5,1
21.0,5.25,39.0,6.0,40.5,1
21.167,5.25,39.0,6.0,41.0,1
21.333,5.25,39.5,6.0,41.0,3
21.5,5.25,40.0,6.0,41.0,1
21.667,5.25,40.0,6.0,41.0,1
21.833,5.25,40.0,6.0,41.75,1
22.0,5.25,40.0,6.0,41.75,1
22.167,5.25,40.5,6.0,42.25,2
