time,A,B,P12,P23,current_lorry
0.0,0.0,0.0,0.0,0.0,8
0.017,0.0,0.0,0.0,0.0,8
0.033,0.0,0.0,0.0,0.0,8
0.05,0.0,0.0,0.0,0.0,8
0.067,0.0,0.0,0.0,0.0,8
0.083,0.0,0.0,0.0,0.0,8
0.1,0.0,0.0,0.0,0.0,8
0.117,0.0,0.0,0.0,0.0,8
0.133,0.0,0.0,0.0,0.0,8
0.15,0.0,0.0,1.375,0.0,8
0.167,0.0,0.0,2.875,0.0,8
0.183,0.0,0.0,4.375,0.0,8
0.2,0.0,0.0,4.75,0.0,8
0.217,0.0,0.0,4.75,0.4,8
0.233,0.0,0.0,4.75,0.95,8
0.25,0.0,0.0,4.75,1.15,8
0.267,0.0,0.0,4.75,1.95,8
0.283,1.15,0.0,4.75,3.45,8
0.3,1.9,0.0,4.75,4.75,8
0.317,1.9,0.0,4.75,4.75,8
0.333,1.9,0.0,4.75,4.75,8
0.35,1.9,0.0,5.15,4.75,8
0.367,1.9,0.95,5.7,4.75,8
0.383,1.9,2.175,5.7,4.75,8
0.4,1.9,2.85,6.35,4.75,8
0.417,1.9,2.85,6.65,4.75,8
0.433,1.9,2.85,6.65,4.75,8
0.45,1.9,2.85,6.65,4.75,8
0.467,2.075,2.85,6.65,4.75,8
0.483,3.425,2.85,7.4,4.75,8
0.5,4.4,2.85,7.6,5.55,8
0.517,4.75,2.85,7.6,5.7,8
0.533,4.75,2.85,7.6,5.7,8
0.55,4.75,2.85,7.6,5.7,8
0.567,4.75,2.85,7.6,5.7,8
0.583,4.75,3.5,7.6,5.7,8
0.6,5.0,4.75,7.6,6.65,8
0.617,5.7,4.75,8.55,6.65,8
0.633,5.7,4.75,8.55,6.65,8
0.65,5.7,4.75,8.55,6.65,8
0.667,5.7,4.75,8.55,6.65,8
0.683,5.7,4.75,9.95,6.65,8
0.7,6.275,5.7,10.45,6.65,8
0.717,6.65,5.7,10.45,7.6,8
0.733,6.65,5.7,10.45,7.6,8
0.75,6.65,5.7,10.45,7.6,8
0.767,6.65,5.7,10.45,7.6,8
0.783,7.05,5.7,10.45,7.6,8
0.8,8.55,5.875,10.45,7.6,8
0.817,8.55,6.65,10.45,7.6,8
0.833,8.55,6.65,10.45,7.6,8
0.85,8.7,6.65,11.65,7.6,8
0.867,9.5,6.65,12.35,7.6,8
0.883,9.5,6.65,12.35,7.6,8
0.9,9.5,6.65,12.35,7.6,8
0.917,9.5,6.65,12.35,7.6,8
0.933,9.5,6.65,12.35,8.55,8
0.95,10.45,6.65,12.35,8.65,8
0.967,10.45,6.65,12.35,9.5,8
0.983,10.45,6.65,13.3,9.5,8
1.0,10.45,6.65,13.3,9.5,8
1.017,10.45,6.65,13.3,9.5,8
1.033,10.45,7.6,14.425,9.5,8
1.05,10.45,8.55,15.2,9.5,8
1.067,10.45,8.55,15.2,9.5,8
1.083,11.225,8.55,15.2,9.5,8
1.1,12.35,8.55,15.2,9.5,8
1.117,12.35,8.55,15.2,9.5,8
1.133,12.35,8.55,15.2,9.5,8
1.15,13.775,8.55,15.2,9.5,8
1.167,14.25,8.55,15.9,9.775,8
1.183,14.25,8.55,16.15,10.45,8
1.2,14.25,8.55,16.15,10.45,8
1.217,14.25,8.55,16.15,10.45,8
1.233,14.25,8.55,16.15,10.45,8
1.25,14.25,8.55,16.15,10.45,8
1.267,14.25,9.125,16.15,10.45,8
1.283,15.2,9.5,16.15,10.45,8
1.3,15.2,9.5,16.55,10.45,8
1.317,15.2,9.5,18.05,10.45,8
1.333,15.2,9.5,18.05,10.45,8
1.35,15.2,9.5,18.8,10.475,8
1.367,15.2,9.5,19.0,11.975,8
1.383,15.2,9.5,19.0,13.025,8
1.4,15.2,9.5,19.0,13.3,8
1.417,15.625,9.5,19.0,13.85,8
1.433,16.15,9.5,19.0,14.25,8
1.45,16.15,9.5,19.0,14.25,8
1.467,17.1,10.45,19.0,14.25,8
