step,reward,cumulate reward
0.25,1.0,9.5
0.333,3.0,12.5
0.417,3.0,15.5
0.5,1.5,17.0
0.583,3.0,20.0
0.667,3.0,23.0
0.75,2.0,25.0
0.833,4.0,29.0
0.917,2.0,31.0
1.0,3.5,34.5
1.083,3.0,37.5
1.167,2.0,39.5
1.25,3.0,42.5
1.333,3.0,45.5
1.417,3.0,48.5
1.5,1.0,49.5
1.583,4.0,53.5
1.667,3.0,56.5
1.75,1.0,57.5
1.833,1.5,59.0
1.917,4.0,63.0
2.0,3.5,66.5
2.083,2.0,68.5
2.167,1.5,70.0
2.25,2.5,72.5
2.333,2.5,75.0
2.417,2.5,77.5
2.5,2.0,79.5
2.583,1.0,80.5
2.667,3.5,84.0
2.75,3.0,87.0
2.833,3.0,90.0
2.917,3.0,93.0
3.0,2.0,95.0
3.083,3.5,98.5
3.167,1.0,99.5
3.25,2.0,101.5
3.333,0.5,102.0
3.417,1.5,103.5
3.5,3.5,107.0
3.583,2.5,109.5
3.667,2.5,112.0
3.75,2.5,114.5
3.833,3.5,118.0
3.917,3.5,121.5
4.0,2.5,124.0
4.083,1.0,125.0
4.167,3.5,128.5
4.25,3.0,131.5
4.333,2.5,134.0
4.417,0.5,134.5
4.5,3.5,138.0
4.583,2.5,140.5
4.667,3.0,143.5
4.75,2.5,146.0
4.833,2.5,148.5
4.917,2.0,150.5
5.0,2.0,152.5
5.083,2.0,154.5
5.167,3.0,157.5
5.25,4.5,162.0
5.333,2.5,164.5
5.417,2.0,166.5
5.5,1.5,168.0
5.583,2.5,170.5
5.667,2.0,172.5
5.75,3.0,175.5
5.833,3.0,178.5
5.917,2.5,181.0
6.0,3.5,184.5
6.083,2.0,186.5
6.167,0.5,187.0
6.25,3.5,190.5
6.333,2.0,192.5
6.417,1.5,194.0
6.5,0.0,194.0
6.583,2.5,196.5
6.667,4.0,200.5
6.75,3.5,204.0
6.833,2.0,206.0
6.917,1.5,207.5
7.0,3.0,210.5
7.083,3.0,213.5
7.167,2.0,215.5
7.25,2.0,217.5
7.333,3.0,220.5
7.417,2.5,223.0
7.5,0.0,223.0
7.583,4.0,227.0
7.667,2.5,229.5
7.75,2.0,231.5
7.833,2.5,234.0
7.917,2.5,236.5
8.0,3.5,240.0
8.083,1.5,241.5
8.167,3.5,245.0
8.25,1.5,246.5
8.333,3.5,250.0
8.417,1.0,251.0
8.5,1.0,252.0
8.583,2.5,254.5
8.667,3.0,257.5
8.75,2.0,259.5
8.833,3.0,262.5
8.917,1.5,264.0
9.0,3.0,267.0
9.083,1.0,268.0
9.167,2.5,270.5
9.25,1.5,272.0
9.333,1.5,273.5
9.417,3.0,276.5
9.5,2.5,279.0
9.583,2.0,281.0
9.667,2.0,283.0
9.75,2.0,285.0
9.833,3.0,288.0
9.917,3.0,291.0
10.0,1.5,292.5
10.083,1.0,293.5
10.167,3.5,297.0
10.25,2.0,299.0
10.333,3.0,302.0
10.417,1.0,303.0
10.5,2.0,305.0
10.583,2.0,307.0
10.667,3.5,310.5
10.75,0.5,311.0
10.833,2.0,313.0
10.917,2.5,315.5
11.0,2.5,318.0
11.083,2.0,320.0
11.167,1.5,321.5
11.25,2.0,323.5
11.333,2.5,326.0
11.417,1.5,327.5
11.5,2.5,330.0
11.583,1.5,331.5
11.667,2.0,333.5
11.75,1.5,335.0
11.833,1.5,336.5
11.917,1.0,337.5
12.0,1.0,338.5
12.083,1.5,340.0
12.167,2.0,342.0
12.25,0.5,342.5
12.333,1.5,344.0
12.417,2.0,346.0
12.5,2.5,348.5
12.583,1.0,349.5
12.667,1.5,351.0
12.75,1.0,352.0
12.833,2.5,354.5
12.917,2.0,356.5
13.0,2.0,358.5
13.083,0.0,358.5
13.167,2.0,360.5
13.25,2.5,363.0
13.333,1.5,364.5
13.417,0.5,365.0
13.5,2.5,367.5
13.583,1.0,368.5
13.667,2.0,370.5
13.75,0.5,371.0
13.833,2.0,373.0
13.917,2.0,375.0
14.0,1.5,376.5
14.083,1.0,377.5
14.167,2.0,379.5
14.25,1.5,381.0
14.333,1.5,382.5
14.417,1.0,383.5
