time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,11
0.333,0.0,0.0,2.5,2.5,11
0.417,0.0,0.0,5.0,2.5,11
0.5,0.0,0.0,5.0,5.0,11
0.583,0.0,2.5,5.0,5.0,11
0.667,0.0,2.5,7.5,5.0,11
0.75,0.0,2.5,7.5,7.5,11
0.833,0.0,5.0,7.5,10.0,11
0.917,0.0,7.5,10.0,10.0,11
1.0,2.5,7.5,10.0,10.0,11
1.083,2.5,7.5,10.0,12.5,11
1.167,2.5,10.0,10.0,12.5,11
1.25,2.5,10.0,10.0,12.5,11
1.333,5.0,12.5,10.0,15.0,11
1.417,5.0,12.5,12.5,15.0,11
1.5,5.0,15.0,12.5,15.0,11
1.583,5.0,15.0,12.5,17.5,11
1.667,5.0,15.0,12.5,17.5,11
1.75,7.5,17.5,15.0,17.5,11
1.833,7.5,17.5,15.0,17.5,11
1.917,7.5,17.5,15.0,17.5,11
2.0,7.5,17.5,17.5,20.0,11
2.083,7.5,20.0,17.5,20.0,11
2.167,7.5,20.0,17.5,20.0,11
2.25,10.0,20.0,17.5,22.5,11
2.333,10.0,22.5,17.5,22.5,11
2.417,10.0,22.5,20.0,25.0,11
2.5,10.0,22.5,20.0,25.0,11
2.583,10.0,22.5,20.0,25.0,11
2.667,12.5,25.0,22.5,25.0,11
2.75,12.5,25.0,22.5,27.5,11
2.833,12.5,27.5,22.5,27.5,11
2.917,12.5,27.5,22.5,27.5,11
3.0,15.0,30.0,22.5,30.0,11
3.083,15.0,30.0,25.0,30.0,11
3.167,15.0,30.0,25.0,30.0,11
3.25,15.0,30.0,25.0,30.0,11
3.333,17.5,32.5,25.0,30.0,11
3.417,17.5,32.5,25.0,30.0,11
3.5,17.5,32.5,27.5,30.0,11
3.583,20.0,32.5,27.5,32.5,11
3.667,22.5,32.5,27.5,32.5,11
3.75,22.5,32.5,30.0,32.5,11
3.833,22.5,35.0,30.0,32.5,11
3.917,25.0,35.0,30.0,35.0,11
4.0,25.0,35.0,32.5,35.0,11
4.083,25.0,37.5,32.5,35.0,11
4.167,27.5,37.5,32.5,35.0,11
4.25,27.5,37.5,32.5,37.5,11
4.333,27.5,37.5,35.0,37.5,11
4.417,27.5,40.0,35.0,37.5,11
4.5,27.5,40.0,35.0,40.0,11
4.583,27.5,40.0,35.0,40.0,10
4.667,27.5,42.5,37.5,40.0,10
4.75,30.0,42.5,37.5,42.5,10
4.833,30.0,45.0,37.5,42.5,10
4.917,30.0,45.0,40.0,42.5,10
5.0,32.5,45.0,40.0,42.5,10
5.083,32.5,45.0,40.0,42.5,10
5.167,32.5,45.0,40.0,42.5,10
5.25,32.5,45.0,42.5,45.0,10
5.333,35.0,47.5,42.5,47.5,10
5.417,35.0,50.0,42.5,47.5,10
5.5,35.0,50.0,42.5,47.5,10
5.583,35.0,50.0,42.5,47.5,10
5.667,37.5,50.0,45.0,50.0,10
5.75,37.5,52.5,45.0,50.0,10
5.833,40.0,52.5,45.0,50.0,10
5.917,40.0,52.5,45.0,52.5,10
6.0,40.0,55.0,47.5,52.5,10
6.083,42.5,55.0,47.5,52.5,10
