step,reward,cumulate reward
0.25,1,9.5
0.333,4,13.5
0.417,2.5,16
0.5,1.5,17.5
0.583,4,21.5
0.667,2.5,24
0.75,2.5,26.5
0.833,3,29.5
0.917,2.5,32
1,3,35
1.083,3,38
1.167,3.5,41.5
1.25,3,44.5
1.333,1.5,46
1.417,3,49
1.5,3.5,52.5
1.583,3,55.5
1.667,1.5,57
1.75,4.5,61.5
1.833,2,63.5
1.917,1.5,65
2,2,67
2.083,3.5,70.5
2.167,3,73.5
2.25,3,76.5
2.333,1.5,78
2.417,3.5,81.5
2.5,3.5,85
2.583,3,88
2.667,2,90
2.75,2,92
2.833,2.5,94.5
2.917,1,95.5
3,2,97.5
3.083,3,100.5
3.167,2.5,103
3.25,2.5,105.5
3.333,2,107.5
3.417,3,110.5
3.5,1.5,112
3.583,2,114
3.667,3,117
3.75,2,119
3.833,2,121
3.917,3,124
4,3,127
4.083,1.5,128.5
4.167,2.5,131
4.25,3,134
4.333,2.5,136.5
4.417,2.5,139
4.5,2,141
4.583,1.5,142.5
4.667,2.5,145
4.75,2,147
4.833,2.5,149.5
4.917,1.5,151
5,3,154
5.083,1,155
5.167,2.5,157.5
5.25,2.5,160
5.333,0.5,160.5
5.417,2.5,163
5.5,1.5,164.5
5.583,2.5,167
5.667,3,170
5.75,3.5,173.5
5.833,1,174.5
5.917,2,176.5
6,3,179.5
6.083,3.5,183
6.167,2,185
6.25,3.5,188.5
6.333,1.5,190
6.417,2.5,192.5
6.5,2,194.5
6.583,1,195.5
6.667,2.5,198
6.75,3,201
6.833,3.5,204.5
6.917,2,206.5
7,3,209.5
7.083,2.5,212
7.167,2.5,214.5
7.25,3,217.5
7.333,2.5,220
7.417,2.5,222.5
7.5,2.5,225
7.583,2,227
7.667,4,231
7.75,2,233
7.833,3,236
7.917,2.5,238.5
8,2.5,241
8.083,3,244
8.167,3,247
8.25,3.5,250.5
8.333,2,252.5
8.417,1,253.5
8.5,2.5,256
8.583,2,258
8.667,3.5,261.5
8.75,2.5,264
8.833,3,267
8.917,2,269
9,2.5,271.5
9.083,3,274.5
9.167,1.5,276
9.25,2,278
