step,reward,cumulate reward
0.25,1.0,9.5
0.333,4.0,13.5
0.417,2.5,16.0
0.5,1.5,17.5
0.583,3.0,20.5
0.667,2.5,23.0
0.75,3.0,26.0
0.833,3.0,29.0
0.917,1.0,30.0
1.0,3.0,33.0
1.083,2.0,35.0
1.167,3.5,38.5
1.25,3.0,41.5
1.333,2.0,43.5
1.417,2.0,45.5
1.5,2.0,47.5
1.583,2.5,50.0
1.667,3.0,53.0
1.75,2.5,55.5
1.833,1.5,57.0
1.917,3.5,60.5
2.0,2.0,62.5
2.083,3.0,65.5
2.167,3.0,68.5
2.25,1.0,69.5
2.333,3.5,73.0
2.417,1.5,74.5
2.5,3.5,78.0
2.583,2.0,80.0
2.667,3.0,83.0
2.75,3.0,86.0
2.833,2.0,88.0
2.917,1.5,89.5
3.0,3.5,93.0
3.083,3.5,96.5
3.167,2.5,99.0
3.25,0.5,99.5
3.333,3.0,102.5
3.417,3.5,106.0
3.5,1.5,107.5
3.583,2.0,109.5
3.667,4.0,113.5
3.75,3.0,116.5
3.833,1.5,118.0
3.917,2.0,120.0
4.0,2.0,122.0
4.083,3.5,125.5
4.167,2.0,127.5
4.25,1.5,129.0
4.333,3.0,132.0
4.417,2.5,134.5
4.5,3.5,138.0
4.583,2.5,140.5
4.667,2.0,142.5
4.75,3.0,145.5
4.833,2.5,148.0
4.917,2.5,150.5
5.0,4.5,155.0
5.083,1.5,156.5
5.167,1.5,158.0
5.25,2.5,160.5
5.333,3.0,163.5
5.417,2.5,166.0
5.5,3.0,169.0
5.583,2.0,171.0
5.667,4.0,175.0
5.75,1.5,176.5
5.833,1.5,178.0
5.917,3.0,181.0
6.0,3.5,184.5
6.083,1.0,185.5
6.167,0.0,185.5
6.25,3.5,189.0
6.333,2.5,191.5
6.417,3.0,194.5
6.5,1.5,196.0
6.583,3.5,199.5
6.667,3.5,203.0
6.75,2.0,205.0
6.833,2.0,207.0
6.917,4.0,211.0
7.0,1.5,212.5
7.083,2.0,214.5
7.167,4.0,218.5
7.25,3.0,221.5
7.333,2.5,224.0
7.417,1.0,225.0
7.5,3.0,228.0
7.583,2.5,230.5
7.667,3.0,233.5
7.75,2.0,235.5
7.833,3.0,238.5
7.917,1.5,240.0
8.0,3.0,243.0
8.083,3.0,246.0
8.167,1.5,247.5
8.25,2.5,250.0
8.333,1.5,251.5
8.417,4.0,255.5
8.5,1.5,257.0
8.583,1.0,258.0
8.667,1.5,259.5
8.75,3.0,262.5
8.833,1.0,263.5
8.917,3.0,266.5
9.0,1.5,268.0
9.083,2.0,270.0
9.167,2.0,272.0
9.25,1.5,273.5
9.333,3.0,276.5
9.417,1.0,277.5
9.5,2.5,280.0
9.583,0.5,280.5
9.667,2.0,282.5
9.75,1.0,283.5
9.833,1.5,285.0
9.917,2.0,287.0
10.0,1.0,288.0
10.083,1.5,289.5
10.167,1.5,291.0
10.25,2.0,293.0
10.333,0.0,293.0
10.417,1.0,294.0
10.5,1.5,295.5
10.583,2.0,297.5
10.667,1.0,298.5
10.75,1.5,300.0
10.833,1.5,301.5
10.917,1.5,303.0
11.0,1.0,304.0
11.083,2.0,306.0
11.167,1.5,307.5
11.25,1.5,309.0
11.333,1.5,310.5
11.417,2.5,313.0
11.5,2.5,315.5
11.583,2.5,318.0
11.667,1.0,319.0
11.75,3.0,322.0
11.833,0.0,322.0
11.917,4.0,326.0
12.0,1.5,327.5
12.083,2.0,329.5
12.167,2.5,332.0
12.25,2.5,334.5
12.333,2.5,337.0
12.417,2.0,339.0
12.5,2.0,341.0
12.583,2.0,343.0
12.667,3.0,346.0
12.75,3.5,349.5
12.833,2.5,352.0
12.917,2.0,354.0
