time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,12
0.333,0.0,0.0,2.5,2.5,12
0.417,0.0,2.5,5.0,2.5,12
0.5,0.0,2.5,5.0,5.0,12
0.583,0.0,2.5,5.0,5.0,10
0.667,0.0,2.5,7.5,7.5,11
0.75,2.5,5.0,7.5,7.5,11
0.833,2.5,5.0,7.5,7.5,11
0.917,2.5,7.5,7.5,7.5,11
1.0,2.5,7.5,7.5,7.5,11
1.083,5.0,7.5,10.0,7.5,11
1.167,7.5,7.5,10.0,10.0,11
1.25,7.5,7.5,10.0,10.0,11
1.333,7.5,10.0,12.5,10.0,11
1.417,10.0,10.0,12.5,10.0,10
1.5,10.0,10.0,12.5,10.0,10
1.583,10.0,10.0,15.0,10.0,9
1.667,12.5,10.0,15.0,12.5,9
1.75,12.5,12.5,17.5,12.5,9
1.833,12.5,12.5,17.5,12.5,10
1.917,12.5,12.5,17.5,15.0,10
2.0,12.5,12.5,17.5,15.0,10
2.083,15.0,12.5,20.0,15.0,10
2.167,15.0,15.0,20.0,17.5,10
2.25,15.0,17.5,20.0,17.5,10
2.333,15.0,17.5,22.5,17.5,10
2.417,17.5,17.5,22.5,17.5,10
2.5,17.5,17.5,22.5,17.5,10
2.583,20.0,17.5,25.0,17.5,10
2.667,20.0,17.5,25.0,20.0,10
2.75,22.5,17.5,25.0,20.0,10
2.833,22.5,20.0,27.5,20.0,10
2.917,22.5,20.0,27.5,20.0,10
3.0,22.5,20.0,27.5,20.0,10
3.083,25.0,20.0,27.5,22.5,10
3.167,25.0,22.5,30.0,22.5,10
3.25,27.5,22.5,30.0,22.5,10
3.333,27.5,22.5,30.0,22.5,10
3.417,27.5,22.5,32.5,22.5,10
3.5,30.0,22.5,32.5,25.0,10
3.583,30.0,25.0,32.5,25.0,10
3.667,30.0,25.0,35.0,25.0,10
3.75,30.0,25.0,35.0,27.5,9
3.833,30.0,27.5,35.0,27.5,9
3.917,30.0,27.5,35.0,30.0,9
4.0,30.0,30.0,35.0,30.0,9
4.083,30.0,30.0,37.5,30.0,9
4.167,30.0,30.0,37.5,32.5,9
4.25,30.0,32.5,37.5,32.5,9
4.333,30.0,32.5,40.0,32.5,10
4.417,32.5,32.5,40.0,35.0,10
4.5,32.5,35.0,40.0,35.0,10
4.583,32.5,37.5,40.0,35.0,10
4.667,32.5,37.5,42.5,35.0,10
4.75,35.0,37.5,42.5,37.5,10
4.833,35.0,40.0,42.5,37.5,10
4.917,35.0,40.0,45.0,37.5,10
5.0,35.0,40.0,45.0,40.0,10
5.083,35.0,42.5,45.0,40.0,10
5.167,35.0,42.5,47.5,40.0,10
5.25,35.0,42.5,47.5,42.5,10
5.333,35.0,45.0,47.5,42.5,10
5.417,35.0,45.0,50.0,42.5,10
5.5,35.0,45.0,50.0,47.5,10
5.583,35.0,47.5,50.0,47.5,10
5.667,35.0,47.5,52.5,47.5,10
5.75,35.0,50.0,52.5,50.0,9
5.833,37.5,50.0,52.5,50.0,9
5.917,37.5,52.5,52.5,50.0,9
6.0,37.5,52.5,52.5,50.0,9
6.083,40.0,52.5,52.5,50.0,9
6.167,40.0,52.5,52.5,50.0,9
6.25,40.0,52.5,52.5,50.0,10
6.333,42.5,52.5,55.0,52.5,10
6.417,42.5,55.0,55.0,52.5,10
6.5,42.5,57.5,55.0,52.5,10
6.583,42.5,57.5,57.5,55.0,10
6.667,45.0,57.5,57.5,55.0,11
6.75,45.0,60.0,57.5,55.0,10
6.833,45.0,60.0,60.0,55.0,10
6.917,45.0,60.0,60.0,57.5,10
7.0,45.0,60.0,60.0,57.5,10
7.083,45.0,62.5,62.5,57.5,10
7.167,47.5,62.5,62.5,60.0,11
7.25,47.5,62.5,62.5,60.0,11
7.333,50.0,62.5,65.0,60.0,11
7.417,50.0,65.0,65.0,60.0,10
7.5,52.5,65.0,65.0,60.0,10
7.583,52.5,65.0,67.5,60.0,10
7.667,55.0,65.0,67.5,62.5,10
7.75,55.0,65.0,67.5,62.5,10
7.833,55.0,67.5,70.0,62.5,9
7.917,55.0,67.5,70.0,62.5,9
8.0,57.5,67.5,70.0,65.0,9
8.083,57.5,67.5,72.5,65.0,9
8.167,57.5,70.0,72.5,65.0,9
8.25,57.5,70.0,72.5,67.5,9
8.333,57.5,70.0,72.5,67.5,9
8.417,57.5,70.0,75.0,67.5,9
8.5,60.0,72.5,75.0,70.0,8
8.583,60.0,72.5,75.0,70.0,8
8.667,60.0,75.0,75.0,70.0,8
8.75,60.0,75.0,75.0,70.0,7
8.833,62.5,75.0,75.0,70.0,8
8.917,62.5,75.0,77.5,70.0,7
9.0,62.5,75.0,77.5,70.0,8
9.083,65.0,75.0,77.5,70.0,8
9.167,67.5,75.0,77.5,70.0,8
9.25,67.5,75.0,80.0,72.5,8
9.333,67.5,75.0,80.0,72.5,7
9.417,67.5,77.5,80.0,72.5,7
9.5,67.5,77.5,80.0,72.5,7
9.583,70.0,77.5,80.0,72.5,7
9.667,70.0,77.5,82.5,72.5,6
9.75,70.0,77.5,82.5,72.5,6
9.833,72.5,77.5,82.5,72.5,6
9.917,72.5,77.5,82.5,72.5,5
10.0,72.5,77.5,82.5,75.0,5
10.083,75.0,77.5,85.0,75.0,5
10.167,75.0,80.0,85.0,75.0,5
10.25,75.0,80.0,85.0,75.0,5
10.333,75.0,80.0,85.0,75.0,5
10.417,75.0,80.0,85.0,75.0,5
10.5,75.0,80.0,85.0,75.0,5
10.583,77.5,80.0,85.0,77.5,5
10.667,77.5,80.0,85.0,77.5,5
10.75,77.5,82.5,87.5,77.5,5
10.833,77.5,82.5,87.5,77.5,6
10.917,77.5,82.5,87.5,77.5,6
11.0,80.0,82.5,87.5,77.5,6
11.083,80.0,82.5,87.5,77.5,7
11.167,80.0,85.0,87.5,77.5,7
11.25,82.5,85.0,87.5,77.5,7
11.333,82.5,85.0,90.0,77.5,7
11.417,82.5,85.0,90.0,77.5,7
11.5,85.0,85.0,90.0,80.0,7
11.583,85.0,85.0,92.5,80.0,8
11.667,85.0,85.0,92.5,80.0,8
11.75,85.0,87.5,92.5,80.0,8
11.833,87.5,87.5,92.5,80.0,8
11.917,87.5,87.5,95.0,80.0,9
12.0,90.0,87.5,95.0,80.0,9
