step,reward,cumulate reward
0.25,1.0,9.5
0.333,4.0,13.5
0.417,2.5,16.0
0.5,1.5,17.5
0.583,4.0,21.5
0.667,2.5,24.0
0.75,2.0,26.0
0.833,3.5,29.5
0.917,3.0,32.5
1.0,1.5,34.0
1.083,2.5,36.5
1.167,3.5,40.0
1.25,3.5,43.5
1.333,3.5,47.0
1.417,1.0,48.0
1.5,1.5,49.5
1.583,3.0,52.5
1.667,2.5,55.0
1.75,4.0,59.0
1.833,3.0,62.0
1.917,2.5,64.5
2.0,3.0,67.5
2.083,2.5,70.0
2.167,1.5,71.5
2.25,4.5,76.0
2.333,4.0,80.0
2.417,1.0,81.0
2.5,3.5,84.5
2.583,3.5,88.0
2.667,0.5,88.5
2.75,3.0,91.5
2.833,4.5,96.0
2.917,2.5,98.5
3.0,2.5,101.0
3.083,3.0,104.0
3.167,2.5,106.5
3.25,2.0,108.5
3.333,3.5,112.0
3.417,4.5,116.5
3.5,2.0,118.5
3.583,2.5,121.0
3.667,2.5,123.5
3.75,2.0,125.5
3.833,2.5,128.0
3.917,3.0,131.0
4.0,4.5,135.5
4.083,2.5,138.0
4.167,2.5,140.5
4.25,2.0,142.5
4.333,3.5,146.0
4.417,2.5,148.5
4.5,3.5,152.0
4.583,2.5,154.5
4.667,3.0,157.5
4.75,3.5,161.0
4.833,2.0,163.0
4.917,3.5,166.5
5.0,3.5,170.0
5.083,1.5,171.5
5.167,3.0,174.5
5.25,3.0,177.5
5.333,2.5,180.0
5.417,3.0,183.0
5.5,2.0,185.0
5.583,2.5,187.5
5.667,3.0,190.5
5.75,1.5,192.0
5.833,3.5,195.5
5.917,3.0,198.5
6.0,3.0,201.5
6.083,1.0,202.5
6.167,2.0,204.5
6.25,3.0,207.5
6.333,3.5,211.0
6.417,1.5,212.5
6.5,2.0,214.5
6.583,1.0,215.5
6.667,2.5,218.0
6.75,2.0,220.0
6.833,2.5,222.5
6.917,2.5,225.0
7.0,3.5,228.5
7.083,1.0,229.5
7.167,3.0,232.5
7.25,1.5,234.0
7.333,4.0,238.0
7.417,2.0,240.0
7.5,1.0,241.0
7.583,2.5,243.5
7.667,3.0,246.5
7.75,2.0,248.5
7.833,2.5,251.0
7.917,2.0,253.0
8.0,2.5,255.5
8.083,2.0,257.5
8.167,2.5,260.0
8.25,3.0,263.0
8.333,2.5,265.5
8.417,2.0,267.5
8.5,3.0,270.5
8.583,1.5,272.0
8.667,2.5,274.5
8.75,3.0,277.5
8.833,2.0,279.5
8.917,4.0,283.5
9.0,2.0,285.5
9.083,2.0,287.5
9.167,1.5,289.0
9.25,4.0,293.0
9.333,2.0,295.0
9.417,2.0,297.0
9.5,3.5,300.5
9.583,1.0,301.5
9.667,2.0,303.5
9.75,3.0,306.5
9.833,0.0,306.5
9.917,3.5,310.0
10.0,2.5,312.5
10.083,2.5,315.0
10.167,1.5,316.5
10.25,3.0,319.5
10.333,2.5,322.0
10.417,2.5,324.5
10.5,2.5,327.0
10.583,1.5,328.5
10.667,2.0,330.5
10.75,3.5,334.0
10.833,2.0,336.0
10.917,2.0,338.0
11.0,2.0,340.0
11.083,4.0,344.0
11.167,3.0,347.0
11.25,1.0,348.0
11.333,3.0,351.0
11.417,2.0,353.0
11.5,4.5,357.5
11.583,2.0,359.5
11.667,1.5,361.0
11.75,2.0,363.0
11.833,3.0,366.0
11.917,3.5,369.5
12.0,2.0,371.5
12.083,2.0,373.5
12.167,2.5,376.0
12.25,3.5,379.5
12.333,2.0,381.5
12.417,1.0,382.5
12.5,3.0,385.5
12.583,3.0,388.5
12.667,2.0,390.5
12.75,4.0,394.5
12.833,2.0,396.5
12.917,1.5,398.0
