step,reward,cumulate reward
0.25,1.0,9.5
0.333,4.0,13.5
0.417,2.5,16.0
0.5,1.5,17.5
0.583,4.0,21.5
0.667,2.5,24.0
0.75,2.5,26.5
0.833,3.0,29.5
0.917,2.5,32.0
1.0,3.0,35.0
1.083,3.0,38.0
1.167,3.5,41.5
1.25,3.0,44.5
1.333,1.5,46.0
1.417,3.5,49.5
1.5,3.0,52.5
1.583,3.0,55.5
1.667,1.5,57.0
1.75,4.0,61.0
1.833,2.5,63.5
1.917,2.0,65.5
2.0,4.5,70.0
2.083,2.0,72.0
2.167,3.0,75.0
2.25,2.0,77.0
2.333,3.5,80.5
2.417,2.0,82.5
2.5,3.0,85.5
2.583,4.0,89.5
2.667,1.5,91.0
2.75,1.5,92.5
2.833,4.0,96.5
2.917,3.5,100.0
3.0,1.0,101.0
3.083,2.0,103.0
3.167,3.0,106.0
3.25,2.5,108.5
3.333,1.0,109.5
3.417,2.5,112.0
3.5,1.5,113.5
3.583,1.0,114.5
3.667,3.0,117.5
3.75,1.5,119.0
3.833,1.5,120.5
3.917,1.0,121.5
4.0,1.5,123.0
4.083,2.0,125.0
4.167,2.0,127.0
4.25,2.0,129.0
4.333,1.0,130.0
4.417,2.0,132.0
4.5,2.0,134.0
4.583,1.0,135.0
4.667,2.0,137.0
4.75,2.0,139.0
4.833,1.0,140.0
4.917,2.0,142.0
5.0,0.5,142.5
5.083,1.5,144.0
5.167,1.0,145.0
5.25,2.0,147.0
5.333,2.5,149.5
5.417,1.0,150.5
5.5,2.0,152.5
5.583,2.0,154.5
5.667,2.5,157.0
5.75,1.5,158.5
5.833,1.0,159.5
5.917,2.0,161.5
6.0,2.5,164.0
6.083,1.5,165.5
6.167,1.0,166.5
6.25,2.5,169.0
6.333,2.0,171.0
6.417,1.0,172.0
6.5,2.0,174.0
6.583,1.5,175.5
6.667,1.5,177.0
6.75,1.0,178.0
6.833,2.5,180.5
6.917,1.0,181.5
7.0,2.0,183.5
7.083,2.0,185.5
7.167,2.5,188.0
7.25,2.5,190.5
7.333,1.0,191.5
7.417,1.5,193.0
7.5,2.5,195.5
7.583,0.5,196.0
7.667,1.5,197.5
7.75,2.5,200.0
7.833,2.0,202.0
7.917,2.0,204.0
8.0,1.5,205.5
8.083,1.5,207.0
8.167,1.5,208.5
8.25,2.0,210.5
8.333,1.0,211.5
8.417,2.0,213.5
8.5,1.5,215.0
8.583,0.0,215.0
8.667,1.0,216.0
8.75,1.5,217.5
8.833,0.5,218.0
8.917,1.0,219.0
9.0,1.5,220.5
9.083,1.5,222.0
9.167,1.0,223.0
9.25,1.0,224.0
9.333,1.0,225.0
9.417,1.5,226.5
9.5,0.5,227.0
9.583,0.5,227.5
9.667,1.0,228.5
9.75,2.0,230.5
9.833,0.5,231.0
9.917,1.5,232.5
10.0,1.0,233.5
10.083,0.5,234.0
10.167,0.5,234.5
10.25,1.0,235.5
10.333,1.5,237.0
10.417,1.0,238.0
10.5,1.5,239.5
10.583,2.0,241.5
10.667,1.0,242.5
10.75,1.5,244.0
10.833,0.5,244.5
10.917,1.0,245.5
11.0,1.5,247.0
11.083,0.5,247.5
11.167,1.0,248.5
11.25,1.5,250.0
11.333,0.5,250.5
11.417,0.5,251.0
11.5,0.5,251.5
11.583,1.0,252.5
11.667,0.5,253.0
11.75,1.0,254.0
11.833,1.0,255.0
11.917,0.5,255.5
12.0,1.0,256.5
12.083,1.5,258.0
12.167,1.5,259.5
12.25,1.5,261.0
12.333,0.5,261.5
12.417,1.5,263.0
12.5,1.0,264.0
12.583,0.5,264.5
12.667,1.0,265.5
12.75,1.5,267.0
12.833,0.0,267.0
12.917,0.5,267.5
