time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,11
0.333,0.0,0.0,2.5,2.5,11
0.417,0.0,0.0,2.5,2.5,11
0.5,0.0,0.0,5.0,2.5,11
0.583,0.0,0.0,5.0,2.5,11
0.667,0.0,0.0,5.0,2.5,10
0.75,0.0,2.5,5.0,2.5,10
0.833,0.0,2.5,7.5,2.5,10
0.917,0.0,2.5,7.5,2.5,10
1.0,0.0,2.5,7.5,2.5,10
1.083,0.0,2.5,7.5,2.5,10
1.167,0.0,2.5,7.5,5.0,10
1.25,0.0,2.5,7.5,5.0,10
1.333,0.0,2.5,7.5,5.0,10
1.417,0.0,2.5,7.5,5.0,10
1.5,0.0,2.5,10.0,7.5,10
1.583,0.0,5.0,10.0,7.5,10
1.667,0.0,5.0,10.0,7.5,10
1.75,2.5,5.0,10.0,7.5,10
1.833,2.5,5.0,12.5,7.5,10
1.917,2.5,5.0,12.5,7.5,10
2.0,2.5,5.0,12.5,7.5,10
2.083,2.5,7.5,12.5,7.5,10
2.167,2.5,7.5,12.5,7.5,11
2.25,2.5,7.5,12.5,10.0,11
2.333,2.5,7.5,12.5,10.0,11
2.417,2.5,7.5,15.0,10.0,11
2.5,2.5,7.5,15.0,10.0,11
2.583,2.5,7.5,15.0,10.0,11
2.667,2.5,10.0,15.0,10.0,11
2.75,5.0,10.0,15.0,10.0,11
2.833,5.0,10.0,17.5,10.0,11
2.917,5.0,10.0,17.5,10.0,11
3.0,5.0,10.0,17.5,10.0,11
3.083,5.0,10.0,17.5,10.0,11
3.167,5.0,10.0,17.5,10.0,11
3.25,5.0,10.0,17.5,10.0,11
3.333,7.5,10.0,17.5,10.0,11
3.417,7.5,10.0,20.0,12.5,11
3.5,7.5,10.0,20.0,12.5,10
3.583,7.5,10.0,20.0,12.5,10
3.667,7.5,12.5,20.0,12.5,10
3.75,7.5,12.5,20.0,12.5,10
3.833,7.5,12.5,20.0,12.5,10
3.917,7.5,12.5,22.5,12.5,10
4.0,7.5,12.5,22.5,12.5,10
4.083,10.0,12.5,22.5,12.5,10
4.167,10.0,12.5,22.5,12.5,9
4.25,10.0,12.5,25.0,12.5,9
4.333,10.0,12.5,25.0,12.5,9
4.417,10.0,12.5,25.0,12.5,9
4.5,10.0,12.5,25.0,12.5,9
4.583,10.0,12.5,25.0,12.5,9
4.667,10.0,12.5,25.0,12.5,9
4.75,10.0,12.5,25.0,15.0,9
4.833,10.0,12.5,25.0,15.0,9
4.917,10.0,12.5,25.0,15.0,9
5.0,10.0,15.0,25.0,15.0,9
5.083,12.5,15.0,25.0,15.0,8
5.167,12.5,15.0,27.5,15.0,7
5.25,12.5,15.0,27.5,15.0,7
5.333,12.5,15.0,27.5,15.0,7
5.417,12.5,15.0,27.5,15.0,7
5.5,12.5,15.0,27.5,15.0,7
5.583,12.5,15.0,27.5,15.0,7
5.667,12.5,15.0,27.5,15.0,7
5.75,15.0,15.0,30.0,15.0,7
5.833,15.0,15.0,30.0,15.0,7
5.917,15.0,15.0,30.0,17.5,6
6.0,15.0,15.0,30.0,17.5,6
6.083,15.0,15.0,30.0,17.5,6
