step,reward,cumulate reward
0.25,0.5,9.0
0.333,2.5,11.5
0.417,3.0,14.5
0.5,0.5,15.0
0.583,2.0,17.0
0.667,1.0,18.0
0.75,1.0,19.0
0.833,1.0,20.0
0.917,0.0,20.0
1.0,1.0,21.0
1.083,1.0,22.0
1.167,1.5,23.5
1.25,1.0,24.5
1.333,0.5,25.0
1.417,1.5,26.5
1.5,1.0,27.5
1.583,1.5,29.0
1.667,1.0,30.0
1.75,2.0,32.0
1.833,1.5,33.5
1.917,0.5,34.0
2.0,1.0,35.0
2.083,1.0,36.0
2.167,0.5,36.5
2.25,2.0,38.5
2.333,1.0,39.5
2.417,1.0,40.5
2.5,1.5,42.0
2.583,1.0,43.0
2.667,1.0,44.0
2.75,1.0,45.0
2.833,1.0,46.0
2.917,1.0,47.0
3.0,0.5,47.5
3.083,0.5,48.0
3.167,1.5,49.5
3.25,0.5,50.0
3.333,1.5,51.5
3.417,2.0,53.5
3.5,0.5,54.0
3.583,1.0,55.0
3.667,1.0,56.0
3.75,0.5,56.5
3.833,1.5,58.0
3.917,1.5,59.5
4.0,1.0,60.5
4.083,1.0,61.5
4.167,2.0,63.5
4.25,0.5,64.0
4.333,0.5,64.5
4.417,0.0,64.5
4.5,0.5,65.0
4.583,0.5,65.5
4.667,0.0,65.5
4.75,1.0,66.5
4.833,1.0,67.5
4.917,1.0,68.5
5.0,1.0,69.5
5.083,1.5,71.0
5.167,0.5,71.5
5.25,0.0,71.5
5.333,0.5,72.0
5.417,0.5,72.5
5.5,0.5,73.0
5.583,1.0,74.0
5.667,1.5,75.5
5.75,1.5,77.0
5.833,1.5,78.5
5.917,1.0,79.5
6.0,0.0,79.5
6.083,1.0,80.5
6.167,1.5,82.0
6.25,1.0,83.0
6.333,0.5,83.5
6.417,2.0,85.5
6.5,0.5,86.0
6.583,0.5,86.5
6.667,0.5,87.0
6.75,1.0,88.0
6.833,1.0,89.0
6.917,1.0,90.0
7.0,1.5,91.5
7.083,1.0,92.5
7.167,0.5,93.0
7.25,1.0,94.0
7.333,1.0,95.0
7.417,1.0,96.0
7.5,1.5,97.5
7.583,2.5,100.0
7.667,0.5,100.5
7.75,1.5,102.0
7.833,1.5,103.5
7.917,1.0,104.5
8.0,2.0,106.5
8.083,1.0,107.5
8.167,1.0,108.5
8.25,2.5,111.0
8.333,0.5,111.5
8.417,1.0,112.5
8.5,2.5,115.0
8.583,1.0,116.0
8.667,1.5,117.5
8.75,2.0,119.5
8.833,2.0,121.5
8.917,1.0,122.5
9.0,1.0,123.5
9.083,3.0,126.5
9.167,1.5,128.0
