time,lorry id,MDP,state
601.0,lorry_6,4,maintenance
2101.0,lorry_5,5,maintenance
7502.0,lorry_5,0,recover after maintenance
12301.0,lorry_3,4,maintenance
14701.0,lorry_1,5,maintenance
18001.0,lorry_8,5,maintenance
18301.0,lorry_9,5,maintenance
21001.0,lorry_5,4,maintenance
26702.0,lorry_6,0,recover after maintenance
27301.0,lorry_7,4,maintenance
32402.0,lorry_5,0,recover after maintenance
35401.0,lorry_5,4,maintenance
36601.0,lorry_2,6,maintenance
39901.0,lorry_11,4,maintenance
40202.0,lorry_1,0,recover after maintenance
45301.0,lorry_0,5,maintenance
50102.0,lorry_5,0,recover after maintenance
50401.0,lorry_1,4,maintenance
51302.0,lorry_8,0,recover after maintenance
51902.0,lorry_7,0,recover after maintenance
52201.0,lorry_7,4,maintenance
55502.0,lorry_1,0,recover after maintenance
58802.0,lorry_2,1,recover after maintenance
60001.0,lorry_10,7,maintenance
60902.0,lorry_9,0,recover after maintenance
61502.0,lorry_11,0,recover after maintenance
63601.0,lorry_5,4,maintenance
69601.0,lorry_6,4,maintenance
72601.0,lorry_1,4,maintenance
73202.0,lorry_5,0,recover after maintenance
74701.0,lorry_9,5,maintenance
76801.0,lorry_11,7,maintenance
76802.0,lorry_1,0,recover after maintenance
77402.0,lorry_10,2,recover after maintenance
83402.0,lorry_0,0,recover after maintenance
84301.0,lorry_0,4,maintenance
84902.0,lorry_0,0,recover after maintenance
86701.0,lorry_1,4,maintenance
90901.0,lorry_0,4,maintenance
91297.0,lorry_10,8,broken
91501.0,lorry_5,5,maintenance
93602.0,lorry_7,0,recover after maintenance
99602.0,lorry_11,2,recover after maintenance
102002.0,lorry_9,0,recover after maintenance
102902.0,lorry_0,0,recover after maintenance
109201.0,lorry_2,7,maintenance
109793.0,lorry_7,8,broken
112502.0,lorry_6,0,recover after maintenance
114001.0,lorry_8,5,maintenance
117302.0,lorry_5,0,recover after maintenance
118876.0,lorry_11,8,broken
120302.0,lorry_8,0,recover after maintenance
120601.0,lorry_8,4,maintenance
124501.0,lorry_4,6,maintenance
125701.0,lorry_9,5,maintenance
132002.0,lorry_2,2,recover after maintenance
135002.0,lorry_9,0,recover after maintenance
141301.0,lorry_5,4,maintenance
144901.0,lorry_0,5,maintenance
145501.0,lorry_6,6,maintenance
146702.0,lorry_0,0,recover after maintenance
147902.0,lorry_4,1,recover after maintenance
151802.0,lorry_3,0,recover after maintenance
155402.0,lorry_5,0,recover after maintenance
161102.0,lorry_8,0,recover after maintenance
164102.0,lorry_6,1,recover after maintenance
167701.0,lorry_2,6,maintenance
173401.0,lorry_6,5,maintenance
174301.0,lorry_8,6,maintenance
175501.0,lorry_4,7,maintenance
178201.0,lorry_0,6,maintenance
182702.0,lorry_4,2,recover after maintenance
184502.0,lorry_0,1,recover after maintenance
186601.0,lorry_5,6,maintenance
191702.0,lorry_8,1,recover after maintenance
192294.0,lorry_7,0,recover after broken
194101.0,lorry_9,7,maintenance
195302.0,lorry_6,0,recover after maintenance
197402.0,lorry_1,0,recover after maintenance
205671.0,lorry_3,8,broken
212833.0,lorry_4,8,broken
214202.0,lorry_9,2,recover after maintenance
214801.0,lorry_9,6,maintenance
218402.0,lorry_2,1,recover after maintenance
225002.0,lorry_5,1,recover after maintenance
226523.0,lorry_8,8,broken
231601.0,lorry_7,6,maintenance
239701.0,lorry_0,5,maintenance
249052.0,lorry_2,8,broken
249302.0,lorry_7,1,recover after maintenance
252586.0,lorry_1,8,broken
254101.0,lorry_6,6,maintenance
255002.0,lorry_0,0,recover after maintenance
264002.0,lorry_9,1,recover after maintenance
273002.0,lorry_6,1,recover after maintenance
274201.0,lorry_7,6,maintenance
274501.0,lorry_9,5,maintenance
275701.0,lorry_5,6,maintenance
279002.0,lorry_7,1,recover after maintenance
281701.0,lorry_7,5,maintenance
292502.0,lorry_7,0,recover after maintenance
295501.0,lorry_7,4,maintenance
309301.0,lorry_6,5,maintenance
315002.0,lorry_6,0,recover after maintenance
316202.0,lorry_7,0,recover after maintenance
321901.0,lorry_7,4,maintenance
331202.0,lorry_5,1,recover after maintenance
334201.0,lorry_0,5,maintenance
347289.0,lorry_6,8,broken
363601.0,lorry_5,6,maintenance
363602.0,lorry_5,1,recover after maintenance
388501.0,lorry_5,7,maintenance
396077.0,lorry_11,0,recover after broken
397802.0,lorry_0,0,recover after maintenance
400201.0,lorry_11,5,maintenance
406802.0,lorry_11,0,recover after maintenance
414301.0,lorry_0,5,maintenance
419102.0,lorry_9,0,recover after maintenance
422101.0,lorry_11,5,maintenance
422102.0,lorry_5,2,recover after maintenance
423302.0,lorry_11,0,recover after maintenance
423602.0,lorry_0,0,recover after maintenance
432001.0,lorry_11,4,maintenance
433501.0,lorry_9,4,maintenance
440401.0,lorry_5,7,maintenance
444602.0,lorry_5,2,recover after maintenance
445524.0,lorry_8,0,recover after broken
451202.0,lorry_9,0,recover after maintenance
451802.0,lorry_7,0,recover after maintenance
452401.0,lorry_7,4,maintenance
457501.0,lorry_5,7,maintenance
461101.0,lorry_0,4,maintenance
467402.0,lorry_0,0,recover after maintenance
468302.0,lorry_7,0,recover after maintenance
471601.0,lorry_7,4,maintenance
477002.0,lorry_5,2,recover after maintenance
481502.0,lorry_7,0,recover after maintenance
483881.0,lorry_5,8,broken
485401.0,lorry_0,4,maintenance
489602.0,lorry_11,0,recover after maintenance
495601.0,lorry_11,4,maintenance
497666.0,lorry_9,8,broken
498002.0,lorry_11,0,recover after maintenance
500272.0,lorry_3,0,recover after broken
501001.0,lorry_7,4,maintenance
501267.0,lorry_9,0,recover after broken
501434.0,lorry_4,0,recover after broken
501601.0,lorry_8,5,maintenance
504901.0,lorry_9,4,maintenance
519902.0,lorry_9,0,recover after maintenance
522539.0,lorry_11,8,broken
527402.0,lorry_7,0,recover after maintenance
528601.0,lorry_3,4,maintenance
538502.0,lorry_8,0,recover after maintenance
543901.0,lorry_7,4,maintenance
548702.0,lorry_7,0,recover after maintenance
559454.0,lorry_9,8,broken
565455.0,lorry_9,0,recover after broken
582001.0,lorry_7,5,maintenance
582002.0,lorry_3,0,recover after maintenance
583202.0,lorry_0,0,recover after maintenance
589201.0,lorry_0,4,maintenance
599402.0,lorry_7,0,recover after maintenance
601501.0,lorry_9,6,maintenance
