time,lorry id,MDP,state
14906.0,lorry_11,8,broken
23334.0,lorry_3,8,broken
33484.0,lorry_0,8,broken
35706.0,lorry_4,8,broken
56063.0,lorry_7,8,broken
56999.0,lorry_9,8,broken
58003.0,lorry_8,8,broken
72699.0,lorry_6,8,broken
78010.0,lorry_2,8,broken
85604.0,lorry_8,0,recover after broken
87556.0,lorry_10,8,broken
89471.0,lorry_5,9,broken
90257.0,lorry_10,0,recover after broken
90807.0,lorry_11,0,recover after broken
103464.0,lorry_7,0,recover after broken
133872.0,lorry_5,0,recover after broken
143919.0,lorry_11,8,broken
154000.0,lorry_6,0,recover after broken
157152.0,lorry_1,8,broken
175106.0,lorry_7,8,broken
180600.0,lorry_9,0,recover after broken
183186.0,lorry_10,8,broken
195636.0,lorry_5,8,broken
248737.0,lorry_5,0,recover after broken
254111.0,lorry_2,0,recover after broken
263876.0,lorry_8,8,broken
265077.0,lorry_8,0,recover after broken
282907.0,lorry_4,0,recover after broken
300811.0,lorry_6,8,broken
328825.0,lorry_2,8,broken
335146.0,lorry_8,8,broken
340456.0,lorry_4,8,broken
345023.0,lorry_9,8,broken
362651.0,lorry_5,8,broken
366253.0,lorry_1,0,recover after broken
395426.0,lorry_2,0,recover after broken
406712.0,lorry_6,0,recover after broken
408207.0,lorry_7,0,recover after broken
431406.0,lorry_2,8,broken
434474.0,lorry_1,8,broken
457645.0,lorry_7,8,broken
471220.0,lorry_11,0,recover after broken
514346.0,lorry_7,0,recover after broken
532186.0,lorry_6,8,broken
