time,A,B,P12,P23,current_lorry
0.0,0.0,0.0,0.0,0.0,12
0.017,0.0,0.0,0.0,0.0,12
0.033,0.0,0.0,0.0,0.0,12
0.05,0.0,0.0,0.0,0.0,12
0.067,0.0,0.0,0.0,0.0,12
0.083,0.0,0.0,0.0,0.0,12
0.1,0.0,0.0,0.0,0.0,12
0.117,0.0,0.0,0.0,0.0,12
0.133,0.0,0.0,0.0,0.0,12
0.15,0.0,0.0,0.6,0.0,12
0.167,0.0,0.0,2.1,0.0,12
0.183,0.0,0.0,3.6,0.0,12
0.2,0.0,0.0,3.85,0.0,12
0.217,0.0,0.0,3.85,0.4,12
0.233,0.0,0.0,3.85,0.55,12
0.25,0.325,0.0,3.85,0.975,12
0.267,1.1,0.0,3.85,2.475,12
0.283,1.65,0.0,3.85,3.85,12
0.3,1.65,0.0,3.85,3.85,12
0.317,1.65,0.0,3.85,3.85,12
0.333,1.65,0.0,3.85,3.85,12
0.35,1.65,1.125,4.775,3.85,12
0.367,1.65,2.175,4.95,3.85,12
0.383,1.65,2.725,4.95,3.85,12
0.4,1.65,2.725,5.5,3.85,12
0.417,1.65,2.725,5.5,3.85,12
0.433,1.65,2.725,5.525,3.85,12
0.45,1.65,2.725,6.6,3.85,12
0.467,2.575,2.725,6.6,3.85,12
0.483,3.3,2.725,6.6,3.85,12
0.5,3.85,2.725,6.6,3.85,12
0.517,3.85,2.725,6.6,4.4,12
0.533,3.85,2.725,6.6,4.4,12
0.55,4.5,2.725,6.6,4.4,12
0.567,5.5,3.775,6.6,4.4,12
0.583,5.5,3.825,6.925,4.4,12
0.6,5.5,4.075,7.15,4.95,12
0.617,5.5,4.375,7.7,4.95,12
0.633,5.5,4.375,8.25,4.95,12
0.65,5.5,4.375,8.25,4.95,12
0.667,5.5,4.375,8.8,4.95,12
0.683,5.725,4.75,8.8,4.95,12
0.7,6.35,4.925,8.8,4.95,12
0.717,7.125,4.925,8.8,4.95,12
0.733,7.3,4.925,9.35,4.95,12
0.75,7.675,4.925,9.725,4.95,12
0.767,7.8,4.925,9.9,5.2,12
0.783,8.75,4.925,9.9,5.5,12
0.8,8.775,4.925,9.9,5.6,12
0.817,8.775,4.925,9.9,6.05,12
0.833,8.775,4.925,9.9,6.6,12
0.85,8.775,4.95,9.9,6.6,12
0.867,8.775,6.025,10.825,7.15,12
0.883,8.775,6.025,11.0,7.15,12
0.9,8.775,6.025,11.55,7.15,12
0.917,8.775,6.025,11.55,7.675,12
0.933,8.775,6.575,12.1,7.7,12
0.95,8.775,6.575,12.65,8.25,12
0.967,9.325,7.125,12.65,8.8,12
0.983,9.325,7.125,12.65,8.8,12
1.0,9.325,7.125,12.65,9.35,12
1.017,9.325,7.675,12.65,9.35,12
1.033,9.325,7.675,12.65,9.35,12
1.05,9.875,8.1,12.65,9.9,12
1.067,10.425,8.775,12.65,9.9,12
1.083,10.425,9.325,12.65,10.3,12
1.1,10.425,9.325,12.65,10.45,12
1.117,10.425,9.325,12.675,10.45,12
1.133,10.425,9.325,13.2,10.45,12
1.15,10.425,10.425,13.2,10.45,12
1.167,10.425,10.625,13.2,11.0,12
1.183,10.425,10.975,13.2,11.0,12
1.2,10.975,10.975,13.2,11.0,12
1.217,10.975,10.975,13.75,11.0,12
1.233,10.975,10.975,13.75,11.1,12
1.25,10.975,11.225,13.75,12.1,12
1.267,11.45,11.525,13.75,12.1,12
1.283,11.525,11.725,13.75,12.4,12
1.3,12.075,12.075,13.75,12.65,12
1.317,12.075,12.075,14.3,12.65,12
1.333,12.075,12.075,14.3,13.2,12
1.35,12.075,12.075,14.3,13.2,12
1.367,12.075,12.6,14.3,13.2,12
1.383,12.075,13.55,14.3,13.75,12
1.4,12.075,13.725,14.85,14.075,12
1.417,12.075,13.725,14.85,14.85,12
1.433,12.075,13.725,15.4,14.85,12
1.45,12.075,13.725,15.4,15.4,12
1.467,12.075,13.95,15.4,15.95,12
1.483,12.075,14.275,15.4,15.95,12
1.5,12.075,14.825,15.4,16.5,12
1.517,12.075,15.375,15.7,16.5,12
1.533,12.075,15.575,15.95,17.05,12
1.55,12.075,15.925,15.95,17.6,12
1.567,12.075,16.475,15.95,17.6,12
1.583,12.075,16.475,15.95,17.6,12
1.6,12.35,17.025,15.95,17.6,12
1.617,13.175,17.025,15.95,18.1,12
1.633,13.175,17.875,16.5,18.15,12
1.65,13.175,18.125,16.5,18.15,12
1.667,13.175,18.125,16.5,18.15,12
1.683,13.175,18.125,16.5,18.15,12
1.7,13.175,18.675,16.5,18.15,12
1.717,13.175,18.875,16.5,18.8,12
1.733,13.55,19.225,16.5,19.525,12
1.75,13.725,19.225,16.5,19.8,12
