time,A,B,P12,P23,current_lorry
0.5,2.5,3.25,4.75,3.75,8
0.667,2.5,3.75,4.75,4.75,4
0.833,2.5,4.75,5.25,6.0,4
1.0,2.5,6.0,5.25,7.0,4
1.167,2.5,6.5,5.25,7.5,2
1.333,2.5,7.0,5.25,8.75,3
1.5,2.5,8.0,5.25,9.75,3
1.667,2.5,9.25,5.25,10.25,2
1.833,2.5,9.25,5.25,10.25,3
2.0,2.5,9.25,5.25,11.5,3
2.167,2.5,10.75,5.25,12.0,3
2.333,2.5,10.75,5.25,12.5,3
2.5,2.5,12.0,5.25,13.5,3
2.667,2.5,12.5,5.25,13.5,3
2.833,2.5,12.5,5.25,14.25,3
3.0,2.5,13.5,5.25,15.25,3
3.167,2.5,14.25,5.25,15.75,3
3.333,2.5,14.25,5.25,16.25,2
3.5,2.5,14.75,5.25,17.0,2
3.667,2.5,15.25,5.25,17.5,3
3.833,2.5,15.75,5.25,18.0,2
4.0,2.5,16.25,5.25,18.5,2
4.167,2.5,17.0,5.25,18.5,2
4.333,2.5,17.5,5.25,19.0,2
4.5,2.5,18.0,6.0,20.25,3
4.667,2.5,18.5,6.0,20.75,2
4.833,2.5,18.5,6.0,21.25,2
5.0,2.5,19.0,6.0,21.25,2
5.167,2.5,19.75,6.0,22.5,2
5.333,2.5,20.25,6.0,22.5,2
5.5,2.5,20.75,6.5,24.0,3
5.667,2.5,21.25,6.5,24.0,2
5.833,2.5,21.75,6.5,24.5,2
6.0,2.5,21.75,6.5,25.25,3
6.167,2.5,23.0,6.5,25.75,3
6.333,2.5,24.0,6.5,25.75,4
6.5,2.5,24.5,6.5,26.75,4
6.667,2.5,25.25,6.5,27.25,2
6.833,2.5,25.25,6.5,28.0,2
7.0,2.5,25.75,6.5,28.5,2
7.167,2.5,26.25,6.5,28.5,2
7.333,2.5,26.75,6.5,29.5,2
7.5,2.5,27.25,6.5,29.5,2
7.667,2.5,28.0,6.5,30.0,2
7.833,2.5,28.5,6.5,30.75,2
8.0,2.5,28.5,6.5,31.25,3
8.167,2.5,29.0,6.5,31.75,2
8.333,2.5,29.5,6.5,31.75,2
8.5,2.5,30.0,6.5,32.25,3
