step,reward,cumulate reward
0.25,0.5,9.0
0.333,3.0,12.0
0.417,2.5,14.5
0.5,1.5,16.0
0.583,2.0,18.0
0.667,0.5,18.5
0.75,1.5,20.0
0.833,1.0,21.0
0.917,0.0,21.0
1.0,1.0,22.0
1.083,0.0,22.0
1.167,1.0,23.0
1.25,1.5,24.5
1.333,1.0,25.5
1.417,0.5,26.0
1.5,1.5,27.5
1.583,4.0,31.5
1.667,2.0,33.5
1.75,2.0,35.5
1.833,1.5,37.0
1.917,1.0,38.0
2.0,2.5,40.5
2.083,1.5,42.0
2.167,2.5,44.5
2.25,2.5,47.0
2.333,1.5,48.5
2.417,3.5,52.0
2.5,3.5,55.5
2.583,2.0,57.5
2.667,2.0,59.5
2.75,2.0,61.5
2.833,2.5,64.0
2.917,3.5,67.5
3.0,3.0,70.5
3.083,2.0,72.5
3.167,2.0,74.5
3.25,4.0,78.5
3.333,2.0,80.5
3.417,3.0,83.5
3.5,2.0,85.5
3.583,3.5,89.0
3.667,0.5,89.5
3.75,1.5,91.0
3.833,4.5,95.5
3.917,3.0,98.5
4.0,0.5,99.0
4.083,3.5,102.5
4.167,2.0,104.5
4.25,2.5,107.0
4.333,2.5,109.5
4.417,2.5,112.0
4.5,2.0,114.0
4.583,3.0,117.0
4.667,3.0,120.0
4.75,1.5,121.5
4.833,3.0,124.5
4.917,0.5,125.0
5.0,1.5,126.5
5.083,3.0,129.5
5.167,4.0,133.5
5.25,1.0,134.5
5.333,1.0,135.5
5.417,1.5,137.0
5.5,2.5,139.5
5.583,1.0,140.5
5.667,1.5,142.0
5.75,2.5,144.5
5.833,1.5,146.0
5.917,1.0,147.0
6.0,2.5,149.5
6.083,2.0,151.5
6.167,1.5,153.0
6.25,1.0,154.0
6.333,1.5,155.5
6.417,1.0,156.5
6.5,2.0,158.5
6.583,1.5,160.0
6.667,1.5,161.5
6.75,1.0,162.5
6.833,1.5,164.0
6.917,1.5,165.5
7.0,2.0,167.5
7.083,1.5,169.0
7.167,2.5,171.5
7.25,2.5,174.0
7.333,1.5,175.5
7.417,1.0,176.5
7.5,2.0,178.5
7.583,1.0,179.5
7.667,2.0,181.5
7.75,1.5,183.0
7.833,1.5,184.5
7.917,0.5,185.0
8.0,3.0,188.0
8.083,2.5,190.5
8.167,1.0,191.5
8.25,1.5,193.0
8.333,1.0,194.0
8.417,1.0,195.0
8.5,1.5,196.5
8.583,2.0,198.5
8.667,0.5,199.0
8.75,2.0,201.0
8.833,2.5,203.5
8.917,2.0,205.5
9.0,1.0,206.5
9.083,1.0,207.5
9.167,1.5,209.0
9.25,1.0,210.0
9.333,1.5,211.5
9.417,2.0,213.5
9.5,1.5,215.0
9.583,2.0,217.0
9.667,2.5,219.5
9.75,2.5,222.0
9.833,1.0,223.0
9.917,1.5,224.5
10.0,1.5,226.0
10.083,1.0,227.0
10.167,1.5,228.5
10.25,0.5,229.0
10.333,1.5,230.5
10.417,0.5,231.0
10.5,0.5,231.5
10.583,1.5,233.0
10.667,0.0,233.0
10.75,2.0,235.0
10.833,1.0,236.0
10.917,2.0,238.0
11.0,2.5,240.5
11.083,2.0,242.5
11.167,1.0,243.5
11.25,0.5,244.0
11.333,1.5,245.5
11.417,1.0,246.5
11.5,0.5,247.0
11.583,0.0,247.0
11.667,0.0,247.0
11.75,0.0,247.0
11.833,0.0,247.0
11.917,0.0,247.0
12.0,0.0,247.0
12.083,0.5,247.5
12.167,0.5,248.0
12.25,1.0,249.0
12.333,1.5,250.5
12.417,2.0,252.5
12.5,1.5,254.0
12.583,1.0,255.0
12.667,1.5,256.5
12.75,2.5,259.0
12.833,2.0,261.0
12.917,1.0,262.0
13.0,0.5,262.5
13.083,0.5,263.0
13.167,2.0,265.0
13.25,1.0,266.0
13.333,1.0,267.0
13.417,2.0,269.0
13.5,2.5,271.5
13.583,1.0,272.5
13.667,2.5,275.0
13.75,1.0,276.0
13.833,2.0,278.0
13.917,2.5,280.5
14.0,3.0,283.5
14.083,1.0,284.5
14.167,2.5,287.0
14.25,1.5,288.5
14.333,2.5,291.0
14.417,2.0,293.0
14.5,1.0,294.0
14.583,2.0,296.0
14.667,1.5,297.5
14.75,1.0,298.5
14.833,1.5,300.0
14.917,1.5,301.5
15.0,2.5,304.0
15.083,2.5,306.5
15.167,1.0,307.5
15.25,2.0,309.5
15.333,2.0,311.5
15.417,1.0,312.5
15.5,1.5,314.0
15.583,2.0,316.0
15.667,2.0,318.0
15.75,1.0,319.0
15.833,2.0,321.0
15.917,2.5,323.5
16.0,1.5,325.0
16.083,1.0,326.0
16.167,1.0,327.0
16.25,1.5,328.5
16.333,1.0,329.5
16.417,2.0,331.5
16.5,1.5,333.0
16.583,2.0,335.0
16.667,1.0,336.0
16.75,1.5,337.5
16.833,1.5,339.0
16.917,1.5,340.5
17.0,1.5,342.0
17.083,1.5,343.5
17.167,1.5,345.0
17.25,0.0,345.0
17.333,1.5,346.5
17.417,0.5,347.0
17.5,2.0,349.0
17.583,0.5,349.5
17.667,2.0,351.5
17.75,1.0,352.5
17.833,1.0,353.5
17.917,1.0,354.5
18.0,1.0,355.5
18.083,1.0,356.5
18.167,1.0,357.5
18.25,1.5,359.0
18.333,1.0,360.0
18.417,1.0,361.0
18.5,1.5,362.5
18.583,1.0,363.5
18.667,1.0,364.5
18.75,1.5,366.0
18.833,2.0,368.0
18.917,1.0,369.0
19.0,0.5,369.5
19.083,2.0,371.5
19.167,1.0,372.5
19.25,2.0,374.5
19.333,1.0,375.5
19.417,1.5,377.0
19.5,3.0,380.0
19.583,1.0,381.0
19.667,0.0,381.0
19.75,2.0,383.0
19.833,1.0,384.0
19.917,1.0,385.0
20.0,3.5,388.5
20.083,2.0,390.5
20.167,0.5,391.0
20.25,1.0,392.0
20.333,0.5,392.5
20.417,0.5,393.0
20.5,0.5,393.5
20.583,1.0,394.5
20.667,1.0,395.5
20.75,1.5,397.0
20.833,1.0,398.0
20.917,1.5,399.5
21.0,1.0,400.5
21.083,1.0,401.5
21.167,1.5,403.0
21.25,0.0,403.0
21.333,1.0,404.0
21.417,2.0,406.0
21.5,3.0,409.0
21.583,1.5,410.5
21.667,1.0,411.5
21.75,0.0,411.5
21.833,0.5,412.0
21.917,2.0,414.0
22.0,2.5,416.5
22.083,2.5,419.0
22.167,1.0,420.0
22.25,1.0,421.0
22.333,2.0,423.0
22.417,1.0,424.0
22.5,2.5,426.5
22.583,2.0,428.5
22.667,1.5,430.0
22.75,4.5,434.5
22.833,2.0,436.5
22.917,1.5,438.0
23.0,2.0,440.0
23.083,2.5,442.5
23.167,3.5,446.0
23.25,1.5,447.5
23.333,2.5,450.0
23.417,2.5,452.5
23.5,1.5,454.0
23.583,3.0,457.0
23.667,3.0,460.0
23.75,0.5,460.5
23.833,3.0,463.5
23.917,1.5,465.0
24.0,3.5,468.5
24.083,1.5,470.0
24.167,2.5,472.5
24.25,1.5,474.0
24.333,2.0,476.0
24.417,4.0,480.0
24.5,2.0,482.0
24.583,0.5,482.5
24.667,2.5,485.0
24.75,3.0,488.0
24.833,2.5,490.5
24.917,1.0,491.5
25.0,2.5,494.0
25.083,2.5,496.5
25.167,4.0,500.5
25.25,2.0,502.5
25.333,0.5,503.0
25.417,4.0,507.0
25.5,3.0,510.0
25.583,1.0,511.0
25.667,3.0,514.0
25.75,2.5,516.5
25.833,3.0,519.5
25.917,3.0,522.5
26.0,1.5,524.0
26.083,3.0,527.0
26.167,2.5,529.5
26.25,2.0,531.5
26.333,2.5,534.0
26.417,2.5,536.5
26.5,2.5,539.0
26.583,3.5,542.5
26.667,1.0,543.5
26.75,3.5,547.0
26.833,1.5,548.5
26.917,3.0,551.5
27.0,1.5,553.0
27.083,3.0,556.0
27.167,3.0,559.0
27.25,2.0,561.0
27.333,2.0,563.0
