step,reward,cumulate reward
0.25,1.0,9.5
0.333,4.0,23.0
0.417,2.5,39.0
0.5,1.5,56.5
0.583,4.0,78.0
0.667,2.5,102.0
0.75,2.5,128.5
0.833,3.0,158.0
0.917,2.5,190.0
1.0,3.0,225.0
1.083,3.0,263.0
1.167,3.5,304.5
1.25,3.0,349.0
1.333,1.5,395.0
1.417,3.5,444.5
1.5,3.5,497.5
1.583,3.5,554.0
1.667,2.0,612.5
1.75,4.0,675.0
1.833,0.5,738.0
1.917,1.5,802.5
2.0,4.0,871.0
2.083,3.5,943.0
2.167,2.5,1017.5
2.25,3.0,1095.0
2.333,4.0,1176.5
2.417,1.5,1259.5
2.5,4.5,1347.0
2.583,3.0,1437.5
2.667,2.5,1530.5
2.75,3.0,1626.5
2.833,1.5,1724.0
2.917,3.5,1825.0
3.0,2.5,1928.5
3.083,2.5,2034.5
3.167,2.0,2142.5
3.25,3.5,2254.0
3.333,2.0,2367.5
3.417,4.0,2485.0
3.5,3.5,2606.0
3.583,2.5,2729.5
3.667,2.5,2855.5
3.75,4.0,2985.5
3.833,1.5,3117.0
3.917,3.5,3252.0
4.0,3.5,3390.5
4.083,3.0,3532.0
4.167,3.0,3676.5
4.25,2.0,3823.0
4.333,1.0,3970.5
4.417,4.0,4122.0
4.5,1.5,4275.0
4.583,3.5,4431.5
4.667,1.5,4589.5
4.75,2.0,4749.5
4.833,3.0,4912.5
4.917,3.0,5078.5
5.0,1.5,5246.0
5.083,2.5,5416.0
5.167,0.5,5586.5
5.25,2.5,5759.5
5.333,2.0,5934.5
5.417,4.0,6113.5
5.5,0.5,6293.0
5.583,3.5,6476.0
5.667,3.0,6662.0
5.75,3.0,6851.0
5.833,2.0,7042.0
5.917,1.5,7234.5
6.0,3.0,7430.0
6.083,2.0,7627.5
6.167,2.5,7827.5
6.25,2.5,8030.0
6.333,4.0,8236.5
6.417,1.5,8444.5
6.5,1.5,8654.0
6.583,1.0,8864.5
6.667,2.0,9077.0
6.75,2.5,9292.0
6.833,2.0,9509.0
6.917,1.5,9727.5
7.0,1.5,9947.5
7.083,2.5,10170.0
7.167,3.5,10396.0
7.25,2.0,10624.0
7.333,3.0,10855.0
7.417,3.0,11089.0
7.5,3.5,11326.5
7.583,1.0,11565.0
7.667,3.0,11806.5
7.75,3.0,12051.0
7.833,3.5,12299.0
7.917,2.0,12549.0
8.0,3.5,12802.5
8.083,2.5,13058.5
8.167,2.0,13316.5
8.25,4.0,13578.5
8.333,1.5,13842.0
8.417,2.5,14108.0
8.5,2.5,14376.5
8.583,2.0,14647.0
8.667,3.0,14920.5
8.75,2.5,15196.5
8.833,2.5,15475.0
8.917,1.5,15755.0
9.0,3.5,16038.5
9.083,3.5,16325.5
9.167,2.0,16614.5
9.25,2.5,16906.0
9.333,2.5,17200.0
9.417,3.0,17497.0
9.5,2.5,17796.5
9.583,2.0,18098.0
9.667,2.0,18401.5
9.75,1.5,18706.5
9.833,4.0,19015.5
9.917,1.5,19326.0
10.0,2.5,19639.0
10.083,3.5,19955.5
10.167,1.5,20273.5
10.25,2.5,20594.0
10.333,4.5,20919.0
10.417,2.5,21246.5
10.5,2.5,21576.5
10.583,2.5,21909.0
10.667,2.0,22243.5
10.75,3.5,22581.5
